query	expect_answer	is_exact	answer	_from
仙溺红尘的小说类别	西方奇幻	0	仙尽红尘-第四十六章 离别-爱阅小说网	
中国连环画优秀作品读本：铁道游击队的出版时间	2010年4月1日	1	2010年4月1日	来自百度百科
中国语言和中国社会的类别	文学	0	中国语言和中国社会_百度百科	
丙酸2-甲基丁酯的化学式	C8H16O2	0	丙酸2-甲基丁酯_百度百科	
人民自由报的中文名	人民自由报	0	人民自由报_百度百科	
亚特兰大六旗费尔维尤酒店的英文名称	Fairview Inn at Six Flags Atlanta	1	Fairview Inn at Six Flags Atlanta	来自百度百科
俞书勤的职业	教师	1	教学科研工作者	来自百度百科
两季长滩岛度假酒店的周围景观	丁威德海滩、圣母岩礁、卢霍山、巴林海海滩、白沙滩、普卡沙滩(雅泊海滩)、长滩岛蝙蝠洞、布拉波海滩	0	两季长滩岛度假酒店的周围景观_百度图片	
人工取火的中文名	人工取火	0	人工取火_百度百科	
东莞大龙物流有限公司的总部地点	东莞	1	东莞	来自百度百科
中村（云南省昆明市安宁市禄脿镇中村）的人口	289人	0	中村_百度百科	
世界历史第二册的出版时间	2001-03-01	1	2001年3月1日	来自百度百科
倾国倾城，妃要最嚣张的作者	一二三四丶	1	一二三四	来自百度百科
义居寺的门票价格	无门票	0	义居寺怎么样 义居寺门票 义居寺旅游攻略→MAIGOO百科	
余志伟（西华师范大学教授）的中文名	余志伟	0	余志伟_百度百科	
东莞市和信房地产中介有限公司的部门设置	营运部、法务部、交易服务部	0	东莞市和信房地产中介有限公司_百度百科	
信阳市浉河区人民政府网的中文名	信阳市浉河区人民政府网	0	信阳市浉河区人民政府网_百度百科	
云都·美浓小镇的中文名	云都·美浓小镇	0	云都·美浓小镇_百度百科	
仙剑同人之观摩的中文名	仙剑同人之观摩	0	《仙剑同人之观摩》笙苂飞尘_【衍生小说|言情小说】_晋江文学城	
仙路沉浮的连载网站	起点中文网	0	仙路沉浮_仙路沉浮全本小说免费无弹窗在线阅读作者(红世01)-风行...	
云史丹尼的中文名	云史丹尼	0	云史丹尼_百度百科	
中国环境资源网的类别	环保类	0	我国环境与资源管理机构的主要类型? - 问答库	
两高关于办理渎职刑事案件适用法律若干问题的解释（一）的中文名	两高关于办理渎职刑事案件适用法律若干问题的解释（一）	0	两高关于办理渎职刑事案件适用法律若干问题的解释(一)_搜狐	
东方标准北京教学中心的中文名	东方标准北京教学中心	0	东方标准北京教学中心_百度百科	
中老年人学电脑与上网从入门到精通的书名	中老年人学电脑与上网从入门到精通	0	中老年人学电脑与上网从入门到精通-华诚科技-电子书..._网易云阅读	
丸来玩趣江大天虹店的餐馆名称	丸来玩趣江大天虹店	0	丸来玩趣江大天虹店_百度百科	
丛林塔防电脑版的大小	187 MB	0	丛林塔防电脑版_百度百科	
中国眼科博物馆的竣工时间	2009年12月22日	1	2009年12月22日	来自百度百科
东芝L700-T21N的屏幕尺寸	14英寸 1366x768	1	14英寸	来自百度百科
中职中专教材英语练习册的ISBN	9787514103663	0	中职中专教材英语练习册_百度百科	
亚当（1992年英国动画短片）的地区	英国	0	亚当_百度百科	
买房子成为富翁的条形码	9787506826839	0	买房子成为富翁_百度百科	
中文Photoshop7.0应用培训教程的出版社	<a>冶金工业出版社</a>	0	中文Photoshop 7.0应用基础教程.pdf-全文可读	
丽椋鸟属的纲	<a>鸟纲</a>	0	丽椋鸟属_百度百科	
中国生命科学学会的地位	混搭型高级智囊团	0	中国生命科学在国际同类研究中的地位_百度学术	
像鸟一样歌唱的中文名	像鸟一样歌唱	0	像鸟一样歌唱_百度百科	
二甲酚的分子量	122	1	122	来自百度百科
东吴教育研究院的外文名	dongwujiaoyuyanjiuyuan	1	dongwujiaoyuyanjiuyuan	来自百度百科
中国人最喜欢的500道家常菜的丛书	一学就会系列	0	中国人最喜欢的500道家常菜_百度百科	
乔纳坦·门德斯的中文名	乔纳坦·门德斯	0	乔纳坦·门德斯_百度百科	
仙侠之斗法的作者	心之封印	0	仙侠之斗法_百度百科	
乐呵网的用途	在线订餐	0	乐呵网_百度百科	
中国孝义·楹联集锦-上下册的页数	415	1	415页	来自百度百科
余姚市人民政府的中文名	余姚市人民政府	0	余姚市人民政府网站	
九佰碗赤城店的人均价格	20	0	九佰碗赤城店_百度百科	
侯东升（原沂水地委副书记、专署专员）的逝世日期	1982.6	0	侯东升_百度百科	
世酷A4的适用产品	iphone4/4S	0	世酷A4_百度百科	
佳禾11的中文名	佳禾11	0	佳禾11_百度百科	
人间词话（2010年彭玉平编著的图书）的ISBN	9787101072433	0	人间词话_百度百科	
保定市客运中心的地位	全国最大的道路客运中心	0	保定市客运中心_百度百科	
五福西点（滨江道店）的餐馆名称	五福西点(滨江道店)	0	五福西点（滨江道店）_百度百科	
仪态万千的用法	定语、作谓语	0	仪态万千_百度百科	
傅田华的民族	汉族	1	汉族	来自百度百科
九霄天路的作者	温馨的蓝月季	0	九霄天路_百度百科	
中国儿童文学精选的出版社	湖北长江出版集团、长江文艺出版社	0	《2017年中国儿童文学精选》出版_钱欣葆_新浪博客	
中央美术学院附属中等美术学校色彩写生作品选的定价	31.00元	0	中央美术学院附属中等美术学校色彩写生作品选_百度百科	
中文版AutoCAD 2008建筑绘图（含上机指导）的定价	23.00元	0	AutoCAD2008中文版机械绘图含上机指导_百度百科	
中源协和干细胞生物工程股份公司的简称	中源协和	1	中源协和	来自百度百科
东芝HUH-32G（白）的中文名	东芝HUH-32G（白）	0	东芝HUH-32G（白）_百度百科	
任显智的民族	汉	1	汉族	来自百度百科
义乌的方言	<a>吴语</a>—金衢片—义乌话	1	吴语—金衢片—义乌话	来自百度百科
业余影视基地的创立时间	2008年	1	2008年	来自百度百科
中共吉安市委党校的成立时间	1949年8月	1	1949年8月	来自百度百科
人人都应该知道的中国30座最著名的建筑的ISBN	9787227029472	0	这是一本让人收获颇多的书资源-CSDN下载	
丹参种苗的门	被子植物门	1	被子植物门	来自百度知识图谱
买买提江·阿布拉的代表作品	《热土》、《展望》、《村庄的一天》	1	展望、村庄的一天、热土	来自百度百科
中国Hold住了的作者	易学军、陈荣群	1	易学军	来自百度百科
中国创新型企业案例的书名	中国创新型企业案例	0	中国创新型企业案例_百度百科	
东北高翠雀的属	翠雀属	1	翠雀属	来自百度知识图谱
丰华·伊嘉园的建筑类型	<a>高层</a>	0	丰华·伊嘉园售楼处电话_地址_开盘_物业费-营口搜狐焦点网	
主固结的英文	primau consolidation	0	主固结_百度翻译	
停车场摄像机的对象	酒店等	0	停车场摄像机的对象_百度图片	
信易安的外文名	xeacn	1	xeacn	来自百度百科
倪晨曦的身高	170cm	1	170cm	来自百度百科
位置（词语释义）的中文名	位置	0	位置_百度百科	
何春耕的出生地	永兴县大布江乡	0	何春耕_百度百科	
仙踪妖迹的作者	木马瑶	0	仙踪妖迹_百度百科	
世界少儿汉语·活动手册的丛书名:	商务馆世界少儿汉语系列教材	0	世界少儿汉语活动手册1_百度百科	
人口-环境调控的定价	38.00元	0	人口-环境调控 (豆瓣)	
中华人民共和国行政区划手册的出版社	中国地图出版社;	1	中国地图出版社,	来自百度百科
企业家养生之道的外文名	Entrepreneurs are a way of keeping good health	1	Entrepreneurs are a way of keeping good health	来自百度百科
修德立言的出版社	<a>广西民族出版社</a>	0	修德立言-当当网	
中国汽车工业企事业单位信息大全的出版社	人民交通出版社	0	中国汽车工业通讯大全 -水电知识网-中国水利水电出版社	
中兴U350的尺寸/体积	110×45×18mm	1	110*45*18毫米	来自百度百科
佳福小区的楼盘名	佳福小区	0	佳福小区_百度百科	
信号检测论的中文名	信号检测论	0	信号检测论_百度百科	
于宇昂的主要成就	票房突破12亿《<a>泰囧</a>》的出品人	0	于宇昂_百度百科	
会议产业的手段	规模化、集中化、现代	0	会议产业_百度百科	
僵尸小镇2的游戏语言	英文	0	僵尸小镇2手游下载|僵尸小镇2游戏下载v2.5.7 安卓中文版_ 绿色...	
中关村指数的外文名	Zhong Guancun Index	1	Zhong Guancun Index	来自百度百科
中国古文精读的装帧	平装	0	中国古文精读 (豆瓣)	
也许你不懂的中文名	《也许你不懂》	0	歌词也许你不懂得不懂得爱我什么是歌_百度知道	
你为什么没有机会的ISBN	10位[7563913831] 13位[9787563913831]	0	《你为什么没有机会》【价格 目录 书评 正版】_中国图书网	
亚洲超级名模生死斗的类型	真人秀	0	亚洲超级名模生死斗_百度百科	
伯爵宫酒店的英文名称	Earls Court House	1	Earls Court House	来自百度百科
临江门洞子老火锅青年路店的地区	重庆市	0	临江门洞子老火锅(青年路店)地址,订餐电话,商户详情,重庆_百度地图	
人民币商城的属性	钱币收藏品公司之一	0	人民币商城|人民币商城网站	
倾国掠的作者	qwe_rr	1	qwe_rr	来自百度百科
佳能 AF35M II的上市时间	1983年4月	1	1983年4月	来自百度百科
中国画的平面与色彩构成的中文名	中国画的平面与色彩构成	0	中国画的平面与色彩构成 (豆瓣)	
人参藿香散的处方来源	博济方	0	人参藿香散_百度百科	
余明江（遵义市城市建设投资经营有限责任公司董事长）的出生地	贵州凤冈	0	余明江_百度百科	
人生（良辰演唱歌曲）的编曲	良辰	0	人生_百度百科	
信谊世界精选图画书：房子，再见的书名	信谊世界精选图画书：房子、再见	0	信谊世界精选图画书：房子，再见_百度百科	
乳香台的地位	颍、陈二州的界关	0	乳香台_百度百科	
东北师大理想软件股份有限公司的中文名	东北师大理想软件股份有限公司	0	东师理想	
做全职太太，你准备好了吗？的中文名	做全职太太,你准备好了吗?	0	做全职太太,你准备好了吗(全职太太)书评	
佳能 MG5180的中文名	佳能 MG5180	0	【佳能MG5180】报价_参数_图片_论坛_(Canon)佳能 腾彩PIXMA MG...	
侵略银河系的中文名	侵略银河系	0	侵略银河系_百度百科	
中国绘画全集：五代宋辽金2的重量	1.7Kg	0	中国绘画全集：五代宋辽金2_百度百科	
人偶军团的中文名	人偶军团	0	人偶军团最新全部章节在线阅读-爱阅小说网	
传奇之剑武苍穹的连载网站	起点中文网	0	传奇之剑武苍穹_百度百科	
优色US-T1901H的产品类型	<a>液晶监视器</a>	0	优色US-T1901H_百度百科	
中外服饰发展史的连载网站	17k小说网	0	中外服饰发展史的连载网站_相关论文(共16篇)_百度学术	
何必又相逢的中文名	何必又相逢	0	分手何必又相逢_百度百科	
东夷迷情的小说进度	已完结	0	迷情东夷_百度百科	
佩列杜伊河的所属水系	勒拿河	0	佩列杜伊河_百度百科	
傀儡师左近（写乐麿原作小畑健作画的漫画）的作者	写乐麿（原作）、小畑健（漫画）	0	傀儡师左近_百度百科	
保险业压力测试比较研究的作者	梁涛	1	梁涛	来自百度百科
九麟的小说进度	连载	0	九麟全部小说_九麟作品集_九麟新书_百田小说	
人盛假日花园的楼盘名	人盛假日花园	0	人盛假日花园_百度百科	
伯比斯河的外文名	Berbice River	1	Berbice River	来自百度百科
付立志的中文名	付立志	0	"付立志"的谐音英文名字[共有13个]-千代英文名	
依然如曦的连载网站	起点中文网	0	依然如曦_百度百科	
作女的中文名	作女	0	作女_百度百科	
于章村的中文名	于章村	0	于章村_百度百科	
何喜春的性别	男	1	男	来自百度百科
候鸟（1994年发行王杰第14张国语专辑）的专辑语言	国语	0	候鸟_百度百科	
中共黑水县委政法委员会的中文名	中共黑水县委政法委员会	0	中共黑水县委政法委员会_百度百科	
九云梦的出版时间	2014-3	1	2014年3月	来自百度百科
你是一朵美丽的花的中文名	你是一朵美丽的花	0	你是一朵美丽的花_百度百科	
井田（国家经委经济研究中心研究员）的中文名	井田	0	井田_百度百科	
中国国民党台湾四十年史的作者	宋春                       /            于文藻	1	于文藻、宋春	来自百度百科
世界的背面的小说进度	连载	0	世界的背面最新全部章节在线阅读-爱阅小说网	
东海顷王的时代	汉代	0	东海顷王_百度百科	
中文版Excel2007高级VBA编程宝典的开本	16	0	《中文版excel 2007高级vba编程宝典》[PDF]-简介及下载...-西东网	
中国区域企业发展的动力机制的出版时间	2013-1	1	2013年1月	来自百度百科
传染病分册的出版社	中国医药科技出版社	0	传染病分册 (豆瓣)	
佛山市南海普明盲人用品厂的公司性质	私营	0	佛山市南海普明盲人用品厂_百度百科	
人类后进化的连载网站	起点中文网	0	人类再进化阅读,人类在进化小说章节列表,偶像的深渊著(连载中...	
佩雷塔雷斯旅馆的酒店地址	Numància 149-151, 勒茨科尔茨区, 08029 巴塞罗那	0	佩雷塔雷斯旅馆_百度百科	
保定华兴橡胶工业有限公司的中文名	保定华兴橡胶工业有限公司	0	橡胶输送带_耐热输送带_输送带厂家-保定华兴橡胶工业有限公司	
何塞·索拉诺的中文名	何塞·索拉诺	0	何塞·索拉诺_百度百科	
乙肝济南中山肝病医院的中文名	乙肝济南中山肝病医院	0	济南中山肝病医院网上预约挂号_济南中山肝病医院地址电话_39就医...	
中国-腾跃的东方巨龙的定价	49.80元	0	中国(腾跃的东方巨龙)/金砖国家崛起系列【图片 价格 品牌 报价...	
两世书的小说进度	连载	0	两世书荆棘之路[捉虫+修Bug]_两世书最新章节_百田小说大全	
中华人民共和国国务院令第563号的总理	<a>温家宝</a>	0	中华人民共和国国务院令（第563号）_百度百科	
信息检索与网络应用的出版社	北京航空航天大学出版社	0	信息检索与网络应用_百度百科	
乔英杰的毕业院校	哈尔滨工业大学	1	哈尔滨工业大学	来自百度百科
东莞市奥科电脑切割设备有限公司的公司名称	东莞市奥科电脑切割设备有限公司	0	东莞市奥科电脑切割设备有限公司	
中国文化典籍选读的定价	33.00元	0	中国文化典籍选读的定价_相关论文(共63篇)_百度学术	
倾风落九幽的小说进度	连载	0	倾风落九幽全文阅读,倾风落九幽无弹窗免费小说-永强书网	
亚历山大·弗拉基米罗维奇·鲁茨科伊的国籍	俄罗斯	1	俄罗斯	来自百度百科
中山市古镇铭之柏照明电器厂的年营业额	5000万—1亿元人民币	1	5000万-1亿人民币	来自百度百科
中国书画装裱款式百例的作者	杨正旗	1	杨正旗	来自百度百科
代理探长V0.2Build1108的软件大小	675 KB	1	675KB	来自百度百科
乳腺的功能	分泌乳汁	1	分泌乳汁	来自百度百科
以诺（基督教人物）的别名	Enoch	0	以诺_百度百科	
企业管理原理理论与实务的ISBN	9787564048945	0	《企业管理原理理论与实务》【价格 目录 书评 正版】_中国图书网	
为了我的那份幸福的作者	四毛猩猩	0	为了我的那份幸福TXT下载_在线阅读_四毛猩猩/著_优佳读书	
中级篇-中老年二胡教程-含2DVD的作者	岳峰	1	岳峰	来自百度百科
