query	expect_answer	is_exact	answer	_from
人情与面子中国人的权利游戏的ISBN	9787300119113	0	《人情与面子:中国人的权力游戏》(黄光国,等)【摘要 书..._京东图书	
中考英语阅读的中文名	中考英语阅读	0	中考英语阅读理解练习(带答案解析及全文翻译)_百度文库	
仙道奇传的书名	仙道奇传	0	仙道奇传_百度百科	
乌拉尔-375的中文名	乌拉尔-375	0	乌拉尔-375_百度百科	
乌拉孜·木哈台的擅长	版画	0	乌拉孜·木哈台_百度百科	
九重笙歌的中文名	九重笙歌	0	九重笙歌_百度百科	
世界最美的1000个地方的装帧	平装	0	世界最美的1000个地方_百度百科	
乾坤风云传的小说进度	连载	0	乾坤风云最新全部章节在线阅读-爱阅小说网	
作文象征用语经典的出版时间	2003-3	1	2003年3月	来自百度百科
人身魔龙的作者	有一点点坏	0	人身魔龙-第一章-爱阅小说网	
中国国际航空食品及用品展览会的类型	展览会	0	中国国际航空食品及用品展览会_百度百科	
五老星的初登场	漫画233《世界最高权力》	0	五老星_百度百科	
人有三重生命的定价	14.80	0	人有三重生命 (豆瓣)	
世界足球胜利十一人2010：蓝武士的挑战的中文名	世界足球胜利十一人2010：蓝武士的挑战	0	世界足球胜利十一人2010：蓝武士的挑战_百度百科	
佳禾的核心品牌	佳禾外语	0	佳禾智能:与国内外知名品牌强强联手,致力核心技术研发_凤凰网科技...	
代马大桥的通车时间	2008年5月31日上午9时30分	1	2008年5月31日上午9时30分	来自百度百科
中国少年先锋队鼓号队演奏法的书名	中国少年先锋队鼓号队演奏法	0	中国少年先锋队鼓号队演奏法_百度百科	
中国边疆史地研究的刊名	中国边疆史地研究	0	《中国边疆史地研究》	
保利上河雅颂的地址	天津市武清区泉发路西侧	0	【保利·上河雅颂】保利·上河雅颂电话,保利·上河雅颂地址..._图吧	
伊维卡·西米奇的国籍	克罗地亚	1	克罗地亚	来自百度百科
你敢跑，我就敢追的连载网站	红袖添香网	0	你敢跑，我就敢追_百度百科	
伪装卑微了我们的承诺的连载网站	小说阅读网	0	伪装№卑微了我们的承诺全部小说_伪装№卑微了我们的承诺作品集...	
东勇渡的出生地	日本	1	日本	来自百度百科
九歌重庆老火锅的餐馆名称	九歌重庆老火锅	0	九歌重庆老火锅_百度百科	
你是我的大明星的小说进度	连载	0	《你是我的大明星》米商_【衍生小说|言情小说】_晋江文学城	
东北石油大学人文科学学院青年志愿者协会的协会口号	真情暖人心、爱心献社会	0	中国石油大学（北京）青年志愿者协会_百度百科	
世界航母大决战的页数	249	1	249页	来自百度百科
丹尼尔格列高的中文名	丹尼尔格列高	0	丹尼尔格列高_百度百科	
东莞创辉贸易有限公司的经营范围	大型手部皮革防护制品	0	东莞创辉贸易有限公司_百度百科	
佑洛帕酒店的地理位置	火车站	1	火车站	来自百度百科
倾心之恋-泼辣美娇娘的作者	野林子	0	倾心之恋-泼辣美娇娘_百度百科	
丹玉40号玉米的界	植物界	0	丹玉40号玉米_百度百科	
产品外包装设计的含义	产品个性的直接和主要传递	1	产品个性的直接和主要传递	来自百度百科
修女的三世绯闻的作者	青春后遗症	1	青春后遗症	来自百度百科
中国国家文化安全报告的定价	22.0	0	【图书】中国国家文化安全报告_百度学术	
丛林穿越者中文版的中文名	丛林穿越者中文版	0	丛林穿越者中文版_百度百科	
乔·坎多尔弗的别名	寿险推销大王	1	Jo Candorf、寿险推销大王	来自百度百科
中共珠海市委政策研究室的类型	政府机关	0	中共珠海市委政策研究室_百度百科	
付忠（烟台健美协会常务理事）的民族	汉族	0	付忠_百度百科	
像变态一样青春的中文名	像变态一样青春	0	像变态一样青春图册_百度百科	
你变？嘻，我变！的连载网站	红袖添香网	0	你变？嘻，我变！_百度百科	
仙之绝舞的中文名	仙之绝舞	0	仙之绝舞_百度百科	
伊斯坦布尔国际机场万怡酒店的酒店地址	Fatih Caddesi Dereboyu Sokak Halkali, Kucukcekmece, 34303 伊斯坦布尔	0	伊斯坦布尔国际机场万怡酒店_百度百科	
东芝L630-03W（雪晶白）的屏幕尺寸	13.3英寸	1	13.3英寸	来自百度百科
乱武门的题材	武侠	0	乱武门_相关乱武门大全_7273手游网	
你们的幸福是的中文名	你们的幸福是	0	你们的幸福_百度百科	
俄罗斯军事改革启示录的出版社	解放军出版	0	俄罗斯军事改革启示录 (豆瓣)	
东南大学研究生院的中文名	东南大学研究生院	0	研究生院	
保姆扔蛋糕的储藏方法	常温储存	0	保姆扔蛋糕_百度百科	
仙走异界的小说进度	连载	0	仙走异界-第一章 仙界传奇-爱阅小说网	
中国洗联实业股份有限公司的团队人数	60多个	1	60多个	来自百度百科
中华古史求索集的出版社	<a>中华书局</a>	0	中华古史求索集 (豆瓣)_豆瓣读书	
严龙腾的主要成就	北京理工大学学院学术委员会副主席、雷达技术研究所所长龙腾教授	0	严龙腾_百度百科	
丹尼·杉查斯的英文名	DanielSanchezAndrades	1	DanielSanchezAndrades	来自百度百科
中北大学理学院的英文名	School of Science,NUC	1	School of Science,NUC	来自百度百科
中庄村（山西省阳泉市郊区平坦镇下辖村）的所属地区	山西省阳泉市郊区平坦镇	0	中庄村_百度百科	
俘获三界美男心的作者	墨锦颜	0	俘获三界美男心_百度百科	
东西南北杀人事件的ISBN	9789866955983	0	东西南北杀人事件_百度百科	
人体表面解剖学及图谱的ISBN	9787534918261	0	人体表面解剖学及图谱 (豆瓣)_豆瓣读书	
他的么村（云南省楚雄州永仁县宜就镇下辖村）的中文名	他的么村	0	他的么村_百度百科	
伤风自利的出处	《<a>小儿药证直诀</a>》	1	小儿药证直诀	来自百度百科
俱乐部毒品的E,X,XTC	Ecstasy- 摇头丸	0	以下哪种毒品被称为“俱乐部毒品”?_百度知道	
修武县财政局的单位简介	财政局下属24个内设科室	0	修武县财政局_百度百科	
云南德宏潞西市晨光幼儿园的类别	民办幼儿园	0	云南德宏潞西市晨光幼儿园_百度百科	
中远·新家园的楼盘地址	人民路胡麻井131号	0	吉首中远·新家园详情信息_电话-吉首楼盘网	
中山市美吉照明科技有限公司的企业精神	自然、敬业、勤奋、团结、健康	0	中山市美吉照明科技有限公司_百度百科	
优泰瑞虎的中文名	优泰瑞虎	0	优泰瑞虎_百度百科	
侈丽闳衍的中文名	侈丽闳衍	0	侈丽闳衍造句_素材_百问中文	
东裕新村的中文名	东裕新村	0	东裕新村_百度百科	
世界贸易报告2009的ISBN	9787811347661	0	世界贸易报告2009_百度百科	
丫头，我们回家吧的作者	茉莉蜜茶ゝ゛	0	丫头，我们回家吧_百度百科	
余忠银的出生日期	1943年 2月	0	余忠银_百度百科	
云伯永的出生日期	1978年04月29日	1	1978年4月29日	来自百度百科
伴野罗伯特的职业	剧团演员	1	剧团演员	来自百度百科
业租村（云南省红河州建水县建水县青东龙镇业租村）的气候条件	年降水量700毫米、年平均气温21℃	0	业租村_百度百科	
亲爱的没钱我们还能爱多久的中文名	亲爱的没钱我们还能爱多久	0	亲爱的没钱我们还能爱多久_百度百科	
你无以伦比的作者	凌·惜茉	1	凌·惜茉	来自百度百科
五十年栏杆拍遍－－唐涤生粤剧剧本文学探微的作者	潘步釗	1	潘步釗	来自百度百科
借我爱一生的作品类别	现代都市	0	借我爱一生_百度百科	
伤天涯的连载网站	起点中文网	0	伤天涯最新全部章节在线阅读-爱阅小说网	
乔尔·格兰特的国籍	英格兰	1	牙买加	来自百度百科
伏中热不可过中夜起坐作诗寄五郎的作品名称	伏中热不可过中夜起坐作诗寄五郎	0	伏中热不可过中夜起坐作诗寄五郎原文_陆游古诗_古诗文网	
伊提尼尔旅馆的周围景观	圣尼古拉斯眺望台、阿尔罕布拉宫、阿尔卡萨瓦城堡、格拉纳达大学、纳斯瑞德宫殿、皇家礼拜堂、查理五世宫、正义之门、阿尔拜辛、黄金厅天井、格拉纳达大教堂	0	伊提尼尔旅馆_百度百科	
为爱登仙的小说进度	连载	0	为爱登仙_百度百科	
世界现代建筑史的书名	世界现代建筑史	0	世界现代建筑史 (豆瓣)	
中国空军在研机型的举例	歼轰-8（歼-17）	0	中国空军在研机型_百度百科	
中华人民共和国驻伊斯坦布尔总领事馆的驻地	伊斯坦布尔	0	中华人民共和国驻伊斯坦布尔总领事馆	
乐摄宝Magnum 200 AW的内部尺寸	315×165×265mm	1	315*165*265毫米	来自百度百科
京张铁路（京张铁路微缩景点）的著名景点	<a>詹天佑（中国铁路工程专家）</a>铜人雕塑	0	京张铁路(京张铁路微缩景点)的著名景点_百度图片	
修仙噬魔的小说进度	连载	0	噬仙求魔-第一章 一世至尊-爱阅小说网	
中国采购经理人指数的分类	经济	0	中国采购经理人指数_百度百科	
中尧村的林地面积	100亩	1	100亩	来自百度百科
云华烟影的中文名	云华烟影	0	云华烟影_百度百科	
中央企业分离办社会职能的直接关系	企业生产经营	0	国务院办公厅关于中央企业分离办社会职能试点工作有...-中国政府网	
中医三步归元疗法的中文名	中医三步归元疗法	0	“中医三步归元疗法”治疗脑病、神经系统疾病	
东北大学分析科学研究中心的研究方向	分析科学	0	东北大学分析科学研究中心_百度百科	
中小型水电站运行维护与管理的出版时间	2006年5月1日	1	2006年5月1日	来自百度百科
你是我的一世情缘的作者	吕不韦	0	你是我的一世情缘(杨雪晴)北京红蚂蚁唱片出版发行	
中柏N2XAD425N-416NW的处理器主频	1.80GHz	1	1.80GHZ	来自百度百科
丰子恺漫画精品集的开本	16	0	丰子恺漫画精品集 (豆瓣)	
丹下左膳·百万两之壶（下卷）的译者	姜晓娇	0	丹下左膳·百万两之壶(下卷) (豆瓣)	
佛吉亚的年营业额	174亿欧元	1	174亿欧元	来自百度百科
伍雄军的出生地	武穴市	1	武穴市	来自百度百科
了了，就是难了的小说进度	已完结	0	纳米传承-第八十九章 进度缓慢-爱阅小说网	
倒塔路的中文名	倒塔路	0	倒塔路_互动百科	
伊夫·艾克瓦拉·赫尔曼的场上位置	后卫	1	后卫	来自百度百科
余明道的所处时代	清代	1	清代	来自百度百科
乱水流离的作者	夏浅葵	0	《乱水流离》天淳_【原创小说|言情小说】_晋江文学城	
亚马逊自助百汇的营业时间	夏季-中午-11:30-14:00;晚上-17:30-21:30 冬季-中午-11:00-14:00;晚上-17:00-21:30	0	亚马逊国际自助百汇(动壹店)地址,订餐电话,商户详情,南昌_百度地图	
俄罗斯童模的出生日期	2007.3.7	1	2007年3月7日	来自百度百科
何以三代以下有乱无治的丛书	经典3.0	0	何以三代以下有乱无治 (豆瓣)	
云南省航测遥感信息院的中文名	云南省航测遥感信息院	0	云南省航测遥感信息院_百度百科	
世界经典童话系列（共十二册）的出版社	成都时代	0	世界经典童话系列（共十二册）_百度百科	
世界顶级时尚大师作品典藏的定价	88.00元	0	世界顶级时尚大师作品典藏 (豆瓣)	
五腊村民委的海拔	1896.00米	1	1896米	来自百度百科
你是萧伊依的中文名	你是萧伊依	0	你是萧伊依图册_百度百科	
临床康复医学的装帧	平装	0	临床康复医学_百度百科	
偏置电流的性质	放大器输入晶体管基极直流电流	0	偏置电流_百度百科	
丝丝心动之校草恋上你的作者	冰雪梦幽	0	丝丝心动之校草恋上你_百度百科	
书法大成的定价	15.00	0	书法大成 (豆瓣)	
何琼崖的民族	汉	1	汉族	来自百度百科
两个月的夏天的中文名	两个月的夏天	0	【春花秋月】咳咳关于这两个月的会员名字问题 夏天已经过去了_上...	
中国基督徒的中文名	中国基督徒	0	中国基督徒_百度百科	
中国医科大学研究生院的学校属性	中国医科大学负责研究生教育的直属单位	0	中国医科大学研究生院	
东芝 1000的内存容量	128	1	128	来自百度百科
东方商道的书名	东方商道	0	东方商道:亚洲商界巨子的钱权博弈_董文海 著_孔夫子旧书网	
义务教育课程标准实验教科书：小学英语的出版社	重庆出版社,重庆大学出版社	0	义务教育课程标准实验教科书：小学英语_百度百科	
低值发票的中文名	低值发票	0	低值发票_百度百科	
东明街道办事处的人口	5.2万	1	5.2万	来自百度百科
东吟·缘罪的中文名	东吟·缘罪	0	东吟·缘罪_百度百科	
中国现代化报告2012的作者	何传启 编	1	何传启	来自百度百科
中华鬃螳舞虻的年代	1987	0	中华鬃螳舞虻_百度百科	
亚历山大·奥索里奥的中文名	亚历山大·奥索里奥	0	亚历山大·奥索里奥_百度百科	
任沁新的主要成就	高级<a>工程师</a>、高级<a>会计师</a>、<a>洛阳市</a>人大代表，高级<a>统计师</a>	0	任沁新_百度百科	
仿像与超越：当代文化语境中的文学期刊的作者	<a>李明德</a>	1	李明德	来自百度百科
临帝的人物	折原临也 龙之峰帝人	0	临帝吧-百度贴吧--【你是人类!你就是人类啊,龙之峰帝人君】--由...	
中文Excel2003职业技能培训教程的作者	全国计算机信息高新技术考试教材委员会编	0	中文版Excel 2003实用培训教程_百度百科	
九段会馆的中文名	九段会馆	0	九段会馆_百度百科	
乳腺叶状肿瘤的英文别名	cystosarcoma phylloides	0	【乳腺叶状肿瘤】英语怎么说_在线翻译_有道词典	
东莱大酒店的餐饮设施	西餐厅、中餐厅	0	东莱大酒店_百度百科	
五龙壁砖雕的保护年	1982	0	五龙壁砖雕_百度百科	
中国的中东非洲研究的书名	中国的中东非洲研究	0	中国的中东非洲研究_百度百科	
中国幼儿教师网的总部地点	北京	1	北京	来自百度百科
俯念的出处	《答刘西曹》	1	答刘西曹	来自百度百科
井洞村的行政区类别	村	0	井洞村_百度百科	
中国商人的经商智慧的作者	譚地洲                       /            王硯	1	王硯	来自百度百科
仓鸮松树岛亚种的目	<a>鸮形目</a>	0	仓鸮松树岛亚种_百度百科	
亡命驾驶的编剧	霍辛·阿米尼、詹姆斯·萨利斯	1	霍辛·阿米尼	来自百度知识图谱
云端有爱的中文名	云端有爱	0	云端有爱_百度百科	
东方卷管螺的界	动物界	0	东方卷管螺_百度百科	
东芝Satellite L600-33W的产品定位	家用	0	东芝L600-33W_百度百科	
余传怡的出生日期	1973年4月	1	1973年4月	来自百度百科
仓魂珠的作者	紫藤舞樱	1	紫藤舞樱	来自百度百科
乒乓大赛的游戏类型	体育竞速	0	乒乓球大赛游戏2020排行榜前十名下载_好玩的乒乓球大赛游戏..._九游	
争鲜回转寿司（巴黎春天店）的营业时间	10:00-22:00	0	【争鲜回转寿司(天山巴黎春天店)】电话,地址,价格,营业时间(图) -...	
东坑神农庙庙会的活动	向神农圣帝“许福”活动	0	东坑神农庙庙会_百度百科	
从零开始学C语言的作者	戴晟辉 祝明慧 等编著	0	从零开始学C语言_百度百科	
五笔字型字词编码大全的ISBN	9787502935146	0	五笔字型字词编码大全_百度百科	
伦敦戈德史密斯大学的所属地区	英国伦敦	1	英国伦敦	来自百度百科
亨利·阿尔托的中文名	亨利·阿尔托	0	亨利·阿尔托_百度百科	
丝绸之路上的外国魔鬼的出版社	甘肃人民出版社	0	丝绸之路上的外国魔鬼 (豆瓣)	
中国历史名城的书名	中国历史名城	0	中国历史名城_百度百科	
中环蛱蝶的纲	昆虫纲	0	中环蛱蝶_百度百科	
中国系统仿真学会的理事人数	134名	1	134名	来自百度百科
五月五日天的作者	冷漠虫	1	冷漠虫	来自百度百科
倾情之情感大彻大悟的作者	轩辕可灵	0	倾情之情感大彻大悟_百度百科	
