query	expect_answer	is_exact	answer	_from
乖，一边玩去的中文名	乖,一边玩去	0	97:乖,一边玩去-重生:婚然天成-永恒小说网	
仁显皇后的男人（上）的装帧	平裝	0	仁显皇后的男人（上）_百度百科	
仙府种田的出版时间	2014-07-18	1	2014年7月18日	来自百度百科
傲笑神巅的小说性质	公众作品	0	傲笑神巅-第一章 雾仙峰-爱阅小说网	
东莞市鸿运环保热能设备有限公司的成立时间	二00六年	1	2006年	来自百度百科
佛山市弘德文创广告有限公司的经营范围	一站式广告策划设计机构	0	佛山市弘德文创广告有限公司_工商注册信息_企业工商信息查询_百度...	
二十世纪我的军阀梦的中文名	二十世纪我的军阀梦	0	二十世纪我的军阀梦_百度百科	
你是我唯一的命运的连载网站	云中书城	0	你是我唯一的命运免费全文阅读_古槐中文网	
信息批判的出版社	北京大学出版社	0	信息批判 (豆瓣)	
人与动物之界限的书名	人与动物之界限	0	人与动物之界限_百度百科	
云之彼岸是爱情的约定的连载网站	云中书城	0	云之彼岸是爱情的约定 - 星辰文学网	
中国葡萄酒商务网的成立时间	2011年3月	1	2011年3月	来自百度百科
云狱的年龄	15岁	0	【资料】有关云狱_1859吧_百度贴吧	
健康准妈妈·婴儿（2007年5月下半月刊）的中文名	健康准妈妈·婴儿(2007年5月下半月刊)	0	想买几本准妈妈适合看的杂志,求推荐_百度宝宝知道	
乳胶管的中文名	乳胶管	0	硅胶管、乳胶管、橡胶管三者的区别_图文_百度文库	
东美装饰的旗下品牌	德国马克森地板	0	东美装饰_百度百科	
伊洛蒂·赫格博鲁的外文名	Elodie Hegoburu	1	Elodie Hegoburu	来自百度百科
亡国公主复仇记的小说进度	连载	0	《亡国公主复仇记》萧茉蝶_【原创小说|言情小说】_晋江文学城	
会话通告协议的类型	通知协议	0	会话通告协议_百度百科	
世界变革幻想的小说进度	连载	0	自由世界幻想-序章:新世界-爱阅小说网	
你要听到我的歌的出版社	黑龙江省图书馆	0	你要听到我的歌_百度百科	
产权设定的外文名	产权授与协定	0	产权设定_百度百科	
云陷沧海的中文名	云陷沧海	0	云陷沧海_百度百科	
但恋眼波浓的连载网站	晋江文学城	0	但恋眼波浓的贴吧	
中央政务区的政治体制	人民代表大会制度	0	中央政务区_百度百科	
东木的美称	“渔米之乡”	1	“渔米之乡”	来自百度百科
俏皮郡主的仙道帅哥的中文名	俏皮郡主的仙道帅哥	0	俏皮郡主的仙道帅哥_百度百科	
中白62号的品种来源	中国农业科学院蔬菜花卉研究所	0	中白62号_百度百科	
乡村女人（小说）的类型	<a>都市生活</a>	0	乡村守望的女人_百度百科	
丫头，做我的老婆吧的作者	暗夜深星	1	暗夜深星	来自百度百科
何维岳的毕业院校	南京中央军校	0	何维岳_百度百科	
乔爱庄园的项目位置	松江明中路666弄	0	乔爱庄园_百度百科	
人日两篇的文学体裁	五言律诗、七言律诗	1	五言律诗,七言律诗	来自百度百科
临湘市五里中学的占地面积	93.1亩	1	93.1亩	来自百度百科
仙乐陶陶的小说进度	连载	0	天仙义侠-第 一章 快乐岛上乐陶陶-爱阅小说网	
为荣誉而飞的其他名称	Wings Of Glory	1	Wings Of Glory	来自百度百科
仙路之缘的连载网站	起点中文网	0	修仙之仙路情缘-第一回 我的梦,修仙梦-爱阅小说网	
倾世红颜：本王的嚣张妃的中文名	倾世红颜:本王的嚣张妃	0	倾世红颜：本王的嚣张妃_百度百科	
乔华（影视剧独立制作人）的中文名	乔华	0	乔华_百度百科	
侯冀川的中文名	侯冀川	0	侯冀川的英文名有哪些、意思相近或谐音的英文名怎么取 - 英文名...	
九悦江南的占地面积	项目30333平方米	1	30333平方米	来自百度百科
何冠鳞的民族	汉	1	汉族	来自百度百科
五伦的中文名	五伦	0	五伦- 中文维基百科【维基百科中文版网站】	
东芝e-STUDIO 18的涵盖功能	打印/复印	0	东芝e-STUDIO18参数-配置-性能规格-参数对比-天极网	
保利协鑫能源控股有限公司的公司名称	保利协鑫能源控股有限公司	0	保利协鑫能源控股有限公司	
二苯基二硒的分子式	C6H5SeSeC6H5、C12H10Se2	0	二苯基二硒_百度百科	
云计算及其军事应用的书名	云计算其军事应用	0	云计算及其军事应用_百度百科	
世纪淘情侣商城的公司名称	世纪淘情侣商城	0	世纪淘情侣商城_百度百科	
信码互通（北京）科技有限公司的积累	<a>产品推广</a>将更标准化、各类用户	0	信码互通（北京）科技有限公司_百度百科	
五龙溪的地理位置	金果坪	1	金果坪	来自百度百科
中原工学院艺术设计学院的中文名	中原工学院艺术设计学院	0	中原工学院艺术设计学院_百度百科	
倾城扑朔迷离的作者	冰泽若馨	0	扑朔迷离胡小姐小说最新章节_(刘西山)作品- 畅阅小说网	
倾魅众生之游遍天下的连载网站	连城读书	0	倾魅众生之游遍天下最新章节,倾魅众生之游遍天下小说下载_楼尘...	
任天顺（中国书法协会会员）的出生日期	1962年12月	0	任天顺_百度百科	
京东手机节的中文名	京东手机节	0	京东手机节_百度百科	
五大神器的作者	九星沉落	1	九星沉落	来自百度百科
云拍卖的特点	结合云发展的理念	0	云拍卖_百度百科	
乌夫克·索纳的中文名	乌夫克·索纳	0	乌夫克·索纳_百度百科	
低脂奶香豆腐塔的味道	可口	1	可口	来自百度百科
中国史（上下册）的ISBN	9787500466390	0	中国史（上下册）_百度百科	
业已过半的小说进度	连载	0	幻想三国狂澜曲-一百九十七章 前逃后追,已过半-爱阅小说网	
丽并脊天牛的科	天牛科	0	丽并脊天牛_百度百科	
亚雪公路的门票价格	95	0	亚雪公路_百度百科	
五香火肠的分类	湘菜	0	五香火肠_百度百科	
乐啡的营业时间	13:00-02:00	0	【COVITA乐啡塔咖啡(北京路店)】电话,地址,价格,营业时间(图...	
企业人力资源法务全解的出版时间	2007-9-1	1	2007年9月1日	来自百度百科
中国互助旅行论坛的目的	互助旅行	0	中国互助旅行论坛_百度百科	
亚太地区植物有害生物监控指南的出版社	科学出版社	0	亚太地区植物有害生物监控指南_PDF图书下载_麦克莫夫_免费PDF电子...	
井上厦的出生日期	1934年	1	1934年	来自百度百科
人中麟凤柳亚子的作者	吴江市文化局<a>柳亚子纪念馆</a>	0	人中麟凤柳亚子_百度百科	
仙落凡笛红尘踏破的连载网站	红袖添香网	0	仙落凡笛红尘踏破图册_百度百科	
东莞岭南泌尿科医院的中文名	东莞岭南泌尿科医院	0	东莞岭南泌尿科医院_百度百科	
九段虾王馆（清水河店）的地区	成都市	0	虾王肉惑_百度地图	
做第一名的销售员的出版社	吉林音像出版社	1	吉林音像出版社	来自百度百科
伊藤拓真的国籍	日本	1	日本	来自百度百科
九尾龟（传说中的神龟）的性质	神话传说中的神龟	0	九尾龟_百度百科	
中国婚搜网的类型	搜索网站	0	中国婚搜网_百度百科	
传奇异界之傲世神武的中文名	传奇异界之傲世神武	0	傲世神武最新章节列表_傲世神武最新章节目录_新笔趣阁	
予悲哀的救赎的中文名	予悲哀的救赎	0	予悲哀的救赎_百度百科	
乔铮（演员乔铮）的性别	男	0	乔铮_百度百科	
中国特色社会主义史论研究：前沿问题卷的作者	赵曜、严书翰	1	严书翰、赵曜	来自百度百科
众月之泪的中文名	众月之泪	0	众月之泪_百度百科	
仙道士的连载网站	起点中文网	0	入梦仙-第一章 老道士-爱阅小说网	
人神战的小说进度	连载	0	主宰帝神-第一章 神战-爱阅小说网	
东芝GR-B207K的冷冻室容积	77L	1	77升	来自百度百科
二阶村的年平均气温	14.47 ℃	1	14.47摄氏度	来自百度百科
伊尔达尔·瓦列耶夫的重要事件	第16届亚运会男子双杠中获季军	0	伊尔达尔·瓦列耶夫_百度百科	
东芝 M353的产品类型	家用	0	东芝M353_百度百科	
何先兵的中文名	何先兵	0	何先兵_百度百科	
仰书纲的主要成就	1990）、国务院重大成果奖（第二	0	仰书纲_百度百科	
五代千手千眼观音绢画的尺寸	左右宽60厘米、上下长76厘米	1	上下长76厘米,左右宽60厘米	来自百度百科
中国矿产资源与可持续发展的定价	85.00元	0	中国矿产资源与可持续发展_百度学术	
五月的天空色的小说进度	连载	0	《五月的天空》Smile新_【原创小说|纯爱小说】_晋江文学城	
乐活首都茉莉民宿的酒店星级	3星级	1	三星级	来自百度百科
九州风神玄冰智能版的适用范围	适用范围	0	九州风神_玄冰智能版_散热器_报价 参数 图片 评论	
严国山的出生日期	1962	0	严国山_百度百科	
乱世法典的连载网站	起点中文网	0	乱世法典_百度百科	
中华人民共和国和塔吉克斯坦共和国关于打击恐怖主义、分裂主义和极端主义的合作协定的性质	合作协定	0	中华人民共和国和塔吉克斯坦共和国关于打击恐怖主义、分裂主义和...	
俏佳人优秀生活故事片飞来的仙鹤(VCD)的ISBN	9780800007508	0	俏佳人优秀生活故事片飞来的仙鹤(VCD)_百度百科	
中国人民政治协商会议江苏省高邮市委员会的中文名	中国人民政治协商会议江苏省高邮市委员会	0	中国人民政治协商会议江苏省高邮市委员会_百度百科	
丽江日报的主管单位	丽江市<a>委员会</a>	0	丽江日报_百度百科	
东芝50VH9UC的分辨率	1280×720	0	【东芝50VH9UC参数】Toshiba 50VH9UC背投电视参数_规格_性能_功能...	
亚洲短趾百灵的拉丁学名	Calandrella oheleensis	0	亚洲短趾百灵_百度百科	
便当 01的定价	NT$220	0	便当 01_百度百科	
俞雨晴的中文名	俞雨晴	0	...俞雨晴姓名测试打分_俞雨晴这个名字好不好_姓名俞雨晴的命格...	
东芝REGZA Phone T-02D的手机昵称	REGZA Phone T-02D	0	东芝REGZA Phone T-02D_百度百科	
佳居花园的物业公司	重庆万祺物业管理公司	1	重庆万祺物业管理公司	来自百度百科
侠诺QVF8027的中文名	侠诺QVF8027	0	侠诺QVF8027_百度百科	
为你入狱的小说进度	连载	0	控卡暴君-第五十四章 送你入狱-爱阅小说网	
倪金节的职业	记者、财经作家	0	以朝阳思维经营“夕阳产业”	
中兴WTO30的屏幕参数	单色 屏幕	0	中兴WTO30参数 中兴WTO30功能介绍 3533手机世界	
倪震教你光棍节如何“脱”光：大胆爱的小说进度	连载	0	倪震教你光棍节如何“脱”光：大胆爱_百度百科	
你所不知道的世界之最的作者	吕淑春	1	吕淑春	来自百度百科
倾世淡颜的连载网站	起点中文网	0	゛倾城淡颜的自频道-优酷视频	
你的谎言瞒过我的眼睛的填词	刘新圈	1	刘新圈	来自百度百科
做人做官：实践篇1的出版时间	2010年3月1日	1	2010年3月1日	来自百度百科
依从的中文名	依从	0	依从的韩语意思_依从的韩语怎么说_怎么写	
倚林家园·碧桂庭的建筑形式	多层,小高层,高层	0	倚林家园·碧桂庭_百度百科	
倾国倾城诛仙恋的中文名	倾国倾城诛仙恋	0	倾国倾城诛仙恋_百度百科	
中国农业大学动物科学技术学院的成立时间	1993年	1	1993年	来自百度百科
伊迈格的用途分类	强效利尿药	0	托拉塞米片(伊迈格)价格_托拉塞米片说明书_作用_副作用-隆元康...	
佳期如梦之海上繁花：匪我思存关于爱的故事的连载网站	搜狐读书	0	佳期如梦之海上繁花_匪我思存_作品介绍_最新章节_全文无弹窗免费...	
中国乡县财政体制改革研究的书名	中国乡县财政体制改革研究	0	中国县乡财政体制改革研究_百度百科	
中海银海湾的楼盘名	中海银海湾	0	中海银海湾_百度百科	
任伯年山水画的作者	任伯年	1	任伯年	来自百度百科
停跳的脉搏的连载网站	17k小说网	0	停跳的脉搏_百度百科	
伏龙土的药物出处	《本草拾遗》	0	伏龙土_百度百科	
东莞市鼎升仪器有限公司的总部地点	东莞市	1	东莞市	来自百度百科
为官经的ISBN	9787216019705	0	《为官经》【价格 目录 书评 正版】_中国图书网	
中国工业网的性质	工业门户网站	0	中国工业网_百度百科	
人生美的总部地点	国内	1	国内	来自百度百科
健康养殖技术问答丛书-宠物的装帧	平装	0	健康养殖技术问答丛书-宠物_百度百科	
停车场酒店的酒店地址	Lincolnstr. 8, 阿尔托纳老城区, 汉堡, 德国	0	【西安有停车场酒店预订】西安有停车场酒店推荐,西安有停车场酒店...	
体系结构设计的意味	高效和稳定、普适	0	体系结构设计_百度百科	
何靖康的中文名	何靖康	0	...A549细胞生长抑制作用研究研究生姓名申健指导教师姓名何靖康...	
中国轻工工艺品进出口商会的成立时间	1988年	1	1988年	来自百度百科
代汝宽的性别	男	1	男	来自百度百科
你的好的编曲	吕绍淳	1	吕绍淳	来自百度百科
中西部地区民营企业的出版时间	2007-8	1	2007年8月	来自百度百科
