query	expect_answer	is_exact	answer	_from
乡村干部的页数	333	1	333页	来自百度百科
伍中豪的主要成就	红十二军军长、红二十军军长、首届中国革命军事委员会委员、井冈山根据地创建人与领导人之一、中国人民解放军创建人与领导人之一、井冈山红军三骁将之一	0	伍中豪_百度百科	
以朋友的名义爱你的中文名	以朋友的名义爱你	0	以朋友的名义爱你_百度百科	
中建大公馆的建筑面积	23万方	1	23万方	来自百度百科
乾潭村的政府驻地	镇人民政府驻地	0	乾潭村_百度百科	
伐尔克罗的中文名	伐尔克罗	0	伐尔克罗_百度百科	
企业文化咨询实务的作者	王璞	1	王璞	来自百度百科
中国检察（第12卷）的作者	张智辉	1	张智辉	来自百度百科
亲和标记的界	原生生物界	0	亲和标记_百度百科	
云岭之华的出版时间	1998-12	1	1998年12月	来自百度百科
京派文人的出版社	上海教育出版社	0	京派文人 (豆瓣)	
临朐旭美工贸有限公司的经营范围	室内钢木门开发、研制和生产	0	临朐旭美工贸有限公司_百度百科	
乐铭鑫琉璃饰品的中文名	乐铭鑫琉璃饰品	0	乐铭鑫琉璃饰品_百度百科	
中通外直： 文礼篇的作者	詹德隆	1	詹德隆	来自百度百科
乾县水利局的城市	乾县	0	乾县水利局_百度百科	
伍家发的籍贯	湖南澧县	1	湖南澧县	来自百度百科
仙声的小说进度	连载	0	仙声-第一章 青石村-爱阅小说网	
为何难以走进你心里的中文名	为何难以走进你心里	0	问女生,我为什么那么难走进你的心里,她说你做什么了要我走进你的...	
书箱门第的图书数量	以后会增加、六七千种	0	书箱门第_百度百科	
中国西部开发信息百科：新疆生产建设兵团卷的开本	16	0	中国西部开发信息百科(宁夏卷)_本卷编委会 编_孔夫子旧书网	
信诚人寿保险有限公司河北省分公司的总部地点	石家庄	1	石家庄	来自百度百科
中国狮子联会的成立时间	2005年6月14日	1	2005年6月14日	来自百度百科
中医学八论的作者	王琦	1	王琦	来自百度百科
九阳JYF-50FL03的中文名	九阳JYF-50FL03	0	九阳JYF-50FL03_百度百科	
云泠的连载网站	晋江文学城	0	(综漫主家教)云泠并盛的支柱_(综漫主家教)云泠最新章节_百..._百田	
二嫁温柔暴君：冲喜王妃的中文名	二嫁温柔暴君:冲喜王妃	0	二嫁温柔暴君：冲喜王妃_百度百科	
世界步行日的节日意义	对所有人健康和快乐的诸多好处	0	今天是“世界步行日” 你知道这个节日的来历吗_新浪山东_新浪网	
中考英语书面表达180篇的页数	218	1	218页	来自百度百科
休夫与再嫁的连载网站	新浪读书	0	休夫与再嫁_百度百科	
乌礁湾的中文名	乌礁湾	0	东山乌礁湾景区 - 中文百科专业版	
云顶蓝山的中文名	云顶蓝山	0	云顶蓝山_百度百科	
云雾山梦的连载网站	晋江文学城	0	云雾山梦_百度百科	
九天武极的作者	格式美	1	格式美	来自百度百科
中国美发门户的简介	中国美发美容协会成员之一	0	中国美发门户_百度百科	
侯兴莉的出生地	山东省文登市	1	山东文登	来自百度百科
你在咫尺我在天涯的作者	无云无心	0	(全本)《你在咫尺我在天涯》完整版全文在线阅读	
为你动情（小说）的作者	不古	0	《只为你动情》子春暖橘_【原创小说|言情小说】_晋江文学城	
余思牧的民族	汉族	1	汉族	来自百度百科
任昌丁的星座	射手座	1	射手座	来自百度百科
世界点球大赛2的游戏大小	583K	1	583K	来自百度百科
保安家里有妖怪的作者	乌蛋果	0	保安家里有妖怪_百度百科	
丹尼尔·格瑞弗斯的出生日期	1959年	1	1959年	来自百度百科
中国地方汽车网站联盟的中文名	中国地方汽车网站联盟	0	中国地方汽车网站联盟_百度百科	
中华人民共和国体育法的实施时间	1995年8月29日	1	1995年10月1日	来自百度百科
中山花园的占地面积	17900.00米	1	17900.00米	来自百度百科
侽一起猥琐吧的作者	猥琐兔V	1	猥琐兔V	来自百度百科
佛学教科书（全五册）的出版社	上海辞书出版社	0	佛学教科书(全五册) (豆瓣)	
乱鸦之岛的定价	28.00	0	乱鸦之岛 (豆瓣)	
人民币衍生产品（第三版）的书名	人民币衍生产品（第三版）	0	人民币衍生产品（第三版）_百度百科	
傲气红妆之子非鱼的中文名	傲气红妆之子非鱼	0	《傲气红妆之 子非鱼》艽歌_夜哘 ^第2章^ 最新更新:2010-06-27 13...	
中兴V8000的中文名	中兴V8000	0	中兴V8000_百度百科	
乔科莺雀的界	动物界	0	乔科莺雀_百度百科	
人权入宪的意义	标志着中国对人权保护发展新境界	1	标志着中国对人权保护发展新境界	来自百度百科
仙途传的连载网站	起点中文网	0	仙途传_百度百科	
保罗·罗梅罗的身高	174cm	1	174cm	来自百度百科
倾你之城的作者	初十	1	初十	来自百度百科
中国兼职网的中文名	中国兼职网	0	中国兼职网_百度百科	
信阳康乐管业有限公司的经营范围	管业	0	信阳康乐管业有限公司_百度百科	
乌鲁木齐新客站的运营时间	2015年12月31日	0	乌鲁木齐火车站(新客站)开放时间是几点至几点,要确定的。在线等	
佳人如梦在水一方的中文名	佳人如梦在水一方	0	佳人如梦在水一方_百度百科	
亡灵魔镜的小说进度	连载	0	亡灵魔主-第二章 初入游戏-爱阅小说网	
似李德昌州判的作者	陈著	0	似李德昌州判_百度百科	
京体游泳馆的34路	5:30-22:00	0	京体游泳馆-公交车站_百度地图	
临晋镇的面积	90平方公里	1	90平方千米	来自百度百科
体育文化与健康教程的定价	18.50元	0	体育文化与健康教程_百度百科	
佩兰日化的中文名	佩兰日化	0	佩兰日化_百度百科	
中国人民政治协商会议山东省齐河县委员会的主要职责	政治协商、民主监督、参政议政	0	中国人民政治协商会议山东省齐河县委员会_百度百科	
中国考古学年鉴2011的出版社	文物出版社	0	中国考古学年鉴2011 (豆瓣)	
伍鹏程的中文名	伍鹏程	0	贵州师范大学	
体验汉语100句：惯用表达类（英语版）的出版时间	2007-01-01	0	体验汉语100句：惯用表达类_百度百科	
企业策划思路与个案的定价	22.00	0	企业策划思路与个案的定价_相关论文(共20篇)_百度学术	
人体基本运动的生物力学分析的书名	人体基本运动的生物力学分析	0	人体基本运动的生物力学分析_百度百科	
伐鱼河的发源地	天王镇境内秦岭北麓青峰山北侧	1	天王镇境内秦岭北麓青峰山北侧	来自百度百科
两天一夜第二季（两天一夜第二季韩国版）的色彩	彩色	0	两天一夜第二季_百度百科	
亚奇尼的中文名	亚奇尼	0	亚奇尼_百度百科	
乔乃迁的字号	国陶	1	国陶	来自百度百科
伊琳诺的类型	汽车	0	伊琳诺·布莱克 | 壹写作	
休斯顿彗星的比赛场馆	瑞莱安特球馆	0	休斯顿彗星_百度百科	
付丽（中国抗癌协会专业会员）的国籍	中国	0	付丽_百度百科	
中国近现代服装史的出版时间	第1版 (2008年3月1日)	1	2008年3月1日(第1版)	来自百度百科
乔玉环的职业	博士生导师、国主任医师管专家、教授、主任医师	1	医生	来自百度百科
休斯顿最经典旅馆&套房酒店的酒店星级	2星级	0	休斯顿最经典旅馆&套房酒店_百度百科	
仙龙社区的面积	8平方公里	1	8平方千米	来自百度百科
丰君梅的职业	演员	0	中瑞电影 优酷_中瑞电影高清视频 - 在线观看	
侯利山的别名	侯庆波	1	侯庆波	来自百度百科
中搜IGV2.02完整版的中文名	中搜IGV2.02完整版	0	中搜IGV2.02完整版_百度百科	
侯孟村的面积	2504亩	1	2504亩	来自百度百科
中国医科大学第五临床学院的中文名	中国医科大学第五临床学院	0	中国医科大学第五临床学院_百度百科	
中国省域城乡发展一体化水平评价报告的页数	513	1	513页	来自百度百科
丧尸奇闻录的中文名	丧尸奇闻录	0	世界末日之丧尸异闻录-序章(上)-爱阅小说网	
东园村（福建省永春县达埔镇东园村）的中文名	东园村	0	东园村_百度百科	
中华电信股份有限公司的总部地点	台北市中正区信义路一段21-3号	1	中国台北市中正区信义路一段21-3号	来自百度百科
云南省曲靖市民族中学的中文名	云南省曲靖市民族中学	0	云南省曲靖市民族中学 [首页]	
仙剑游之封魔守禁的作者	南宫一斗	0	仙剑游之封魔守禁_百度百科	
习水县疾病预防控制中心的位置	县城西区	1	县城西区	来自百度百科
俄罗斯飓风的装帧	简裝本	0	俄罗斯飓风_百度百科	
五彩桂的属	木樨属	0	五彩桂:种下一种树 美丽一整年	
传世国宝全档案的定价	32.80元	0	传世国宝全档案 (豆瓣)	
你有什么要求的中文名	你有什么要求	0	有什么好听的中文名字吗?_百度知道	
九月枫叶的装帧	精装	0	九月枫叶_百度百科	
临西县海洋轴承有限公司的公司性质	有限公司	0	临西县海洋轴承有限公司_百度百科	
中分子3D技术的功效	改善血液白细胞和血小板减少	0	中分子3D技术_百度百科	
亲亲，我的优雅女王的连载网站	红袖添香网	0	亲亲,我的优雅女王合集免费全文阅读_古槐中文网	
中国高等职业院校的中文名	中国高等职业院校	0	中国高等职业院校_百度百科	
中国学术·总第9辑的ISBN	9787100034654	0	中国学术·总第9辑_百度百科	
乔若谷探侦纪事的连载网站	起点文学网	0	乔若谷探侦纪事_百度百科	
使君之的中文名	使君之	0	使君之_百度百科	
世界风俗谈的出版社	商务印书馆发行者	0	世界风俗谈_百度百科	
东方芙蓉的所在板块	芙蓉区政府-马王堆板块	0	东方芙蓉_百度百科	
临高语话语材料集的作者	<a>刘剑三</a>	1	刘剑三	来自百度百科
今生女帝的小说进度	连载	0	《女帝的后宫日常》秋若耶_【原创小说|言情小说】_晋江文学城	
两汉时期的新疆的书名	两汉时期的新疆	0	两汉时期的新疆_百度百科	
他们何其相似的出版社	人民文学出版社	0	他们何其相似_百度百科	
两汉帝陵的定价	￥23.00元	0	两汉帝陵 (豆瓣)	
中国转向内在：两宋之际的文化转向的页数	174	1	174页	来自百度百科
侨兴8366的上市时间	2007年	1	2007年	来自百度百科
中国金银玻璃珐琅器全集3的定价	398.00元	0	中国金银玻璃珐琅器全集3 (豆瓣)	
中国绿色时报的编辑单位	中国绿色时报社	0	中国绿色时报社招聘编辑|记者_北京校园招聘	
佳禾SJ-011的中文名	佳禾SJ-011	0	佳禾SJ-011_百度百科	
乙基三丙基碘化铵的CAS号	15066-80-5	1	15066-80-5	来自百度百科
亡夏的中文名	亡夏	0	亡夏_百度百科	
信号处理新方法导论的出版时间	2004-11-1	1	2004年11月1日	来自百度百科
中华人民共和国常用法律大全2008的条形码	9787503678721	0	中华人民共和国常用法律大全2008_百度百科	
东海柠檬郡的占地面积	130亩	1	130亩	来自百度百科
仙剑之御龙天下的作者	风紫小孩	0	仙剑之御龙天下小说txt全集免费下载_百度知道	
亚玛达耶夫清真寺的地点	<a>古杰尔梅斯</a>市	0	亚玛达耶夫清真寺_百度百科	
你的梦，去哪了的小说进度	连载	0	记忆的梦-41带她去哪儿?-爱阅小说网	
俺咋就不能自己做主呢？的作者	赵志虎	1	赵志虎	来自百度百科
中国联通迪庆分公司的总部地点	北京市	1	北京市	来自百度百科
中华养生长寿宝典的出版社	中国国际电视总公司	0	中华养生宝典_百度百科	
五城六镇的中文名	五城六镇	0	五城六镇_百度百科	
东莞亿京信息科技有限公司的主要业务	网络软件开发、互联网信息服务	0	东莞亿京信息科技有限公司_百度百科	
中国古代和亲通史的定价	68.00元	0	[中国古代和亲通史] 图书价格_书籍图片_网购评论_孔夫子旧书网	
五纹绿凤蝶海南亚种的外文名	Pathysa antiphates	1	Pathysa antiphates	来自百度百科
乙基双烯双酮的分子式	C19H24O2	0	乙基双烯双酮_百度百科	
中国（北京）国际医疗整形美容产业博览会的主办单位	CAPS由中国整形美容协会	1	CAPS由中国整形美容协会	来自百度百科
中医经典名著：丹溪医集的书名	中医经典名著:丹溪医集	0	中医经典名著：丹溪医集_百度百科	
仙云迷机的连载网站	纵横中文网	0	仙云迷机百度云资源_网盘资源_百度云搜索-坑搜网	
借贷记账法的中文名	借贷记账法	0	借贷记账法_百度百科	
何洁门的出生地	中国贵州	1	中国贵州	来自百度百科
东方梦华录的作品出处	<a>二次元狂热</a>编辑部	0	东方梦华录_百度百科	
任淦庭的中文名	任淦庭	0	任淦庭:字缶硕,艺名:石溪、漱石。1955年刻的老紫砂盆-其他紫砂...	
傲世冰妖的中文名	傲世冰妖	0	傲世冰妖_百度百科	
世纪之星黄金武士（直吹式）的中文名	世纪之星黄金武士（直吹式）	0	世纪之星黄金武士（直吹式）_百度百科	
以镜照镜：上海戏剧学院优秀毕业生表演艺术研究的书名	以镜照镜：上海戏剧学院优秀毕业生表演艺术研究	0	以镜照镜：上海戏剧学院优秀毕业生表演艺术研究_百度百科	
中国文化的狂者精神的出版时间	2012年4月第1版	1	2012年4月	来自百度百科
争分夺妙的中文名	争分夺妙	0	求争分夺秒中SAM(ChatchaiPlengpanich)的中文名字,以及资料,_百度...	
