query	expect_answer	is_exact	answer	_from
会计信息系统分析与设计(财务会计专业适用)的书名	会计信息系统分析与设计（财务会计专业适用）	0	会计信息系统应用中存在的问题与对策分析_百度文库	
传统下的独白的书名	传统下的独白	0	传统下的独白_百度百科	
中国汽车工业国际合作总公司的经营范围	工程成套、国际贸易、国际展览	0	中国汽车工业国际合作总公司_百度百科	
中国货运保险网的地点	北京	0	中国货运保险网-便捷的货物运输保险服务平台!	
乃兹府的著名景点	蓝山山脉	0	乃兹府_百度百科	
传奇战法道的作者	御剑凌天	1	御剑凌天	来自百度百科
中亚紫菀木的门	被子植物门	1	被子植物门	来自百度知识图谱
中国经济增长新论的定价	49.00元	0	投资:中国经济增长的引擎——评《中国经济增长新论》_百度学术	
保利国际影城的容纳	近1500人	0	保利国际影城_百度百科	
东营冬枣的目	鼠李目	1	鼠李目	来自百度知识图谱
信息系统项目管理师考试金色重点暨四年真题解析的作者	薛大龙 编	1	薛大龙	来自百度百科
人约黄昏（1995年陈逸飞执导电影）的制片地区	中国大陆、中国香港	0	人约黄昏_百度百科	
丝光椋鸟的界	动物界	0	丝光椋鸟_百度百科	
优派K434（8GB）的中文名	优派K434（8GB）	0	【优派K434 8GB】报价_参数_图片_论坛_ViewSonic K434(8GB)优派...	
仙凡一梦似千年的连载网站	起点中文网	0	仙凡一梦似千年_百度百科	
伊然咖啡的餐馆名称	伊然咖啡	0	伊然咖啡_百度百科	
世界第一跳的地点	<a>罗斯韦尔</a>地区	0	世界第一跳_百度百科	
中汉大厦的中文名	中汉大厦	0	中汉大厦_百度百科	
乍骁宗的主要成就	首次升山即被选为王	0	乍骁宗_百度百科	
休息日的原版名称	Relaxing Day Dress Up	0	休息日_百度百科	
倒立床的别名	旋转椅、又称倒立板凳	1	旋转椅,倒立板凳	来自百度百科
云水日月：星云大师传的页数	405	1	405页	来自百度百科
临沂玩具模型及婴幼儿用品博览会的展品范围	玩具类等	0	临沂玩具模型及婴幼儿用品博览会_百度百科	
从新手到高手：PhotoshopCS4中文版的页数	414页	1	414页	来自百度百科
中元宝盛（北京）资产管理有限公司的公司名称	中元宝盛（北京）资产管理有限公司	1	中元宝盛(北京)资产管理有限公司	来自百度百科
催眠师系列——红祭司的小说进度	连载	0	催眠师系列——红祭司_百度百科	
佛山市汇艺木制品有限公司的公司名称	佛山市汇艺木制品有限公司	0	佛山市汇艺木制品有限公司_百度百科	
业主权论的产生于	13世纪的欧洲	1	13世纪的欧洲	来自百度百科
中国优秀摄影家十杰的出版社	北京广播学院出版社	0	中国优秀摄影家十杰 (豆瓣)	
于庆民（滨海学院于庆民）的毕业院校	阜新矿业学院	0	于庆民_百度百科	
于主光的出生日期	1930	0	于主光_百度百科	
今昔微凉的小说进度	已完结	0	今昔微凉_百度百科	
保罗·劳特布尔的毕业院校	凯斯理工学院、匹兹堡大学	1	匹兹堡大学、凯斯理工学院	来自百度百科
余庆县政府采购中心办公设备采购公开招标公告的投标截止时间	2010年5月18日下午15时	0	余庆县政府采购中心办公设备采购公开招标公告 _中国政府采购网	
人力资源管理流程设计与工作标准的作者	王瑞永　编著、孙宗虎	1	孙宗虎、王瑞永	来自百度百科
云天文化城的中文名	云天文化城	0	云天文化城_百度百科	
佟图赖的女婿	顺治帝	1	顺治帝	来自百度百科
中华人民共和国机械行业标准：支腿式液压凿岩机的开本	16	0	中华人民共和国机械行业标准：支腿式液压凿岩机_百度百科	
九品匠神的中文名	九品匠神	0	九品匠神_百度百科	
为妈妈梳妆的游戏目标	装扮妈妈	0	为妈妈梳妆_百度百科	
人口学-观念与议题的定价	220.00元	0	人口学-观念与议题的定价_相关论文(共13篇)_百度学术	
中奥凯富国际酒店咖啡厅的人均价格	98	0	【中奥凯富国际酒店咖啡厅】电话,地址,价格,营业时间(图) - 北京...	
云海一片天的小说进度	连载	0	云海一片天_百度百科	
乙肝防治康复指南的出版社	<a>人民军医出版社</a>	0	乙肝防治康复指南 (豆瓣)_豆瓣读书	
亡命赛车的类型	科幻、惊悚、动作	0	亡命赛车 (豆瓣)	
人生哲理精编版：心是快乐的根的书名	人生哲理精编版：心是快乐的根	0	人生哲理(精编版)心是快乐的根【图片 价格 品牌 报价】-京东商城	
丹尼尔·古斯林的出生日期	1990年2月2日	1	1990年2月2日	来自百度百科
何云波（中南大学外国语学院教授）的国籍	中国	0	中南大学外国语学院何云波教授作围棋文化巡回演讲 - 学术广角...	
中国人口文化素质报告的书名	中国人口文化素质报告	0	中国人口文化素质报告_百度百科	
乌头膏的药品名称	乌头膏	0	乌头膏	
世界徽章pretyboy的中文名	世界徽章pretyboy	0	世界徽章pretyboy_百度百科	
健康一身轻的出版社	春风文艺出版社	0	健康一身轻_百度百科	
俄罗斯CTT杂志的类别	信息分析	0	俄罗斯CTT杂志_百度百科	
云南牛皮书的出版社	上海社会科学院出版社	0	云南牛皮书 (豆瓣)	
做最专业的父母的中文名	做最专业的父母	0	作为中国人,我们的中文名字都是由父母长辈... 来自安康网官网...	
乙肝清热解毒冲剂的药品名称	乙肝清热解毒冲剂	0	乙肝清热解毒冲剂_百度百科	
会展基础的中文名	会展基础	0	会展基础知识_百度文库	
中心屋的人均价格	167	0	中心屋_百度百科	
何圣的中文名	何圣	0	何圣含,有多少何圣含,何圣含同名同姓-人人网 人人无线	
中环世贸广场二期的中文名	中环世贸广场二期	0	中环世贸广场二期_百度百科	
倚天屠龙之风云再起的作者	葵花点穴手	1	葵花点穴手	来自百度百科
低温轧制的发现时间	20世纪80年代初	0	低温轧制_百度百科	
中国法治的编辑	卓泽渊	0	中国法治_百度百科	
中岛直美的配音	<a>佐藤利奈</a>	1	佐藤利奈（PSP&DRAMA CD）、天乙准花（PC）	来自百度百科
伊美源的中文名	伊美源	0	伊美源_百度百科	
亚瑟王（Fate/Prototype中的形象）的其他名称	<a>亚瑟王</a>	0	亚瑟王_百度百科	
假戏真做的爱：绯色诱惑的中文名	假戏真做的爱:绯色诱惑	0	假戏真做的爱:绯色诱惑_百度百科	
传感器与信号调整器件应用技术的出版社	科学出版社	0	传感器与信号调整器件应用技术 (豆瓣)	
书法美的探索的ISBN	9787503214943	0	书法美的探索_百度百科	
以问求爱的中文名	以问求爱	0	求爱_百度百科	
乌拉尔山的长度	2500千米	1	2500千米	来自百度百科
严赓雪的中文名	严赓雪	0	严赓雪_百度百科	
乳腺癌筛查与诊断技术手册的书名	乳腺癌筛查与诊断技术手册	0	乳腺癌筛查与诊断技术手册_百度百科	
俏皮娃娃逗阎罗的作者	水迷雅	1	水迷雅	来自百度百科
倾国之吻（捻花惹草之三）的ISBN	9789578095991	0	倾国之吻（捻花惹草之三）_百度百科	
仲裁与法律（第109辑）的作者	中国国际经济贸易仲裁委员会 编	0	仲裁与法律(第109辑) (豆瓣)_豆瓣读书	
九旨的连载网站	起点中文网	0	圣法-第一卷 第一章 九旨血魔帝-爱阅小说网	
乡城县交通运输局的国家	中国	1	中国	来自百度百科
中商集团（亚洲）投资有限公司的公司名称	中商集团(亚洲)投资有限公司	1	中商集团(亚洲)投资有限公司	来自百度百科
体育教育实习新论的书名	体育教育实习新论	0	体育教育实习新论_百度百科	
伪物天使的类型	漫画	0	伪物天使_百度百科	
书鱼知小的书名	书鱼知小	0	书鱼知小_百度百科	
任溶溶经典译丛：魔戒指的页数	149	1	149页	来自百度百科
中国西部生态旅游产品绿色创新的页数	296页	1	296页	来自百度百科
中国继续教育发展报告的副标题	中国继续教育发展报告	0	中国继续教育发展报告_百度百科	
乔桂玲的职业	工程师	0	中铝宁夏能源集团成功承办2019年有色金属行业技能大赛“宁夏能源...	
中国门网的网站名称	中国门网	0	中国门网_百度百科	
中国长假制度：旅游与休闲的视角的开本	16	0	中国长假制度：旅游与休闲的视角_百度百科	
伍舜德图书馆的竣工时间	1994年	1	1994年	来自百度百科
企业安全生产主体责任管理实务的作者	陈国华	1	陈国华	来自百度百科
传奇的穿越火线生涯的连载网站	起点中文网	0	穿越火线之游戏生涯全部章节在线阅读-爱阅小说网	
中优106的中文名	中优106	0	中优106_百度百科	
乱世风云人的中文名	乱世风云人	0	乱世风云人_百度百科	
争鲜回转寿司（朝北大悦城店）的餐馆名称	争鲜回转寿司(朝北大悦城店)	0	争鲜回转寿司（朝北大悦城店）_百度百科	
何德萃的中文名	何德萃	0	何德萃_百度百科	
中国作文教学联盟的中文名	中国作文教学联盟	0	中国作文教学联盟_百度百科	
保命延龄丸的中文名	保命延龄丸	0	保命延龄丸_百度百科	
享受吧！ 一个人的旅行的出版时间	2007	0	享受吧! 一個人的旅行 (豆瓣)	
僵妻的连载网站	晋江文学城	0	僵妻最新章节-僵妻无弹窗-sodu	
东方曼哈顿的绿化率	40%	1	40%	来自百度百科
仙界旋律的连载网站	起点中文网	0	仙界网络直播间-第六十六章 真的可以-爱阅小说网	
亲亲我的幸福女友的连载网站	红袖添香网	0	我的亲亲女友_格子あ_青春校园_阅听文学网	
仙域神州的连载网站	纵横中文网	0	仙域神州_百度百科	
你是我的弱点的小说进度	连载	0	096 因为你是我的弱点_你与暗夜筑成牢_畅阅小说网	
云城生活空间的公司性质	电子商务	0	云城生活空间_百度百科	
侯伟国的民族	彝族	1	彝族	来自百度百科
于笑虹的逝世日期	1973年	1	1973年	来自百度百科
中国摄影器材年鉴的装帧	铜版印刷平装	0	中国摄影器材年鉴_百度百科	
中国青年（电视剧）的集数	40	0	中国青年剧情介绍(1-40全集)大结局_电视剧_电视猫	
俄语4的ISBN	7301167598, 9787301167595	0	俄语4_百度百科	
中国领导新闻网的外文名	China's leading news	1	China's leading news	来自百度百科
亿巢名城的楼盘名	亿巢名城	0	南昌亿巢名城_楼盘房价_户型详情_周边配套-南昌楼盘网	
中核新能源投资有限公司的法人姓名	王兵	0	中核新能源投资有限公司_联系方式_信用报告_工商信息-启信宝	
亲亲旅馆的酒店地址	370-14 Yeonnam-dong, 麻浦区, 121-867 首尔	0	亲亲旅馆(龙泉路店),电话,路线,公交,地址,地图,预定,价格,团购...	
人魂传说的小说进度	连载	0	人魂传奇最新全部章节在线阅读-爱阅小说网	
九单48的中文名	九单48	0	九单48_百度百科	
何磊（无锡市港务医院妇科专家）的出生日期	1972	0	何磊_百度百科	
乞丐大侠的中文名	乞丐大侠	0	乞丐大侠_百度百科	
中国历代云纹纹饰艺术的ISBN	9787102048895	0	中国历代云纹纹饰艺术的isbn_百度图片	
人类胎盘病理学手册的开本	16	0	《Benirschke和Kaufmann人类胎盘病理学手册》_博学、博..._新浪博客	
京都精华大学的简称	精华大或精大	1	SEIKA、精华大、精大	来自百度百科
中国现代小说的史与学的定价	NT490	0	中国现代小说的史与学_百度百科	
交互式冲突解决会谈的外文名	interactiveconflictresolution	1	interactiveconflictresolution	来自百度百科
优质花生无公害高效栽培技术的书名	优质花生无公害高效栽培技术	0	优质花生无公害高效栽培技术_百度百科	
人体探秘项目趣味制作的书名	人体探秘项目趣味制作	0	人体探秘项目趣味制作_百度百科	
信息社区论坛的网站名称	信息社区论坛	0	论坛社区网站_论坛网站排名_论坛网站排行榜_网站排行榜	
企业会计模拟实训教程的出版时间	2008-08-01	1	2008年8月1日	来自百度百科
中小企业板监管与创新的作者	张育军 编	1	张育军	来自百度百科
