query	expect_answer	is_exact	answer	_from
丽花独报春的属	报春花属	1	报春花属	来自百度知识图谱
企业经营规划与年度预算的出版时间	2003-1-1	1	2003年1月1日	来自百度百科
五福西点（小海地店）的营业时间	全天10:00-22:00	0	【津五福西点(小海地店)】电话,地址,价格,营业时间(图) - 天津美...	
中国经济崛起的10大秘密的出版时间	2010年06月	0	中国经济崛起的10大秘密 (豆瓣)	
伊西塔城门的中文名	伊西塔城门	0	伊西塔城门_百度百科	
中华人民共和国2007年国民经济和社会发展统计公报的出版社	中国统计出版社	0	中华人民共和国2007年国民经济和社会发展统计公报_百度百科	
人鱼和死神的约定的小说进度	连载	0	人鱼和死神的约定_百度百科	
中华好汤的出版社	<a>成都时代出版社</a>	0	《中华好汤》电子书下载,《中华好汤》在线阅读,读书世界网	
五芳斋提货点（南区老大房控江店）的地区	上海市	0	五芳斋提货点（南区老大房控江店）_百度百科	
九阴真经（黄玉郎创作武侠漫画《龙虎门》中武功）的创始人	黄裳	0	九阴真经_百度百科	
今贞餐厅的地区	北京市	0	今贞餐厅_百度百科	
五洋建设集团股份有限公司的年营业额	65亿元	1	65亿人民币	来自百度百科
乐博S400HS(0.8×12)的碎纸效果	0.8x12mm	0	【乐博 S400HS(0.8×12)】(ROTO S400HS(0.8×12))报价_图片_参数...	
亲亲小狐仙的作者	甜甜柠萌	1	甜甜柠萌	来自百度百科
亢亮的中文名	亢亮	0	读书- 收藏夹 - 知乎	
仙府学苑的作者	星辰寒梦	1	星辰寒梦	来自百度百科
五月之恋炎亚纶的作者	AILUN冰冰	0	《五月之恋炎亚纶》AILUN冰冰_【原创小说|言情小说】_晋江文学城	
事业单位收入的外文名	revenue for non-profit organization	1	revenue for non-profit organization	来自百度百科
中外文化交流探绎：星学·医学·其他的装帧	平装	0	中外文化交流探绎：星学·医学·其他_百度百科	
中国重型机械总公司的公司性质	有限公司	0	中国重型机械研究院股份公司是什么性质的公司?央企还是地方国企?...	
你爱边关我爱你的作词:	石顺义	1	石顺义	来自百度百科
中华人民共和国驻哈萨克斯坦共和国大使馆的大使	周力	0	中华人民共和国驻哈萨克斯坦共和国大使馆	
伊人伤的中文名	伊人伤	0	伊人伤_百度百科	
倚法治世：《韩非子》的开本	32开	0	倚法治世：《韩非子》_百度百科	
中国影响性诉讼的出版时间	2006年10月1日	1	2006年10月1日	来自百度百科
信息存储技术的中文名	信息存储技术	0	信息存储技术_百度百科	
丹麦哥本哈根信息技术大学的所属地区	京畿大区	0	哥本哈根信息技术大学_百度百科	
付林涛的出生日期	1973年12月	1	1973年12月	来自百度百科
伊斯特伍德谷高尔夫乡村俱乐部酒店的房间数量	123	0	伊斯特伍德谷高尔夫乡村俱乐部酒店_百度百科	
众神卷的作者	秦南湘北	0	众神卷_百度百科	
付铖的职业	唢呐<a>演奏家</a>	1	唢呐演奏家	来自百度百科
中华政治五千年的作者	李智舜 编	1	李智舜	来自百度百科
修真传说之异世仙途的连载网站	纵横中文网	0	修真传说之异世仙途_百度百科	
亿万新娘的小说进度	连载	0	首席的亿万新娘大结局, 首席的亿万新娘全文免费阅读-完结小说吧	
五辛丸的组成	<a>荜茇</a>、桂心各<a>等分</a>、良姜、<a>丁香</a>、<a>胡椒</a>	0	五辛丸_百度百科	
何雪涛的主要成就	北京化工大学优秀教师	0	何雪涛_百度百科	
交通爱情的作者	普渡静修	0	小善的故事-第一章 交通事故-爱阅小说网	
亚绒盖乳菇的界	植物界	0	亚绒盖乳菇_百度百科	
二号公寓的连载网站	起点中文网	0	二号公寓,二号公寓全文阅读,二号公寓最新章节,艾叶文,好看的小说...	
中国建设银行广东省分行的类型	大型国有控股商业银行分行	0	中国建设银行-广东省分行	
从两个世界爱一个女人的书名	从两个世界爱一个女人	0	从两个世界爱一个女人 (豆瓣)	
中药丸的营养物质	纤维素	0	中药妇女营养丸的主要成分及用法是什么? – 手机爱问	
世界大历史：文艺复兴至16世纪的出版社	新世界出版社	0	世界大历史：文艺复兴至16世纪_百度百科	
何时梦觉穿越的小说进度	连载	0	何时梦觉·穿越_百度百科	
东方蝼蛄的科	蝼蛄科	0	蝼蛄_百度百科	
乔汀汉学院的外文名	Cheltenham College	1	Cheltenham College	来自百度百科
世界拂晓的小说进度	连载	0	拂晓世界最新章节阅读下载-爱阅小说网	
东莞市精钿模具配件有限公司的总部地点	东莞市	1	东莞市	来自百度百科
中山大学EMBA项目的创办者	孙中山先生	1	孙中山先生	来自百度百科
伊比萨岛的中文名	伊比萨岛	0	伊比萨岛_百度百科	
为她轮回的作者	蝶恋雪花	1	蝶恋雪花	来自百度百科
中国记者发现东盟（下）的作者	云南信息报	0	中国记者发现东盟（下）_百度百科	
供热系数的供热系数	q1/W	0	供热系数_百度百科	
东北人家（灵岩南路）的人均价格	47	0	东北人家（灵岩南路）_百度百科	
优派EQ48的亮度	3000流明	1	3000流明	来自百度百科
世界智能测试宝典的作者	张岩                       /            董 锦                       /            徐祥运	1	张岩、徐祥运、董锦	来自百度百科
俞豪杰的职业	讲师、<a>浙江大学</a>材化学院师资博士后	1	浙江大学材化学院师资博士后,讲师	来自百度百科
依他酸的中文名	依他酸	0	依他酸_百度百科	
乐清市炬伟电气有限公司的公司性质	有限公司	0	乐清市炬伟电气有限公司-厂家简介	
中国外语人才网的批准单位	浙江省通信管理局	0	中国外语人才网上的招聘单位信息都是完全真实的吗_百度知道	
伊森·本堂的其他名称	伊桑·本堂、本堂伊逊	1	伊桑·本堂、伊逊·本堂 等	来自百度百科
佳能 MX518的最大处理幅面	A4	0	【佳能MX518参数】Canon MX518多功能一体机参数_规格_性能_功能...	
伟创力电子（常州）有限公司的占地面积	66000平方米	1	66000平方米	来自百度百科
优万酒窖啤酒餐厅的餐馆名称	优万酒窖啤酒餐厅	0	优万酒窖啤酒餐厅_百度百科	
亚当森大学的建校年代	1932年	1	1932年	来自百度百科
传动力大乱斗V1.1的中文名	传动力大乱斗V1.1	0	传动力大乱斗V1.1_百度百科	
今日晚餐VS明日便当的装帧	平装	0	今日晚餐VS明日便当 (豆瓣)_豆瓣读书	
中平能化集团汝州电化公司的成立时间	2009年5月8日	1	2009年5月8日	来自百度百科
乡村秘史：女人那些事的作者	水米桃	0	乡村秘史:女人那些事图册_百度百科	
仲信苑的建筑类型	板楼 高层	0	中山公园商圈仲信苑 愚学 老业主委托 南北通高区,上海长宁中山...	
傅绍吕的国籍	中华人民共和国	1	中国	来自百度百科
