query	expect_answer	is_exact	answer	_from
似水年华沧桑了美的小说进度	连载	0	似水年华沧桑了美_百度百科	
世界的怀抱的外文名称	《回忆零九十三》	1	《回忆零九十三》	来自百度百科
中国国际食品产业博览会的主办单位	中国副食流通协会	1	中国副食流通协会	来自百度百科
乱跑的空间能力者的小说进度	连载	0	乱跑的空间能力者最新全部章节在线阅读-爱阅小说网	
伊安·阿佐帕尔迪的运动项目	足球	0	伊安·阿佐帕尔迪_百度百科	
东屯渡社区党员服务中心的中文名	东屯渡社区党员服务中心	0	东屯渡社区党员服务中心_百度百科	
严璐（扬州市邗江区美术家协会秘书长）的出生地	江苏扬州	0	严璐_百度百科	
中国侨联事业发展专项基金的适用范围	贴补侨联办公和活动经费上的不足	0	中国侨联事业发展专项基金_百度百科	
何塞·弗朗西斯科·托雷斯·布里塞尼奥的国籍	委内瑞拉	1	委内瑞拉	来自百度百科
依沟村的地理位置	丁集乡东北部	1	丁集乡东北部	来自百度百科
保本的中文名	保本	0	CPPI策略中文名称为()。 - 上学吧找答案	
乐酷网的总部地点	北京市海淀区中关村南大街甲6号铸诚大厦	1	北京市海淀区中关村南大街甲6号铸诚大厦	来自百度百科
何方霸主的连载网站	起点中文网	0	何方霸主_百度百科	
乱舞别的小说进度	连载	0	乱舞传说-第一章 乱舞降临-爱阅小说网	
临沂第三实验小学的主要奖项	全国红旗大队、全国先进“<a>手拉手</a>”联谊学校等百多项荣誉称号	0	临沂第三实验小学_百度百科	
云烟雾霭山水画临本的作者	周易	1	周易	来自百度百科
中型航母的排水量	25000到35000	1	30000到60000	来自百度百科
义和公主的国籍	中国	1	中国	来自百度百科
供品夫人的对白语言	日本语	0	供品夫人_百度百科	
中国民主同盟益阳市委员会的主委	吴宏斌	0	中国民主同盟益阳市委员会	
佐恩奇尼的中文名	佐恩奇尼	0	佐恩奇尼_百度百科	
信阳星悦网络科技有限公司的公司性质	有限公司	0	信阳星悦网络科技有限公司_百度百科	
东方良友影视传媒（北京）有限公司的成立时间	2007年	1	2007年	来自百度百科
侠骨丹心（三册）的作者	梁羽生                       /            卢延光（图）	1	卢延光（图）、梁羽生	来自百度百科
中航翔通游艇会西餐厅的人均价格	99	0	中航翔通游艇会-菜单价格-人均消费-婚宴预订-wed114.cn	
中国服饰美学思想研究的作者	兰宇	1	兰宇	来自百度百科
丽珠威的外文名	Valaciclovir Hydrochloride Tablets	1	Valaciclovir Hydrochloride Tablets	来自百度百科
伊尔根觉罗·佐鹰的中文名	伊尔根觉罗·佐鹰	0	伊尔根觉罗·佐鹰_百度百科	
偏害共生的涉及领域	种群昆虫的研究	0	偏害共生_百度百科	
伊视通ET-H2166S的产品类型	网络摄像机	0	【伊视通ET-H2166S】报价_参数_图片_伊视通ET-H2166S报价-ZOL...	
亨利·劳埃德的中文名	亨利·劳埃德	0	亨利·劳埃德_百度百科	
仁怀市人民政府仁怀市人民武装部关于调整充实仁怀市学生军训工作领导小组的通知的中文名	仁怀市人民政府仁怀市人民武装部关于调整充实仁怀市学生军训工作领导小组的通知	0	仁怀市人民政府仁怀市人民武装部关于调整充实仁怀市学生军训工作...	
中山公用事业集团股份有限公司的成立于	1992年	1	1992年	来自百度百科
侠魅仙影的作者	李缘剑	0	侠魅仙影电子书txt全集下载_百度知道	
伤之城的中文名	伤之城	0	悲伤之城_百度百科	
以往与来者的译者	唐超	1	唐超	来自百度百科
云上青蓝的连载网站	云中书城	0	云上青蓝_百度百科	
傲世天云的中文名	傲世天云	0	傲世天云_百度百科	
中考·竞赛对接辅导：初中数学1的出版时间	第6版 (2011年4月1日)	1	2011年4月1日(第6版)	来自百度百科
你若真心相许，我便生死相依的作者	西游一梦	0	你若真心待我,我便生死相依!	
交通工具填色的中文名	交通工具填色	0	交通工具填色_百度百科	
储旭华的职业	江苏省人民医院神经内科的副主任医师	1	江苏省人民医院神经内科的副主任医师	来自百度百科
中国文化产业概论的页数	446	1	446页	来自百度百科
人之子--耶稣传的出版社	南海出版公司	0	人之子--耶稣传 (豆瓣)_豆瓣读书	
中国中金国际企业上市服务控股集团有限公司的公司名称	中国中金国际企业上市服务控股集团有限公司	0	中国中金国际企业上市服务控股集团有限公司_百度百科	
九龙半岛的外文名称	Kowloon Peninsula	1	Kowloon Peninsula	来自百度百科
信号分析与处理（2009年1月电子工业出版社）的开本	16开	0	信号分析与处理(2009年1月电子工业出版社)_百度百科	
仰身的中文名	仰身	0	仰身_百度百科	
余姚雍和宫酒店的中文名	余姚雍和宫酒店	0	余姚雍和宫大酒店_百度百科	
串烧鸡肉棒的主料	鸡肉末 面包渣 鸡蛋 葱 生姜	0	鸡柳串烧的做法_鸡柳串烧怎么做_美食杰	
