query	expect_answer	is_exact	answer	_from
仝华的中文名	仝华	0	仝华 简历 - 名人简历	
乔治费歇尔的总部地点	瑞士	1	瑞士	来自百度百科
傅弘仁的人物关系	宋武帝<a>刘裕</a>的表弟	0	傅弘仁_百度百科	
亲近观音：体验自在的出版时间	2011-4-1	1	2011年4月1日	来自百度百科
东莞市厚街美通布料有限公司的总部地点	东莞市厚街	1	东莞市厚街	来自百度百科
中国家训精粹的书名	中国家训精粹	0	中国家训精粹_百度百科	
你是主，我是仆的连载网站	晋江文学城	0	你是主我是仆_轻小说在线阅读_亲小说网	
余高化的国籍	中国	1	中国	来自百度百科
人体解剖生理学复习指南与考研辅导的出版时间	2008	1	2008年	来自百度百科
佳西巴尔莫勒尔汽车旅馆的地理位置	北霍巴特/新城	1	北霍巴特/新城	来自百度百科
中华成语故事全集的书名	中华成语故事全集	0	中华成语故事大全_百度百科	
乐清市长城控制电器厂的原则	质量第一、科技创新	0	乐清市长城控制电器厂_百度百科	
中国古代文化史讲座的开本	大32开	0	【图书】中国古代文化史讲座_百度学术	
中华传世经典阅读：孟子的品牌	青岛出版社	0	中华传世经典阅读：孟子_百度百科	
九天灵动的连载网站	起点中文网	0	灵动九天:吾名皓月最新全部章节在线阅读-爱阅小说网	
九州男儿行的作者	有点文化的流氓	0	九州男儿行_百度百科	
债法总论的出版社	<a>高等教育出版社</a>	1	高等教育出版社	来自百度百科
东关吉祥（科技路店）的营业时间	10:00-21:00	0	东关吉祥（科技路店）_百度百科	
侯喜林（中国农业大学动物医学）的职称	教授	0	侯喜林_百度百科	
东华门院落的地点	皇城历史文化保护区	0	东华门院落_百度百科	
从江香猪的中文学名	<a>从江香猪</a>	0	从江香猪_百度百科	
中国民族音像出版社的隶属	<a>国家民族事务委员会</a>	0	中国民族音像出版社_百度百科	
中学英语深度测试训练·高一·下的出版时间	1900-01-01	1	1900年1月1日	来自百度百科
伊丝丹奴的公司名称	深圳市思丹服饰有限公司	1	深圳市思丹服饰有限公司	来自百度百科
中国国家汉办规划教材·当代中文3的装帧	平装	0	《中国国家汉办规划教材:当代中文3(教师手册)(附MP3光盘1张..._京东	
俞献卿的中文名	俞献卿	0	俞献卿_百度百科	
住宅式博物馆的中文名	住宅式博物馆	0	住宅式博物馆_百度百科	
丽水旅游学校的中文名	丽水旅游学校	0	丽水旅游学校_百度百科	
世界著名陶艺家工作室的装帧	简装	0	世界著名陶艺家工作室：欧洲卷2_百度百科	
东风15C地地导弹的射程	700千米左右	0	东风15C地地导弹_百度百科	
中日技术合作事务中心的职责	中日政府间JICA渠道技术合作	0	中日技术合作事务中心_百度百科	
中华筝教程（下）的装帧	平装	0	中华筝教程(下) (豆瓣)	
中坜中信大饭店的周围景观	仁海宫、最老的土地公庙、广隆宫、永平寺、新街惜字亭	0	中坜中信大饭店_百度百科	
中篇小说月报的ISBN	9780257026060	0	中篇小说月报_百度百科	
任文陟的出生地	吉林省白城市	1	吉林省白城市	来自百度百科
傲视天绝的连载网站	起点中文网	0	傲视苍穹破天-第一章 绝境-爱阅小说网	
何明钟的出生地	韩国釜山	1	韩国釜山	来自百度百科
九幽绮罗的中文名	九幽绮罗	0	九幽_百度百科	
东涝台村的所属地区	山东省威海市	1	山东省威海市	来自百度百科
优多降的外文名	Mecarbinate	1	Mecarbinate	来自百度百科
传统糕点鸡仔饼的难度	普通	0	传统糕点鸡仔饼_百度百科	
产销主动防护网的用与	坡面崩塌、塌落类地质灾害	0	产销主动防护网_百度百科	
中国海洋石油渤海石油管理局的中文名	中国海洋石油渤海石油管理局	0	中国海洋石油渤海石油管理局_百度百科	
中山门街道（天津市河东区中山门街道）的人口	80000多人	0	中山门街道_百度百科	
仙剑侠情之丐帮帮主的中文名	仙剑侠情之丐帮帮主	0	仙剑侠情之丐帮帮主_百度百科	
代家庄村（山东省青岛市平度市同和街道下辖村）的所属地区	中国华北	0	代家庄村_百度百科	
佩塔尔·布尔莱克的惯用脚	右脚	1	右脚	来自百度百科
东郭村（河南省新乡市凤泉区下辖村）的特色产业	养殖、村企业、旅游、种植	0	东郭村_百度百科	
久夜的中文名	久夜	0	久夜_百度百科	
东西湖区吴家山第四中学的占地面积	173亩	1	173亩	来自百度百科
倩女幽魂三部曲的外文名	A Chinese Ghost Story	1	A Chinese Ghost Story	来自百度百科
中华人民共和国药品管理法图释的作者	插图姜浩林	1	姜浩林	来自百度百科
佩德罗·莫斯奎拉的中文名	佩德罗·莫斯奎拉	0	佩德罗·莫斯奎拉_百度百科	
修真无止境的作者	疯神	0	修真之永无止尽_百度百科	
东沟村（河南省新安县北冶乡下辖村）的耕地面积	950亩	0	东沟村_百度百科	
他是个杀手的作者	反叛的大叔	1	大叔	来自百度百科
付洪雁的出生地	黑龙江省宁安市	1	黑龙江宁安	来自百度百科
偏偏你爱我的连载网站	起点中文网	0	莫名偏偏我就喜欢你最新全部章节在线阅读-爱阅小说网	
为什么这样忧伤的歌曲时长	2'56	1	2分钟	来自百度百科
九州。风的中文名	九州。风	0	【皇风被九州】 - 吴江诗词网	
东方美墅业主论坛的对象	业主	0	东方美墅业主论坛_百度百科	
仿渔轮式机动船的特点	牢固、稳性好、结构严密	0	仿渔轮式机动船_百度百科	
东莞虎门东方锦河大饭店的车程	5分钟	0	东莞虎门东方锦河大饭店_百度百科	
优莎娜USANA视力宝的成分	矿物维生素C	0	美国USANA优莎娜视力宝的成分含量及用法用量? - 回头鱼问答	
书评致我们终将腐朽的青春的连载网站	晋江文学城	0	书评致我们终将腐朽的青春_百度百科	
两狼夺小羊的连载网站	晋江文学城	0	小羊智斗两狼-【维普官方网站】-www.cqvip.com-维普网	
乌兰察布市司法局的中文名	乌兰察布市司法局	0	乌兰察布市司法局_百度百科	
东莞虎门梦想服饰有限公司的总部地点	东莞	1	东莞	来自百度百科
乔凡尼·迪比奇·德·美第奇的中文名	乔凡尼·迪比奇·德·美第奇	0	乔凡尼·迪比奇·德·美第奇-360百科	
修女约安娜的导演	（波兰）耶日·卡瓦莱罗维奇	1	耶尔齐·卡瓦莱罗维奇	来自百度知识图谱
中华人民共和国与巴基斯坦伊斯兰共和国联合声明的外文名	无	0	中华人民共和国与巴基斯坦伊斯兰共和国联合声明_百度百科	
信浓紫炎的登场作品	《绝妙侦探之迷宫》	1	绝妙侦探之迷宫	来自百度百科
人件集：人性化的软件开发的书名	人件集：人性化的软件开发	0	《人件集 人性化的软件开发》阅读笔记01 - 温柔的心 - 博客园	
丙烯酸酯防水涂料的中文名	丙烯酸酯防水涂料	0	丙烯酸防水涂料MSDS说明书_百度文库	
健康心脏：预防或减轻心脏疾病的路线图的出版社	中国金融出版社	0	关于新型冠状病毒肺炎防控工作(第四十六专辑)-北京交通运输职业学院	
中国民族区域自治地方经济立法研究的书名	中国民族区域自治地方经济立法研究	0	中国民族区域自治地方经济立法研究_百度百科	
书中若有的小说进度	连载	0	自由旌旗-第十六章:书污我纯-爱阅小说网	
乐安县法制办的电话区号	0794	1	0794	来自百度百科
佛山市顺德区创懿金属制品有限公司的公司性质	有限责任公司	0	...良教工业区良沙村尾,佛山市顺德区创懿金属制品有限公司的地址...	
乔永洁的出生日期	1925	0	乔永洁_百度百科	
中华茶艺学的出版时间	2001-3-1	1	2001年3月1日	来自百度百科
丽江中源绿色食品有限公司的公司名称	丽江中源绿色食品有限公司	0	丽江中源绿色食品有限公司_百度百科	
亚马逊树蚺的二名法	Corallus hortulanus(Linnaeus,1758)	0	亚马逊树蚺_蛇吧_百度贴吧	
临猗中学的创办时间	1952	1	1952年	来自百度百科
人类的破坏性剖析的定价	88.00元	0	人类的破坏性剖析【图片 价格 品牌 评论】-京东	
优秀学生必读的N条人生哲理的ISBN	9787560154176	0	优秀学生必读的N条人生哲理_百度百科	
主句的外文名	main clause	1	main clause	来自百度百科
信（汉字）的中文名	信	0	信_百度百科	
东方壁纸网的成立时间	2011年10月	1	2011年10月	来自百度百科
中阳县道路运输管理所的所长	刘兆平	0	中阳县道路运输管理所_百度百科	
傅正深的中文名	傅正深	0	德阳市优秀戏剧作品选- 道客巴巴	
作为经验的艺术的ISBN	7535623301	0	作为经验的艺术_百度百科	
义在情字前的连载网站	17k小说网	0	义在情字前_百度百科	
东厂记的作者	YM隐瞒	0	东厂恩仇记_百度百科	
中国近代海战场纪实·虎门篇：烟锁虎门的书名	中国近代海战场纪实·虎门篇：烟锁虎门	0	2021年中国近现代史考研题库【名校考研真题+章节题库+模拟试题...	
乖乖女的同名淘气王子的小说进度	连载	0	乖乖女的同名淘气王子小说_迷你傻丫頭_乖乖女的同名淘气王子无...	
五彩栗头蜂虎的目	<a>佛法僧目</a>	0	五彩栗头蜂虎_百度百科	
傅骞的职业	博士、副教授	0	最美医生傅骞:医生不仅是个职业 更是我的理想 - 杭网原创 - 杭州网	
伊肯纳·奥帕拉的出生日期	1989-02-21	1	1989年2月21日	来自百度百科
他们的小依赖的作者	Amena	0	她的依赖他的挚爱最新全部章节在线阅读-爱阅小说网	
东芝43A8UC的控制调节	红外遥控器	0	东芝43A8UC_百度百科	
偏苯三甲酸的中文名	偏苯三甲酸	0	1,2,4-苯三甲酸 CAS#: 528-44-9	
倾月的中文名	倾月	0	倾月有什么意义_百度知道	
丝丝飘娆的连载网站	晋江文学城	0	丝丝飘娆_百度百科	
佳人夺心的中文名	佳人夺心	0	佳人夺心_百度百科	
临清市商务局的中文名	临清市商务局	0	临清市商务局_百度百科	
丰润区丰润镇高丽铺中学的育人理念	开发潜能、发展个性	0	丰润区丰润镇高丽铺中学_百度百科	
何国英（大冶市第二届人大代表）的中文名	何国英	0	何国英_百度百科	
何淳（画家）的中文名	何淳	0	何淳_百度百科	
亚洲第一桥的跨度	64米	1	64米	来自百度百科
东川鼠尾草的亚纲	合瓣花亚纲 Sympetalae	1	合瓣花亚纲	来自百度知识图谱
东海县中心校幼儿园的建筑面积	2500平方米	1	2500平方米	来自百度百科
俞伟根的民族	汉族	1	汉族	来自百度百科
仲子书院遗址的位于	山东省微山县	1	山东省微山县	来自百度百科
中国股票市场改革与发展研究的出版社	经济科学出版社	0	[中国股票市场改革与发展研究] 图书价格_书籍图片_网购评论_孔夫...	
东园村（江西省武宁县东园村）的人口	1226人	0	东园村_百度百科	
中国经济：转型与增长的出版时间	2010-8-1	1	2010年8月1日	来自百度百科
东古墙村的地理位置	河南省新乡市延津县小潭乡政府西南部	1	河南省新乡市延津县小潭乡政府西南部	来自百度百科
俺咋就不能自己做主呢？的连载网站	小说阅读网	0	俺咋就不能自己做主呢？_百度百科	
亿尔沃的经营范围	生产电力线路绝缘子	0	河北亿尔沃电力器材有限公司怎么样?_百度知道	
于福祥的代表作品	中西医结合治疗结核性胸膜炎	1	中西医结合治疗结核性胸膜炎	来自百度百科
东园探桃李二首的作者	杨万里	1	杨万里	来自百度百科
今夜无所不能的中文名	<a>周华健</a>	0	今夜无所不能_百度百科	
假如你是真的的小说进度	连载	0	《《假如你是真的》》越三秋_【原创小说|言情小说】_晋江文学城	
亢猿的作者	木龙生	0	亢猿吧_百度贴吧	
何兴恒的国籍	中国	1	中国	来自百度百科
健康长寿就这么简单：冲绳百岁老人的养生之道的作者	布拉德利·威尔科克斯	0	《健康长寿就这么简单:冲绳百岁老人的养生之道》 - 有机会,有机...	
中国区域地质调查史大事记（1829-2005年）的书号	ISBN 7-116-07400-2	0	...和《中国共产党昆明历史大事记》(2016)书号、印刷成交结果公示	
中国白酒交易网的网站类型	B2C电子商务平台	0	中国白酒交易网_百度百科	
信息网络与高新技术法律前沿的出版社	法律出版社	0	【图书】信息网络与高新技术法律前沿_百度学术	
临泽南站的电话区号	0936	0	临泽南火车站电话_临泽南火车站咨询电话_临泽南火车站客服电话...	
中国信息大学信风文学社的出版刊物	《信风》电子刊	0	中国信息大学信风文学社_百度百科	
僵尸修仙传的发布日期	2012-11-26	0	僵尸修仙传_百度百科	
东庄头蔬菜批发市场的地址	大沽河中游平原的中心	0	在青岛市搜索东庄头蔬菜批发市场的地址_百度地图	
信息加工技术的构成技术	整理技术、测量技术和统计技术	0	信息加工技术 - MBA智库百科	
伏虎金刀的导演	罗维	1	黎大伟	来自百度知识图谱
九章算术导读 （英文版）的ISBN	9787030061010	0	九章算术导读 （英文版）_百度百科	
中营组的外文名	Margarya melanoides	1	Margarya melanoides	来自百度百科
任桥站的地理位置	<a>安徽</a>省<a>固镇县</a>	0	任桥站_百度百科	
从五四走来的ISBN	9787533429959	0	《从五四走来》【价格 目录 书评 正版】_中国图书网	
