query	expect_answer	is_exact	answer	_from
10000个科学难题：信息科学卷的作者	“10000个科学难题”信息科学编委会	0	10000个科学难题信息科学卷 - 中华人民共和国教育部政府门户网站	
10全能学练教材精习*七年级数学下*人教的ISBN	9787537169936	0	《2010全能学练教材精习七年级数学下华师》pdf电子书下载-电子书...	
1208之桃色事件的小说进度	连载	0	1208之桃色事件_百度百科	
1.2067的牌号	1.2067	0	1.2067_百度百科	
0-2岁小儿喂养指导的出版社	化学工业出版社	0	0～2岁小儿喂养指导_百度百科	
0-6岁儿童艺术能力培养的出版社	中国人口出版社	0	0-6岁儿童艺术能力培养_百度百科	
1307KTNG轴承的动载荷	25300	0	1307轴承_百度百科	
18岁的童话故事之不分手的恋爱的作者	半池	1	半池	来自百度百科
11是怎样炼成的？的中文名	11是怎样炼成的?	0	11是怎样炼成的？_百度百科	
0-3岁宝宝完美早教方案的作者	<a>刘颖</a>	1	刘颖	来自百度百科
116UU货源网的网站目标	成为专业网店代理货源信息平台	0	116UU货源网的网站目标_百度知道	
1795年的中文名	1795年	0	分类:1795年 - 中文百科专业版	
10号街的创始人	孙保华	0	引爆社交电商新潮流,十号街百万年薪合伙人华中招募会成功启动!_-...	
1,3-丙烷磺酸内酯的CAS号	1120-71-4	0	1,3-丙烷磺酸内酯的CAS号_优质商品价格_百度爱采购	
18轮大卡车：极限卡车司机的开发商	SCS Software	1	SCS Software	来自百度百科
****也英雄的中文名	****也英雄	0	****也英雄_百度百科	
1399年的大事件	<a>靖难之役</a>	0	公元1399年历史大事件_中国编年史	
121外语中心的时间	成立于2009年	1	成立于2009年	来自百度百科
1-苯甲酰丙酮的外文名	1-Benzoylacetone	1	1-Benzoylacetone	来自百度百科
1500米赛跑的所属项目	田径	1	田径	来自百度百科
103网校的中文名	103网校	0	103网校_百度百科	
0~3岁宝宝营养一本全的书名	0~3岁宝宝营养一本全	0	我想买一本关于宝宝0-3岁的育儿丛书_百度宝宝知道	
100位为新中国成立作出突出贡献的英雄模范人物：恽代英的页数	128页	1	128页	来自百度百科
1018电影网的中文名	1018电影网	0	1018电影网_百度百科	
1880年9月30日的中文名	1880年9月30日	0	1880年9月30日_百度百科	
10.23北京男生跳楼事件的人物	小颜	0	10.23北京男生跳楼事件_百度百科	
1024互动营销的中文名	1024互动营销	0	1024互动营销_百度百科	
180比分网的中文名	180比分网	0	180比分网_百度百科	
12岁天空的连载网站	红袖添香网	0	12岁的天空_百度百科	
13岁前，妈妈一定要懂的那些心理学的ISBN	9787122059994	0	13岁以前,妈妈决定孩子一生(成长版) txt免费下载_读后感..._读书人	
1809年的纪年	<a>巳</a>年（<a>蛇</a>年）	1	清仁宗嘉庆十四年	来自百度百科
14号住宿加早餐旅馆的地理位置	红灯区	1	红灯区	来自百度百科
115-40-2的名称	115-40-2	0	115-40-2_百度百科	
12·10云南昭通镇雄民房爆炸事故的后果	6名死亡	0	12·4云南镇雄民房爆炸事件_百度百科	
(乙氧基羰基甲基)三苯基氯化膦的中文名	(乙氧基羰基甲基)三苯基氯化膦	0	（乙氧基羰基甲基）三苯基氯化膦_百度百科	
13岁以前，妈妈决定孩子一生的装帧	平装	0	春雪作文字高中_怎么写|格式|范文|范本_加成学习网	
1-氨基丙烷的CAS号	107-10-8	0	1-氨基丙烷-盖德化工网	
1,2,4-三氮唑的CAS号	288-88-0	0	1,2,4-三氮唑 CAS#: 288-88-0	
187生死极速的语言	中文	0	187生死极速_百度百科	
15岁的世界的作者	LikeFish	0	15岁的世界_百度百科	
14天突破英语专业八级满分人文知识与改错的装帧	平装	0	14天突破英语专业八级满分人文知识与改错_百度百科	
0-3岁宝宝认读全书：童谣的出版社	中国人口出版社	0	0-3岁宝宝认读全书：儿歌_百度百科	
10·31松原地震的震级	5.5级	1	5.5级	来自百度百科
1767年的大事记	德国作曲家格奥尔格逝世	0	公元1767年历史大事件_中国编年史	
0～6岁宝宝喂养·养护·启智百科大全的正文语种	简体中文	0	创意启智数学_百度百科	
"柏拉图式爱情的连载网站	心动言情网	0	柏拉图式恋爱最新章节阅读下载-爱阅小说网	
1-对羟基苯基哌嗪的中文名	1-对羟基苯基哌嗪	0	1-对羟基苯基哌嗪_百度百科	
003号囚徒的小说进度	暂停	0	003号囚徒_百度百科	
18伦的中文名	18伦	0	18伦_百度百科	
16天英语入门的装帧	简裝本	0	16天英语入门 (豆瓣)	
12383网页过滤器最终版的大小	67 KB	0	12383网页过滤器最终版_百度百科	
0Cr18Ni9TI不锈钢管的中文名	0Cr18Ni9TI不锈钢管	0	0Cr18Ni9TI不锈钢管_百度百科	
168网址导航的实质	网址导航	0	168网址导航_百度百科	
(Drop Dead)Beautiful的歌曲原唱	<a>布兰妮</a>·简·斯皮尔斯	0	《(Drop Dead) Beautiful》单曲 - 《Femme Fatale》专辑..._虾米	
(R)-对甲苯磺酸-1-甘油酯的CASRN	41274-09-3	0	L-亮氨酸苄酯对甲苯磺酸盐-合成材料中间体|化工中间体|化工–中国...	
100个天才少年的成长启示的页数	247	1	247页	来自百度百科
1-乙酰基萘的化学式	C12H10O	1	C12H10O	来自百度百科
1-氟-2,4,6-三甲基吡啶三氟甲磺酸盐的分子式	C9H11F4NO3S	0	化学品安全技术说明书 (SDS)- 1-氟-2,4,6-三甲基吡啶三氟甲磺酸盐...	
1+1轻巧夺冠·优化训练：3年级语文的出版时间	2010年6月1日	0	20191+1轻巧夺冠优化训练人教版三年级语文上册答案	
0的诱惑的作者	圣射手shiry	1	圣射手shiry	来自百度百科
103号怪探小姐1的作者	"千羽 2;寒	0	103号怪探小姐1_百度百科	
103路公交车的中文名	103路公交车	0	103路公交车_百度百科	
15岁的笑脸的作者	琪玛儿	1	琪玛儿	来自百度百科
10岁我最大我的妈妈是公主的出版社	春风文艺出版社	0	10岁我最大我的妈妈是公主_百度百科	
0～3岁聪明宝宝营养全书的作者	李晓雯	1	李晓雯	来自百度百科
11·1福泉马场坪爆炸事故的事件	爆炸事故	0	11·1福泉收费站爆炸事故_百度百科	
11踢足球的连载网站	起点中文网	0	11人足球网 - 天下足球|PES2019|FM2019|足球比分|FIFA17|FM2018|...	
11号公寓酒店的地理位置	新城区	1	新城区	来自百度百科
1,3-二甲基咪唑磷酸二甲酯盐的中文名	1,3-二甲基咪唑磷酸二甲酯盐	0	1, 3-二甲基咪唑磷酸二甲酯盐品牌:D&B中国.上海含量..._盖德化工网	
118864-75-8S-1-苯基-1,2,3,4-四氢异喹啉的CAS号	118864-75-8	1	118864-75-8	来自百度百科
1234道逻辑思维训练的页数	415	1	415页	来自百度百科
0-3岁婴幼儿心智发展方案的作者	杨曙黎	1	杨曙黎	来自百度百科
118年的其他名称	东汉元初五年	0	距今已有118年,中国唯一只有一个字的火车站,它的名字由何而来?_百...	
0-3岁婴儿启蒙故事的ISBN	9787531548287	0	0-3岁婴儿启蒙故事 (豆瓣)	
12·22广东东莞在线访谈马甲事件的时间	2011年12月22日上午	1	2011年12月22日上午	来自百度百科
1011兼职网的招聘对象	KTV、夜总会、酒吧	0	嘉兴兼职网_嘉兴兼职招聘_嘉兴大学生兼职网 - 1010兼职网	
10·30黑龙江密山拆迁自焚事件的发生时间	2010年10月30日上午	0	10·30黑龙江密山拆迁自焚事件_百度百科	
139端子的接触件材质	H65	0	139端子_百度百科	
****诡探的作者	长龙	1	长龙	来自百度百科
100现代诗精选的译者	罗若冰	1	罗若冰	来自百度百科
1581年的中国纪年	明神宗万历九年	0	1581年_百度百科	
1,4-苯二羧酸盐与乙二醇的聚合物的中文名	1,4-苯二羧酸盐与乙二醇的聚合物	0	1,4-苯二羧酸盐与乙二醇的聚合物MSDS报告,安全说明书--MSDS安全网...	
012路的常用	福利彩票3d	0	012路_百度百科	
1,2-环氧丁烷的外文名	1,2-epoxybutane	1	1,2-epoxybutane	来自百度百科
*好想再吻一次你的唇的作者	他是她的那颗心丶	0	*好想再吻一次你的唇_百度百科	
1890中华雄起的小说进度	连载	0	1890中华雄起_百度百科	
101飞碟着陆的游戏目标	安全着陆	0	101飞碟着陆_百度百科	
11种萝卜食疗方法的口味	香甜	1	香甜	来自百度百科
12区-北京市建筑材料工业学校志的ISBN	9787801593573	0	湖南科技大学经济学专业2016年在辽宁文科高考录取最低分数线	
(DVD)初级护理员必备技能培训教材（下）的定价	50.00	0	初级护理员必备技能培训教材下(完)_百度文库	
0-3岁：孩子成长的关键期的ISBN	9787200051858	0	0-3岁:孩子成长的关键期_PDF图书下载_韩棣华_免费PDF电子书下载...	
150-76-5的中文名	对羟基苯甲醚、150-76-5	0	150-76-5 | CAS数据库	
17Vee体感游戏棒的中文名	17Vee体感游戏棒	0	17Vee体感游戏棒_百度百科	
1,2,3-三甲氧基苯的分子量	168.1898	1	168.1898	来自百度百科
1039N50的分辨率	480×272	0	【1039 N50】报价_参数_图片_论坛_1039 N50导航仪报价-ZOL中关村...	
13根白蜡烛的小说进度	连载	0	13根白蜡烛_百度百科	
1872-2008中国的媒介嬗变与日常生活的作者	刘少文	1	刘少文	来自百度百科
14年的干支纪年	生肖狗、甲戌年	1	甲戌年,生肖狗	来自百度百科
100XN建筑造型与表皮-II（下册）的页数	344	1	344页	来自百度百科
11阵法宗师的连载网站	起点中文网	0	11阵法宗师_百度百科	
16岁的奇遇人生的作者	初手	1	初手	来自百度百科
.NET Framework编程思想的译者	泰格斯	1	袁勤勇等	来自百度百科
07室内设计集成的书名	07室内设计集成	0	07室内设计集成_百度百科	
1,6-己二醇二丙烯酸酯的分子量	226	1	226	来自百度百科
14楼酒店的英文名称	14th Floor Hotel	1	14th Floor Hotel	来自百度百科
10分钟简易健身瑜伽-附赠VCD的ISBN	9787229014278	0	办公室瑜伽(VCD)_百度百科	
10分钟健康快炒的出版社	科学人文出版分社	0	10分钟健康快炒 (豆瓣)_豆瓣读书	
11.11郑州女子坠楼身亡事故的中文名	11.11郑州女子坠楼身亡事故	0	富士康跳楼事件_百度百科	
121吧的贴吧口号	激情无处不在、121吧无可替代！	0	121 121 121 121 121 121以前都是听着口号这么干的还有熟人在玩贴...	
10·18云南昭通地震的结果	50人死亡 百余人受伤	0	10·18云南昭通地震_百度百科	
(3B)活页资料上海版牛津英语的出版时间	2000-12-01	1	2000年12月1日	来自百度百科
10·22天津荣乌高速车祸的伤亡人数	8人	1	8人	来自百度百科
0至1岁宝宝养育宝典的中文名	0至1岁宝宝养育宝典	0	0至1岁宝宝养育宝典_百度百科	
09返利网的成立时间	2010年10月	1	2010年10月	来自百度百科
10kv氧化锌避雷器测试仪的直流电压	30KV	1	30KV	来自百度百科
12帅星VS特优5女的连载网站	云中书城	0	12帅星VS特优5女_百度百科	
12V/2A电源适配器的功率	24W	1	24W	来自百度百科
168风铃美食店的餐馆名称	168风铃美食店	0	168风铃美食店_百度百科	
007三战金手指 （詹姆斯·邦德惊险小说系列）的作者	弗莱明(Fleming,I.)	1	弗莱明(Fleming,I.)	来自百度百科
08年毕业在海南的连载网站	起点中文网	0	08年毕业在海南全文阅读_08年毕业在海南无弹窗_去看书网	
100分红对钩应用题一本全·三年级的出版时间	2012-3	1	2012年3月	来自百度百科
1110酒店的英文名称	Hotel 1110	1	Hotel 1110	来自百度百科
06春高考二轮高中语文人大附中的出版社	龙门书局	0	高中语文高三语文高考讲座讲稿:高考作文“五要”人大附中(北京...	
13岁冷王妃的连载网站	纵横中文网	0	13岁冷王妃_百度百科	
1-(2-氯-4-吡啶基)-3-苯基脲的分子量	247.68	0	1-（2-氯-4-吡啶基）-3-苯基脲_百度百科	
15篇文章贯通四级词汇的出版社	吉林出版集团有限责任公司	1	吉林出版集团有限责任公司	来自百度百科
1080度滑雪的游戏类型	国外游戏 - PC模拟器	1	模拟类	来自百度百科
11B公寓酒店的酒店地址	11B Phan Ke Binh, 第一区,  胡志明市	0	在南京市搜索11B公寓酒店的酒店地址_百度地图	
1730°C超高温胶水的含量	250g/套	0	1730°C超高温胶水_百度百科	
1623公里的爱情的中文名	1623公里的爱情	0	1623公里的爱情_百度百科	
1001个可怕的事实的书名	1001个可怕的事实	0	1001个可怕的事实_百度百科	
1,2,3，就是你的连载网站	晋江文学城	0	1,2,3，就是你_百度百科	
1604年的生肖	龙	1	辰龙(农历 甲辰年，阳历 0113年0月0日-年0月0日)	来自百度知识图谱
