query	expect_answer	is_exact	answer	_from
12芯单模光缆的特点	12芯	0	12芯光缆_百度百科	
1463年的中文名	1463年	0	电码1463的汉字有哪些 - 中文电码查询 - 911查询	
11?16滇川交界地震的震源深度	13千米	1	13千米	来自百度百科
113号天堂的连载网站	晋江文学城	0	113号天堂_百度百科	
12·13四川盐源输电铁塔倒塌事故的中文名	12·13四川盐源输电铁塔倒塌事故	0	12·13四川盐源输电铁塔倒塌事故_百度百科	
1,2-二甲基-1H-咪唑的药品名称	1,2-二甲基-1H-咪唑	0	1,2-二甲基咪唑,_盐城市康乐化工有限公司(盐城市药物化工厂)	
139易大易w1的中文名	139易大易w1	0	139易大易w1_百度百科	
11月（新锐导演）的星座	射手座	0	11月_百度百科	
"A"日记的作者	kikoliuy	0	A的日记(A的日记)最新章节_A的日记全文免费阅读无弹窗-吉林小说网	
(2007)中药学综合知识与技能的类别	教育	0	(2007)中药学综合知识与技能_百度百科	
110-330KV高压电缆纸的简介	四川瑞松纸业有限公司	0	110-330KV高压电缆纸_百度百科	
12·9上海杨浦区袭警案的中文名	<a>12·9上海杨浦区袭警案</a>	0	12·9上海杨浦区袭警案_百度百科	
"洞穿6级英语的作者	航空工业出版社	0	"洞穿6级英语 (豆瓣)	
1,2,3-三甲氧基苯的中文名	1,2,3-三甲氧基苯	0	1,2,3-三甲氧基苯_百度百科	
1204轴承的OD	47 mm	0	1204轴承型号,规格,尺寸-型号查询c.zcwz.com	
1000则最直击人心的古典素材的副标题	阅卷者都是素材控	0	1000则最直击人心的古典素材 (豆瓣)	
18爱32（单身） 2的作者	小田原水映	0	18爱32（单身） 2_百度百科	
11·22吉林松原里氏5.8级地震的中文名	11·22吉林松原里氏5.8级地震	0	11·22吉林松原里氏5.8级地震_百度百科	
100位为新中国成立作出突出贡献的英雄模范人物：明德英的出版社	吉林出版集团、吉林文史出版社;	0	100位为新中国成立作出突出贡献的英雄模范人物_百度百科	
0～12个月视觉激发：图形游戏的开本	12	0	0～12个月视觉激发：图形游戏_百度百科	
15CrMo的执行标准	GB/T 3077-2006	1	GB/T 3077-2006	来自百度百科
1879年8月23日，维苏威火山爆发的规格	190cm×303cm	1	190厘米×303厘米	来自百度百科
13小学一点通星级教案与作业新设计三年级语文的定价	19.80元	0	13小学创新一点通星级教案与作业新设计三年级语文_百度百科	
*梦别处宵的小说进度	连载	0	迷梦醉宵全部小说_迷梦醉宵作品集_迷梦醉宵新书_百田小说	
10分钟打造完美销售团队的作者	莫测	1	莫测	来自百度百科
08SG213-1钢烟囱（自立式30-60M）（国家建筑标准设计图集）的出版时间	2008-12	1	2008年12月	来自百度百科
106岁，有爱不老的出版社	立緒	0	106岁，有爱不老_百度百科	
120711夜间卡片的小说进度	已完结	0	120711夜间卡片_百度百科	
11·6吉林松原炼油厂闪爆事故的伤亡人数	11人	1	11人	来自百度百科
(1-丙基)三苯基溴化磷的CAS号	6228-47-3	0	(1-丙基)三苯基溴化磷的CAS号_优质商品价格_百度爱采购	
11异世录的小说进度	连载	0	游戏异世录-第十一章 第二环奖励-爱阅小说网	
0-8岁最佳育儿建议的ISBN	720804886X	0	0-8岁最佳育儿建议_百度百科	
16岁的暗恋的小说进度	已完结	0	16岁那年的暗恋,我和最新章节-16岁那年的暗恋,我和目录小说-SoDu	
1898返利网的日均IP访问量	过万	0	1898返利网_百度百科	
1110酒店的英文名称	Hotel 1110	1	Hotel 1110	来自百度百科
1 个朲Dē潼话Lのv的小说进度	连载	0	①个朲Dē潼话Lのv♂_百度百科	
1305KTNGC3轴承的中文名	1305KTNGC3轴承	0	1305KTNGC3轴承_百度百科	
1,2-苯二甲酸二甲酯的中文名	1,2-苯二甲酸二甲酯	0	1,2-苯二甲酸二甲酯_百度百科	
100位为新中国成立作出突出贡献的英雄模范人物：叶成焕的出版时间	2011年4月1日	1	2011年4月1日	来自百度百科
*8岁的恋曲的小说进度	连载	0	恋曲最新全部章节在线阅读-爱阅小说网	
0-4岁智力开发的ISBN	9787802022157	0	0~4岁智力开发_王利芳编著 0~4岁智力开发_孔夫子旧书网	
1,4-环己烷二甲醇的外文名	1,4-Cyclohexanedimethanol	1	1,4-Cyclohexanedimethanol	来自百度百科
1-氨基-2-丙醇的密度	0.9681	0	1-氨基-2-丙醇 CAS#: 78-96-6	
10分钟自由伸展运动的出版社	南海出版公司	0	10分钟自由伸展运动_百度百科	
+F50.7 Tunit WL的外文名	+F50.7 Tunit WL	0	+F50.7 TuniT!今年最惊喜的战靴观察会是它吗?	
'F'DebutAVCD限量版（修正）的发行时间	2004.05.05	0	'F'DebutAVCD限量版（修正）_百度百科	
0731家居网的企业理念	品味家居、时尚文化	0	0731家居网_百度百科	
12Cr2Ni4A的特性	韧性好、淬透性良好、强度高	0	12Cr2Ni4A_百度百科	
0-6岁儿童心理健康保健的定价	15.00元	0	0-6岁儿童心理健康保健_百度百科	
12星座人看你准到骨子里的ISBN	9787540452070	0	12星座人-看你准到骨子里_王小亚_孔夫子旧书网	
*城里的女人们的作者	wdfz032002zl	0	*城里的女人们_百度百科	
103记事的小说进度	连载	0	五零后记事_第103章要玩就玩大的_起点中文网_小说下载	
07式预备役军服的时间	2011年5月1日起	1	2011年5月1日起	来自百度百科
025的中文名	025	0	025_百度百科	
12365的包括	举报投诉处理、咨询服务	0	12365_百度百科	
0-3岁中国父母最关注的100个育儿问题的页数	197页	1	197页	来自百度百科
****迷宫的小说进度	连载	0	城市迷宫-39-爱阅小说网	
14歳的出版社	小学館	0	14歳 (豆瓣)	
1786-1994-中美使领关系建制史的ISBN	9789570512182	0	正规代孕公司-只做有温度的精品专科医院68492_武汉杭易助孕网	
181职场网的栏目	职场新手 职业规划 提薪晋升等	0	181职场网_百度百科	
12·5江西丰城合兴煤矿瓦斯爆炸事故的伤亡	3人受伤、6人死亡	1	6人死亡、3人受伤	来自百度百科
12.7毫米V-94大口径狙击步枪的研发	<a>苏联</a>	0	12.7毫米V-94大口径狙击步枪_百度百科	
1208-K-TVH-C3轴承的品牌	FAG	0	FAG 1208-K-TVH-C3轴承_百度百科	
100次哭泣（2013年桐谷美玲主演的日本电影）的出品时间	2013年6月22日	0	《100次哭泣》电影完整版_在线观看 - 鲨鱼影视	
1-雄烯-3-酮-4-杂氮-17b-羧酸的化学式	C19H27NO3	0	1-雄烯-3-酮-4-杂氮-17b-羧酸厂家直销现货岳阳岳阳嘉诚-盖德化工网	
1,1,3,3-四异丙基二硅氧烷的中文名	1,1,3,3-四异丙基二硅氧烷	0	1,3二氯-1,1,3,3-四异丙基二硅氧烷 | 69304-37-6	
18岁的爱情的作者	蔡毛毛	0	18岁的爱情，18岁的恋_百度百科	
10·21美国内华达校园枪击案的中文名	10·21美国内华达校园枪击案	0	美国初中生枪杀教师后自尽 另有两人受伤[1]- 中文国际	
10kV及以下配电线路典型故障分析与预防的书名	10kV及以下配电线路典型故障分析与预防	0	10kv及以下变配电工程通用图集内容简介 - 建设工程百科 - 造价通...	
12·13意大利佛罗伦萨枪击事件的时间	2011年12月13日	1	2011年12月13日	来自百度百科
12月31日，凝夜圣诞的小说进度	连载	0	凝霜夜_畅阅小说网	
1001个可怕的事实的出版社	<a>华文出版社</a>	0	1001个可怕的事实 (豆瓣)	
0点11，我想你的小说进度	连载	0	零点11我想你_百度百科	
(R)-4-氯扁桃酸的分子式	C8H7ClO3	0	(R)-4-氯扁桃酸_百度百科	
.50 BMG的外文名	.50 Browning Machine Gun	1	50 Browning Machine Gun	来自百度百科
139出行的用途	查询苏州实时交通信息	1	查询苏州实时交通信息	来自百度百科
11邪帝的连载网站	起点中文网	0	11邪帝_百度百科	
114066网址之家的性质	爱心团队	0	114066网址之家_百度百科	
1,2,3，完美恋人计划的中文名	1,2,3,完美恋人计划	0	1,2,3，完美恋人计划_百度百科	
13号站台的秘密的作者	英伊娃·伊博森	1	伊娃·伊博森	来自百度百科
16城记的书名	16城记	0	16城记_百度百科	
11·23湖北汉宜高速车祸的地点	湖北汉宜高速公路仙桃段	0	11·23湖北汉宜高速车祸_百度百科	
(nh4)2co3的化学式	(NH4)2CO3	1	(NH4)2·CO3	来自百度百科
024全时生活体的区域板块	铁西广场板块	0	024全时生活体_百度百科	
12·25江苏江阴华西煤气泄漏事故的中文名	12·25江苏江阴华西煤气泄漏事故	0	12·25江苏江阴华西煤气泄漏事故_百度百科	
0-3岁育儿全程指导的出版社	<a>上海科学技术出版社</a>	1	上海科学技术出版社	来自百度百科
10Ni3CuAlMoS的中文名	10Ni3CuAlMoS	0	10Ni3CuAlMoS_百度百科	
1 千心印：无颜皇后闹翻天的小说进度	连载	0	1 千心印:无颜皇后闹翻天图册_百度百科	
1-溴-4-苄氧基苯的外文名	Benzyloxybromobenzene	1	Benzyloxybromobenzene	来自百度百科
0-3岁超级闪卡王：唐诗卡的作者	崔钟雷	1	崔钟雷	来自百度百科
039型常规动力潜艇的西方称	宋级	0	039型潜艇_百度百科	
10·1云南哈巴雪山登山者滑坠遇难事故的导致	两名登山者相继遇难	0	10·1云南哈巴雪山登山者滑坠遇难事故_百度百科	
1901年（英国民谣歌手Birdy单曲）的主要成就	Birdy同名专辑《Birdy》单曲。	0	1901年_百度百科	
(R)-N-叔丁氧羰基-3-氨基-3-（4-羟基苯基）丙酸的分子量	281.3044	1	281.3044	来自百度百科
"DBR-1"(鹰)远程无人侦察机的用途	照相侦察和无线电技术侦察	0	"DBR-1"（鹰）远程无人侦察机_百度百科	
18天的初恋的中文名	18天的初恋	0	初恋18天分手	
06Cr17Ni12Mo2Ti的碳C	： ≤0.08	0	06cr17ni12mo2ti对应什么材质_百度知道	
074型登陆舰的服役时间	1995年	0	074型登陆舰_百度百科	
