query	expect_answer	is_exact	answer	_from
双料辣妃：佳人本倾城的中文名	双料辣妃:佳人本倾城	0	妃本佳人，一笑倾城_百度百科	
儿女英雄传（全2册）的出版时间	2006年7月3日	0	儿女英雄传(全2册) (豆瓣)	
卡洛斯·阿瓦雷兹-诺瓦的中文名	卡洛斯·阿瓦雷兹-诺瓦	0	卡洛斯·阿瓦雷兹-诺瓦_百度百科	
南方高科SC9888的网络频率	CDMA1X、800MHz	0	南方高科SC9888_百度百科	
光阴光阴的作者	黎北北	0	时间无限-第一章时间-爱阅小说网	
刘学友的籍贯	江苏盱眙	1	江苏盱眙	来自百度百科
南阳绚彩化妆学校的中文名	南阳绚彩化妆学校	0	南阳绚彩化妆学校_百度百科	
冀中能源股份有限公司的所获荣誉	<a>世界五百强</a>企业	0	冀中能源股份有限公司的主要荣誉	
双飞燕D8620的鼠标类型	光电鼠标	0	双飞燕D8620_百度百科	
刘靖一的民族	汉族	1	汉族	来自百度百科
北图2585的尺寸	1.5×2.2cm	1	1.5*2.2厘米	来自百度百科
刘善均的出生日期	1963年4月	0	刘善均_百度百科	
北京厚泽科技科技有限公司的总部地点	北京	1	北京	来自百度百科
双生玫瑰的中文名	双生玫瑰	0	血世玫瑰之双生誓言_百度百科	
别哭我的爱人的主演	于代军、李雅希、谢仙	0	别哭我的爱人_百度百科	
克拉玛依市南湖中学的创办时间	2007年10月	1	2007年10月	来自百度百科
凌晨好眠的小说进度	连载	0	【傲活】浩大的孤 遥远的夜 流年好眠时我平生欢【小说吧】_百度贴吧	
卡尔·蔡司Carl Zeiss Distagon T* 18mm f/3.5 ZK的参数	T* 18mm f/3.5 ZK	0	【卡尔·蔡司Carl Zeiss Distagon T* 18mm f/3.5 ZF.2】报价_参数...	
华县皮影制作技艺的遗产编号	Ⅷ—19	0	华县皮影制作技艺	
刘玉发的国籍	中国	1	中国	来自百度百科
关税理论与实务的作者	沈肇章	1	沈肇章	来自百度百科
北京卓艺轩装饰工程有限公司的经营范围	装饰工程	0	北京铭品装饰工程有限公司翻译	
关于萌动的问题世界的连载网站	小说阅读网	0	萌动世界吧-百度贴吧	
关于进一步加强住房保障改善居民住房条件的若干意见的外文名	On further strengthening housing several opinions to improve residents' housing conditions	1	On further strengthening housing several opinions to improve residents' housing conditions	来自百度百科
再建大明皇朝的小说进度	暂停	0	帝国风云之大明皇朝-第一章 穿越-爱阅小说网	
北图1942的中文名	北图1942	0	北图1942_百度百科	
全国高等学校医学研究生规划教材·统计分析在医学课题中的应用的书名	全国高等学校医学研究生规划教材·统计分析在医学课题中的应用	0	西安交通大学出版社最新书目_研究生入学考试_高等教育_教育专区	
双桥明珠的中文名	双桥明珠	0	双桥明珠_百度百科	
八渡笋香鸭的口味	嫩	0	八渡笋香鸭_百度百科	
凉拌鸭片的原料	白熟<a>鸭肉</a>300克	0	凉拌鸭片_百度百科	
冶金用镁质复合材料的权利要求	冶金用镁质复合材料	0	冶金用镁质复合材料_百度百科	
击球砸窗户的游戏人数	单人户	0	击球砸窗户_百度百科	
刘敏（湖北省荆门市人大教科文卫委员会委员）的职业	湖北省荆门市人大教科文卫委员会委员	0	刘敏_百度百科	
北京龙兴鲟鱼开发有限公司的总部地点	北京市怀柔区	1	北京市怀柔区	来自百度百科
全国名牌大学附中作文大全（初中卷）的作者	徐中玉编	1	徐中玉	来自百度百科
全国税务机关公文处理实施办法的中文名	全国税务机关公文处理实施办法	0	全国税务机关公文处理实施办法_百度百科	
冰山王爷独宠杀手妃的连载网站	17k小说网	0	冰山王爷独宠杀手妃TXT下载_在线阅读_冷雪无情作品_小树林电子书	
加拿大千城景观设计有限公司的公司性质	有限公司	0	加拿大千城景观设计有限公司_百度百科	
凤栖梧·衰柳疏疏苔满地的作者	王庭筠	1	王庭筠	来自百度知识图谱
凯特·阿普顿的血型	B	1	B型	来自百度百科
全国优秀美术考生基地·唐山新空间美术培训学校的出版时间	2005-01-01	1	2005年1月1日	来自百度百科
全能公主的混混老公的连载网站	飞卢小说网	0	全能公主的混混老公_百度百科	
全国普通高等院校金融财经类专业通用教材·证券投资学的页数	446页	1	446页	来自百度百科
刘清君（浙江大学教授）的中文名	刘清君	0	刘清君_百度百科	
冷月七绝的小说进度	暂停	0	冷月销魂夜-七绝 悠悠四季-爱阅小说网	
博冠马卡 200/2400的焦比	12	0	博冠马卡 200/2400_百度百科	
八旗文经的作者	盛昱                       /            杨钟羲                       /            马甫生等标校	1	杨钟羲、盛昱、马甫生	来自百度百科
克雷佩奥的职业	运动员	0	求助每个NPC的特点职业?【骑马与砍杀吧】_百度贴吧	
刘健基的中文名	刘健基	0	刘健基_百度百科	
军事凯恩斯主义的文献	利息和货币通论》、《就业	0	军事凯恩斯主义-学术百科-知网空间	
全球金融危机下的中国的出版社	<a>社会科学文献出版社</a>	0	全球金融危机下的中国_百度百科	
创新经济地理的其他名称	The Economic Geography of Innovation	0	创新经济地理_百度百科	
农村信用社招聘考试专用系列教材的出版社	中国经济出版社	0	农村信用社招聘考试专用系列教材·2010公共基础知识_百度百科	
厦门市岑曦宾馆的装修时间	2008-01-01	1	2008年1月1日	来自百度百科
农船的词语	农船 ：	1	1.指农用船只	来自百度百科
南京汉庭海友客栈（汉中门店）的酒店地址	南京市白下区汉中路209号	0	在南京市搜索南京汉庭海友客栈(汉中门店)的酒店_百度地图	
南溟传奇1蓝颜记的连载网站	晋江文学城	0	南溟传奇1蓝颜记_百度百科	
全息教学论的外文名	无	0	全息教学论_百度百科	
卓龙梦特酒庄的法国地址	33330 Saint-Emilion, France	0	卓龙梦特酒庄_百度百科	
关场村（云南省寻甸县塘子镇下辖村）的中文名	关场村	0	关场村_百度百科	
减肥咖啡的属性	是指不加任何修饰的<a>咖啡</a>	0	减肥咖啡_百度百科	
刘熙载集的装帧	平装	0	[刘熙载集] 图书价格_书籍图片_网购评论_孔夫子旧书网	
勇往直巅的作者	大大宇宙	1	大大宇宙	来自百度百科
共和国书法大系：书学卷的开本	16	0	共和国书法大系：书学卷_百度百科	
十里垣村的人口	853人	1	853人	来自百度百科
千面人萨特的作者	(法)索菲·里夏尔丹	1	索菲·里夏尔丹	来自百度百科
勇往直前（同名flash小游戏）的中文名	勇往直前	0	勇往直前(同名flash小游戏)_百度百科	
冰血暴（美国1996年科恩兄弟执导电影）的外文名	Fargo	0	冰血暴_百度百科	
动圈传声器的优点	结构简单,稳定可靠	0	动圈传声器_百度百科	
北京惠通四惠丰田汽车销售服务有限公司的经营范围	丰田汽车销售服务	0	北京惠通四惠丰田汽车销售服务有限公司_百度百科	
华夏星空的中文名	华夏星空	0	华夏星空_百度百科	
冬焱夏淼的创立时间	2009	1	2009年	来自百度百科
儿童彩色蜡笔画：动物 （平装）的出版社	南海出版公司	0	儿童彩色蜡笔画：动物 （平装）_百度百科	
八二一疑案的作者	王立伟	1	王立伟	来自百度百科
南宁市青秀区中山街道办事处的目标4	加强社会治安综合治理	0	南宁市青秀区中山街道办事处_百度百科	
北京市门头沟区园林绿化局的属性	行政机构	0	北京市门头沟区园林绿化局_北京市政府信息公开专...-门头区沟政府网	
刘镇藩的中文名	刘镇藩	0	刘镇藩_百度百科	
冥想爱的作者	3218735	0	体验冥想 作者:爱 - 简书	
北清醒村的区号	0312	1	0312	来自百度百科
刘宪远的国籍	中国	1	中国	来自百度百科
克里斯·丹尼尔斯的外文名	Chris Daniels	1	Chris Danels	来自百度百科
卡特里娜化妆的中文名	卡特里娜化妆	0	卡特里娜化妆_百度百科	
历东小区的行政区域	历下	0	历东小区_百度百科	
原来萌上你的小说进度	连载	0	《原来萌上你》七录皇后_【原创小说|言情小说】_晋江文学城	
华城泊郡的建筑形式	高层住宅	0	华城泊郡_百度百科	
初一数学（奥赛急先锋题库）的装帧	平装(无盘)	0	初一数学（奥赛急先锋题库）_百度百科	
刀锋的旁边是蒙古的作者	勇敢的核桃	0	刀锋的旁边是蒙古小说txt全集免费下载_百度知道	
北京挑战生物技术有限公司的公司性质	有限公司	0	北京挑战生物技术有限公司_百度百科	
北京中展华港国际展览有限公司的公司名称	北京中展华港国际展览有限公司	0	北京中展华港国际展览有限公司_百度百科	
南寨宝岩寺址的占地面积	约7000平方米	1	约7000平方米	来自百度百科
副睾的外文名	epididymis	1	epididymis	来自百度百科
原发性慢性肉芽肿病的主要症状	引起持续性慢性感染	0	原发性慢性肉芽肿病_百度百科	
凉拌腰肝的主要原料	猪腰子、猪肝	0	凉拌腰肝_百度百科	
升技VH6T的品牌	升技	0	升技VH6T_百度百科	
博物馆技术论文集的定价	50.00元	0	博物馆技术论文集 (豆瓣)	
农村新春联的出版时间	2005年10月1日	1	2005年10月1日	来自百度百科
六岁智力开发游戏幼儿综合能力训练的定价	9.8	0	幼儿综合能力训练:五岁智力开发游戏(5至..._百度宝宝知道	
华荣汇金品电源GP-250ATXMICRO的中文名	华荣汇金品电源GP-250ATXMICRO	0	【华荣汇金品电源GP-250ATX/p4】报价_参数_图片_论坛_(Mecer...	
凤凰染画的小说进度	连载	0	凤凰染画_百度百科	
六道伐尸的作者	风哨	1	风哨	来自百度百科
克布尔宫酒店的周围景观	克里姆林宫、普希金造型艺术博物馆、列宁墓、喀山大教堂、圣瓦西里升天教堂、伊凡大帝钟楼、阿尔巴特大街、莫斯科国家历史博物馆、红场、沙皇炮、救世主大教堂	0	克布尔宫酒店的周围景观_百度图片	
力复乐的是否纳入医保	未纳入	0	力复乐_百度百科	
南平市发展和改革委员会的职能	市<a>国民经济</a>和社会发展的<a>宏观调控</a>	0	南平市人民政府办公室关于南平市发展和改革委员会主要职责内设...	
南本拉村的年平均气温	17.00 ℃	1	17.00摄氏度	来自百度百科
农业部2009年信息公开工作年度报告的时间	二〇一〇年二月二十日	0	农业部2009年信息公开工作年度报告_中华人民共和国农业部	
创奇科技有限公司的成立时间	1993年	1	1993年	来自百度百科
北京基督教会南口堂的中文名	北京基督教会南口堂	0	北京基督教会南口堂_百度百科	
冷血公主要复仇的中文名	冷血公主要复仇	0	冷血三公主要复仇_百度百科	
刘旭东（西北师范大学继续教育学院院长）的中文名	刘旭东	0	刘旭东_百度百科	
午夜喜宅的连载网站	晋江文学城	0	《午夜喜宅》全文阅读_J怪力轮回午夜喜宅最新章节_书书网	
北京卡普连锁酒店（丰益桥店）的酒店星级	经济型	0	北京卡普连锁酒店（丰益桥店）_百度百科	
动物告诉你的职场秘密：最适合你的职场成功书的小说进度	已完结	0	动物告诉你的职场秘密：最适合你的职场成功书_百度百科	
冰誓诀的中文名	冰誓诀	0	冰誓诀-第一卷 复仇 屈辱-爱阅小说网	
卓尔珠宝的公司名称	香港卓尔原创珠宝有限公司	1	香港卓尔原创珠宝有限公司	来自百度百科
军事坦克赛的中文名	军事坦克赛	0	军事坦克赛_百度百科	
卡萨法拉姆酒店的英文名称	Casa Fayram	1	Casa Fayram	来自百度百科
卡勒普兰贝斯特韦斯特酒店的酒店地址	Skeppargatan 82, 奥斯特马勒姆, 11459 斯德哥尔摩	0	卡勒普兰贝斯特韦斯特酒店_百度百科	
刘云根的出生日期	1938年4月	0	刘云根名字测试打分、生辰八字、五格分析、名字寓意_名字吧	
内蒙古民族师范学院的中文名	内蒙古民族师范学院	0	内蒙古民族师范学院_百度百科	
危机矿山类型的学科	矿山地质学	0	危机矿山类型_百度百科	
公务行为的外文名	无	0	公务行为_百度百科	
北京市朝阳区上辛堡小学的创办时间	1918年	1	1918年	来自百度百科
冤差缘错的连载网站	起点中文网	0	冤差缘错TXT下载_在线阅读_乐天大帝作品_小树林电子书	
刘徽评传的书名	刘徽评传	0	刘徽评传_百度百科	
券商交易佣金定价研究的ISBN	9787810984706	0	《券商交易佣金定价研究》(田晓军)【摘要 书评 试读】- 京东图书	
北京幽谷神潭商贸有限责任公司的成立时间	2007年12月	1	2007年12月	来自百度百科
入侵小汽车的操作方法	戏中使用鼠标点击防御塔放置在合适的位置	0	入侵小汽车_百度百科	
华尔街金融史的版本	文字版	0	华尔街金融史_百度百科	
八部浮屠的中文名	八部浮屠	0	八部浮屠全部作品集_简介_古槐中文网	
剑气如霜的作者	林之书	0	残阳如血剑气如霜作者最新小说章节列表在线全文免费阅读_我是一个...	
关于矛盾的研究的译者	吴国宏	1	吴国宏	来自百度百科
南溪村（福建省寿宁县平溪乡南溪村）的面积	12.29平方公里	0	南溪村_百度百科	
克鲁姆冰川的地理位置	南极洲帕尔默地东岸。	1	南极洲帕尔默地东岸	来自百度百科
