query	expect_answer	is_exact	answer	_from
一年级数学（新课标·北师版）（下）名师点拨（2012春）（下）的ISBN	9787564124649	0	《一年级数学下(适合新课标北师大版)2010.10印刷:名师点拨课课通...	
三清保腺组合的外文名	无	0	外文名字_百度文库	
3D格斗游戏的类别	格斗	0	3D格斗游戏_百度百科	
sdd商业模式的应用	电子商务	0	sdd商业模式_百度百科	
三国演义百家汇评本的装帧	平装	0	三国演义百家汇评本_百度百科	
KOYO 51209轴承的d(内径)	45mm	1	45毫米	来自百度百科
七道轮回后传-北大鬼事的作者	手可摘星	1	手可摘星	来自百度百科
GBJ130-90钢筋混凝土升板结构技术规范的出版时间	1900-01-01	1	1900年1月1日	来自百度百科
SetLayout函数的1	类：CDC	0	SetLayout函数_百度百科	
Quentin的中文名	昆廷	1	昆廷	来自百度百科
下南洋1910的小说进度	连载	0	下南洋1910(尹伯骁) - 穿越重生 - 爱上小说网	
Backdoor/PoeBot.t的病毒类型	<a>后门</a>	0	Backdoor.Poebot.t这个后门是干什么的?_百度知道	
21世纪士兵的定价	26.00	0	21世纪士兵_百度百科	
一代天骄（成都市著名楼盘）的楼盘地址	成华长融街28号	0	一代天骄_百度百科	
2012穿越古代的作者	独孤天亿	0	2012穿越古代_百度百科	
三龙跌打酒的用途分类	骨伤科	0	三龙跌打酒_百度百科	
万物从容，你在其中的ISBN	9787513621151	0	《万物从容,你在其中》【价格 目录 书评 正版】_中国图书网	
SKF BT4B328842E1/C725轴承的厚度	330.2mm	1	330.2毫米	来自百度百科
万里寻母记（上）的统一书号	8318-62	0	万里寻母记(上) (豆瓣)	
上陡门二小的创办时间	1996年8月	1	1996年8月	来自百度百科
Backpacker's Nha Trang的房间数量	16	0	Backpacker's Nha Trang_百度百科	
vms矿床的类型	黑矿型 Cyprus型 Besshi型	0	vms矿床_百度百科	
Excel财务建模手册的出版社	中国金融出版社	0	Excel财务建模手册 (豆瓣)_豆瓣读书	
topas的用途	对X射线衍射(XRD)谱线	0	Topas_百度翻译	
kbl（韩国男子篮球职业联盟）的实质	男子篮球联盟	0	kbl_百度百科	
LG LP-U5022DA的空调类型	立柜式空调	0	【LG LP-U5022DA】报价_参数_图片_论坛_LG LP-U5022DA空调报价...	
不要轻易来说爱gl的中文名	不要轻易来说爱gl	0	不要轻易来说爱gl_百度百科	
2010执业医师资格考试模拟试题解析口腔执业助理医师的作者	医师资格考试指导用书专家组	1	专家	来自百度百科
一堆男人的连载网站	红袖添香网	0	一堆男人_百度百科	
三裂中南悬钩子的中文学名	三裂中南悬钩子	0	三裂中南悬钩子_百度百科	
Hotel Kalisma的酒店星级	2星级	1	二星级	来自百度百科
万神殇的中文名	万神殇	0	万神殇-第一章 少年-爱阅小说网	
BT豪宅酒店的周围景观	拉迈海滩、祖父祖母石、苏梅水族馆和虎园	0	BT豪宅酒店_百度百科	
一线师傅手把手教你修电动自行车的装帧	平装	0	一线师傅手把手教你修电动自行车 (豆瓣)	
2010世界服务业重点行业发展动态的中文名	2010世界服务业重点行业发展动态	0	2010世界服务业重点行业发展动态_百度百科	
winserv.exe的描述	是IMISERV病毒相关程序。该木马能够让攻击者控制你的计算机。	0	winserv.exe_百度百科	
FAG GE63-ZO轴承的内径	63,5mm	1	635毫米	来自百度百科
Samarium的核外电子排布	2,8,18,24,8,2	0	各元素核外电子排布表_图文_百度文库	
TIS认证的技术原则	产品检测以确保与适用标准相	0	TIS认证_百度百科	
丁家宜祛斑洁面乳的批准日期	2011-01-28	1	2011年1月28日	来自百度百科
CSIRO空心包体应力计的特点	国际岩石力学学会（、测量岩石和混凝土中的三向	0	CSIRO空心包体应力计_百度百科	
三羊开泰（文物）的馆藏地点	故宫博物院	0	三羊开泰_百度百科	
SHber E750+的频率范围	800MHz	0	【SHber E750+】报价_参数_图片_论坛_(SHber)深海贝尔SHber E750+...	
Vinicius de Moraes Ipanema Apartment的酒店地址	Rua Vinicius de Moraes, 26, 伊帕内玛, 里约热内卢, CEP 22421-000, 巴西	0	...Antonio Carlos Jobim / Vinicius de Moraes)_小野..._一听音乐	
ANSYS工程分析实例教程的出版社	中国铁道出版社	0	ANSYS 工程分析实例教程 (豆瓣)_豆瓣读书	
HTC Desire S的外文名	HTC Desire S	0	HTC Desire S_百度百科	
世博星主播的主题	世博同行、礼仪中国	0	世博星主播_百度百科	
LG LS3124M的网络标准	IEEE802.3,IEEE802.3u	0	【LG LS3124M】报价_参数_图片_论坛_LG LS3124M交换机报价-ZOL...	
2010中国城市安全博览会的组织单位	深圳市安博会展有限公司	0	2010中国城市建设开发展览会_百度百科	
IHD 100（讯歌）的手机类型	时尚手机	0	IHD 100（讯歌）_百度百科	
85度C（南京西路店）的地区	上海市	0	85度C（南京西路店）_百度百科	
ELEGY SYNDR的作者	なもり	0	ELEGY SYNDR_百度百科	
M·夏科恩的中文名	M·夏科恩	0	M·夏科恩_百度百科	
一念之转四句话改变你的人生的地区	大陆	0	一念之转：四句话改变你的人生_百度百科	
WSM35B的外文名	WSM35B	0	WSM35B_百度百科	
ra（表面粗糙度）的中文意思	表面粗糙度	0	表面粗糙度的Ra表示什么意思?_百度知道	
KOYO 21320RHK+AHX320轴承的中文名	KOYO 21320RHK+AHX320轴承	0	HRB 21320RHK AHX320轴承调心滚子轴承用附件-临清达瑞轴承制造...	
MSComm控件的ComEventBreak1001	收到了断开信号	0	mscomm的comevent产生帧错误和中断错误(1004,1001)的原..._CSDN论坛	
Sweet Sangria的所属专辑	《Scarlet'S Walk》	0	Sweet Sangria_百度百科	
2013考研英语历年真题来源报刊阅读100篇的版次	1	0	《书籍2020考研英语一二 朱伟题源报刊阅读泛读100篇 考研英..._京东	
C119K亚非作家紧急会议的印制版别	影写版	0	《大众摄影》杂志80年代刊用稿——邵柏林(1930—,著名邮票设计家...	
Echomax XRS-5的最大范围	8 m (26 ft)	0	Echomax XRS-5_百度百科	
一字一句的中文名	一字一句	0	一字一句是什么意思_一字一句日文翻译中文及发音_日文翻译中文	
Panasonic CM401-M的外文名	Panasonic CM401-M	0	Panasonic CM401-M_百度百科	
2013陶喆上海演唱会的演出场馆	<a>虹口足球场</a>	0	2013陶喆上海演唱会_百度百科	
"一化三基"战略的理论与实践的ISBN	9787535563330	0	"一化三基"战略的理论与实践_百度百科	
KOYO 106FC76520A轴承的品牌	KOYO	0	51207轴承_KOYO轴承51207尺寸规格参数报价_KOYO轴承型号查询	
一周目的解释	没有继承任何成长要素进入<a>游戏</a>	1	没有继承任何成长要素进入游戏	来自百度百科
CY-RTK-102车载跟踪器的GPS芯片	最新的GPS芯片	0	范斯小童鞋63652001意纤衣臻志米奇 Gigastone意西尼81074B Max...	
E65的手机昵称	E65	0	E65_百度百科	
一丈青（小说《水浒传》中人物）的武器	红锦套索、日月双刀	0	水浒传 中三位女英雄及其绰号_百度知道	
且寄道心与明月的定价	25.00	0	《且寄道心与明月---明代人物风俗考论》【价格 目录..._中国图书网	
万载清仇录的小说进度	连载	0	万载清仇录_第一章:陌生的世界_起点中文网_小说下载	
SPP计划的中文名	SPP计划	0	SPP计划_百度百科	
COMICBOYZ可米小子[青春纪念册]（音带）的出版社	上海声像	0	COMICBOYZ可米小子[青春纪念册]（音带）_百度百科	
万象主宰的作者	南宫亦辰	0	万象主宰_百度百科	
3dsmax灯光、材质、贴图、渲染技术解读的开本	16	0	3DSMAX怎么展开UV并贴图?_材质贴图_3DMAX教程_媒体动画_脚本之家	
上海实华的主要农产品	呼吸阀等	0	上海实华_百度百科	
1895年的大事件	《马关条约》签订	0	1895年中国发生了什么大事?_百度知道	
LOVE密码的连载网站	小说阅读网	0	LOVE密码_百度百科	
NOTION YTS-TY1的产品外形	匀速球	0	【朗舜NOTION YTS-TY1参数】NOTION NOTION YTS-TY1监控摄像机参数...	
ヒロイン失格 4的出版时间	2011-8-25	1	2011年8月25日	来自百度百科
万补拉打村的面积	1.19平方公里	1	1.19平方千米	来自百度百科
DVISION FOCUS 8000 MCU的外文名	DVISION FOCUS 8000 MCU	0	【DVISION FOCUS 8000 MCU】报价_参数_图片_论坛_(DVISION)迪威...	
Popped in Souled Out的外文名称	Popped in Souled Out	0	《Popped In Souled Out》专辑 - Wet Wet Wet - 虾米音乐	
V·佩克鲁的中文名	V·佩克鲁	0	V·佩克鲁_百度百科	
Access2003数据库应用基础与项目实训的书名	Access2003数据库应用基础与项目实训	0	Access2003数据库应用基础与项目实训_百度百科	
一直都是简简单单的作者	花开无香2	0	一直都是简简单单_百度百科	
Visual Basic 6数据库编程技术的丛书名	计算机知识普及和软件开发系列	0	《数据库与控件程序设计实例丛书-Visual-Basic6-0数据库实用程序...	
fish（美国书籍名）的作者	斯蒂芬·伦丁、哈里·保罗 约翰·克里斯坦森	0	fish_百度百科	
SBH宁静海岸海滩度假酒店的中文名	SBH宁静海岸海滩度假酒店	0	SBH宁静海岸海滩度假酒店_百度百科	
SQL Server 2000数据库管理的作者	闪四清	0	SQL Server 2000数据库管理与开发_百度百科	
2013年黄金展望的内容	总结2012年影响黄金价格走势等	0	2013年黄金展望_百度百科	
SKF 248-1120CAK30FA-W20轴承的中文名	SKF 248-1120CAK30FA-W20轴承	0	SKF 248/1800CAK30FA/W20轴承_百度百科	
Z19/20次列车的开行时间	2005年4月17日	1	2004年4月17日	来自百度百科
VICIDIAL的开发商	Digium公司	1	Digium公司	来自百度百科
Sanur Guest House的酒店星级	2星级	1	二星级	来自百度百科
IR（电信术语简称）的类型	电信术语简称	0	IR_百度百科	
Dune Apartment的酒店地址	Brederodestraat 205D, 2042 BD 赞德沃特	0	Rental Apartment Residence Dune Plein Sud预订 - 价格、优惠...	
NACHI 150KBD030轴承的系列	：圆锥滚子轴承	0	300kbd030轴承nachi轴承 _轴承_云商网产品信息	
bingo自由所换的作者	柊	0	bingo自由所换_正文_前言_小说_连城读书	
OP+猎人幽灵公主的中文名	OP+猎人幽灵公主	0	OP+猎人幽灵公主_百度百科	
Never Gonna Get It的歌手	<a>Akon</a>	0	Never Gonna Get It_百度百科	
INTEL VIIV的外文名	Intel VIIV	0	INTEL VIIV_百度百科	
13春5年级下的页数	123	1	123页	来自百度百科
SKF NJG2338VH轴承的型号	NJG2338VH	0	SKF NJG2338VH轴承_百度百科	
万家寨水利枢纽工程的流域面积	39.5万平方公里	1	39.5万平方公里	来自百度百科
万亩水库的中文名	万亩水库	0	万亩水库_百度百科	
HP ProLiant DL320 G2(336549-AA2)的CPU型号	奔腾4 3.06GHz	1	奔腾4 3.06GHz	来自百度百科
不懂幸福的酷酷女2的连载网站	小说阅读网	0	不懂幸福的酷酷女2_百度百科	
上海微谱化工技术服务有限公司的公司性质	服务机构	0	上海微谱化工技术服务有限公司_百度百科	
Isetta的中文名	Isetta	0	宝马最丑的车型排名 宝马Isetta就像一只屎壳郎_排行榜123网	
Acer Power F5的内存描述	DDRII 256MB	0	Acer Power F5_百度百科	
21世纪高等院校教材：地理学实践教程的作者	<a>肖玲</a>	0	土壤地理学与生物地理学实习实践教程/21世纪普通高等院校规划教材	
一个男人的成长独白的小说进度	连载	0	一个男人的成长独白_百度百科	
Hstorage NAStorage 8420R的中文名	Hstorage NAStorage 8420R	0	【Hstorage NAStorage 8100】报价_参数_图片_论坛_Hstorage NA...	
AutoCAD2008机械图绘制的ISBN	9787115270788	0	Auto CAD 机械制图_百度百科	
SKF NUP224ECML轴承的内径	120mm	1	120毫米	来自百度百科
Access数据库实用教程（电子工业出版社）的中文名	Access数据库	0	Access数据库实用教程_百度百科	
Photoshop 7创意密码的页数	274	1	274页	来自百度百科
COSPLAY全接触：全接触之古韵侠风的出版时间	2011年8月1日	1	2011年8月1日	来自百度百科
上海金融中心地位的变迁：中国金融史集刊的出版社	<a>复旦大学出版社</a>	0	上海金融中心地位的变迁：中国金融史集刊_百度百科	
不是流氓不泡妞的小说进度	连载	0	不是流氓不泡妞_百度百科	
Botticelli的房间数量	5	0	BOTTICELLI 床-卧室家具_卧室床款式_儿童床_卧室进口双人床-意俱...	
myself（蔡依林国语专辑）的制片人	小安、阿弟仔、马毓芬	0	蔡依林提名多 周杰伦仅入围最佳专辑制作人奖	
FAG NU1013-M1轴承的内径	65mm	1	65毫米	来自百度百科
三千弱水为你只取一瓢的中文名	三千弱水为你只取一瓢	0	三千弱水为你只取一瓢_百度百科	
SKF 7215BECBY轴承的品牌	SKF	0	SKF 7215BECBY轴承_百度百科	
不良校草爱上‘平凡’女生的作者	夏伊萌	1	夏伊萌	来自百度百科
不完全信息动态博弈的主要实例	黔驴技穷	0	第六讲不完全信息动态博弈a案例_图文_百度文库	
IMPERIAL BEDROOMS 皇家卧室的作者	Ellis, Bret Easton	1	Ellis	来自百度百科
上海兴诺康纶纤维科技股份有限公司的获得奖项	国家发明专利和科技进步奖	0	上海兴诺康纶纤维科技股份有限公司_百度百科	
NiSi 超薄保护UV镜（67mm）的产品口径	67mm	0	耐司超薄保护UV镜-耐司超薄保护UV镜怎么样-报价参数-图片点评...	
三星 R610-AS04的操作系统	Windows Vista Home Premium	0	【三星R610-AS04参数】Samsung R610笔记本电脑参数_规格_性能...	
testdisk的中文名	testdisk	0	testdisk_百度百科	
三角函数合一变形的基本概念	解三角函数的一个重要的方法.	0	三角函数合一变形_百度百科	
