query	expect_answer	is_exact	answer	_from
丁香（电视剧《少年梁祝》中的人物）的中文名	丁香	0	丁香_百度百科	
INA NKIB5909轴承的中文名	INA NKIB5909轴承	0	INA NKIB5909轴承_百度百科	
2009全国造价工程师执业资格考试高频考点专题讲座：建设工程技术与计量的页数	365	1	365页	来自百度百科
2014年中国网站运营发展趋势报告的时间	2014年	1	2014年	来自百度百科
D-Link DES-3052的交换方式	存储-转发	0	【D-Link DES-3052】报价_参数_图片_论坛_D-Link DES-3052交换机...	
SKF SAFC2528轴承的内径	125.412mm	1	125.412毫米	来自百度百科
S·布雷肯的中文名	S·布雷肯	0	S·布雷肯_百度百科	
一指交通员的中文名	一指交通员	0	一指交通员_百度百科	
053H1G的航速	28节	0	几番夕阳无限好,最是老兵临别时,053H1G凭栏怀旧_护卫舰	
simple plan北京演唱会的票价	280（预售票）、380（现场票）	0	Simple Plan演唱会门票_网上订票【有票】_2020行程安排_歌单_价格	
KC-135空中加油机的类型	加油机	0	KC-135空中加油机_百度百科	
2013年德国汉诺威国际工业展览会的外文名	The Industrial Online Exhibition	1	The Industrial Online Exhibition	来自百度百科
0~3岁同步育儿全书的开本	16	0	0~3岁同步育儿全书_百度百科	
一朝风月的中文名	一朝风月	0	一朝风月的全部小说_一朝风月最新作品集_一朝风月简介_武林中文网	
2008-2012-文科综合-最新五年高考真题汇编详解-天利38套五年真题-精华版-2013高考必备的页数	80	0	...最新五年高考真题汇编详解-天利38套五年真题-精华版-2013高考...	
A面B面的出品公司	浙江金球影业有限公司	1	浙江金球影业有限公司	来自百度百科
15crmo锅炉钢管的优点	耐低温、耐腐蚀、耐高温	0	15crmo锅炉钢管_百度百科	
万岩村的中文名	万岩村	0	豆岩村_百度百科	
一汽普雷特科技股份有限公司的公司性质	股份有限公司	0	一汽普雷特科技股份有限公司_百度百科	
2005财税改革纵论：财税改革论文及调研报告文集的开本	16	0	2005财税改革纵论：财税改革论文及调研报告文集_百度百科	
Flaxen Wheat的成立时间	2009年5月	1	2009年5月	来自百度百科
FAG NCS2620轴承的品牌	FAG	0	FAG NCS2620轴承_百度百科	
Intel奔腾46403.2GHz的CPU系列	奔腾4	0	Intel奔腾46403.2GHz_百度百科	
2004年全国硕士研究生入学统一考试政治理论考试要点与经典练习的定价	32.00元	0	全国硕士研究生入学统一考试思想政治理论考试参考书_百度百科	
css库的隶属	web标准站点	1	web标准站点	来自百度百科
2011春·启东黄冈作业本：语文的开本	16	0	启东黄冈作业本：语文_百度百科	
INA NA4913轴承的中文名	INA NA4913轴承	0	INA NA4913轴承_百度百科	
一位艺术家的肖像的中文名	一位艺术家的肖像	0	一位艺术家的肖像_百度百科	
FAG BCE2812轴承的品牌	FAG	0	FAG BCE2812轴承_百度百科	
HC7000-C-T-P4S轴承的中文名	HC7000-C-T-P4S轴承	0	HCB7000-C-2RSD-T-P4S轴承HCB7000C.2RSD.T.P4S轴承上海FAG,INA...	
三忠文选的作者	胡接辉	1	胡接辉	来自百度百科
万基中央公馆的均价	3300元/平方米	0	万基·中央公馆-网上门店-防城港房天下	
0Cr17Ni4Cu4Nb的应用	其他平台、直升机甲板、海上平台	0	不锈钢0Cr17Ni4Cu4Nb_百度百科	
ASHING,STRIPPING电浆光的通常较	酸液光阻	0	ETCH 蚀刻_百度文库	
crazy（Jem的英国歌手的专辑DownToEarth其中一首歌）的所属专辑	DownToEarth	0	crazy_百度百科	
Luke Newberry的出生地	英国,英格兰,德文郡,埃克塞特	1	英国,英格兰,德文郡,埃克塞特	来自百度百科
40年代时尚的游戏大小	908K	1	908K	来自百度百科
一城清风知不知的连载网站	连城读书	0	一城清风知不知_正文_楔子:死与生_小说_连城读书	
一寸河山一寸血系列的书名	一寸河山一寸血系列	0	一寸河山一寸血系列_百度百科	
下载（网络游戏名词）的拥有者	<a>3D龙2</a>、<a>3D龙</a>	0	下载_百度百科	
S·马约尔加的身高	179厘米	1	179厘米	来自百度百科
上海易材数码图文有限公司的成立时间	1999年	1	1999年	来自百度百科
2011X-Japan演唱会的中文名	2011X-Japan演唱会	0	2011X-Japan演唱会_百度百科	
2011中国中部（郑州）国际装备制造业博览会的展会时间	2011/3/23 至 2011/3/26	1	2011年3月23日至2011年3月26日	来自百度百科
2012年9月22日日本右翼团体反华示威游行的领导人	田母神俊雄	0	2012年9月22日日本右翼团体反华示威游行_百度百科	
SKF GEC900FBAS轴承的品牌	SKF	0	径向球面滑动轴承	
丁村（山东省广饶经济开发区丁村）的所属地区	山东省广饶经济开发区	0	丁村_百度百科	
万林克 VLRT2503的防火墙功能	是	0	万林克 VLRT2503_百度百科	
上海浦东都灵园艺有限公司的公司性质	有限责任公司	0	上海浦东都灵园艺有限公司_百度百科	
3ds Max+Vray室内效果图案例教程的出版时间	2008-3	0	3ds max 2016+vray 室内效果图制作 案例教程_卿勇_孔夫子旧书网	
CBB80的中文名	CBB80	0	CBB80_百度百科	
上海现代美术史大系的页数	291页	1	291页	来自百度百科
U7的简称	U7	0	外国人常用的英文缩写_百度文库	
Unfair the answer的对白语言	<a>日语</a>	0	国际大片的对白语言一定是全英文吗? - 知乎	
七殿孤坟的中文名	七殿孤坟	0	七殿孤坟_百度百科	
JPM的经纪公司	传奇星娱乐公司	1	传奇星娱乐公司	来自百度百科
3ds Max动画案例实训教程的定价	72.00元	0	3ds Max动画案例实训教程 (豆瓣)	
FAG 32312-BA轴承的品牌	FAG	0	FAG 32312-BA轴承_百度百科	
10年後会留在书架上的100本书的出版时间	2010-7-6	0	10年後会留在书架上的100本书_百度百科	
propad 投影电脑的噪音	小于30db	0	propad 投影电脑_百度百科	
Penthouse Santa Croce的英文名称	Penthouse Santa Croce	0	Penthouse Santa Croce, Lecce: Deals & Booking | jo.wego.com	
一曲乱舞葬流芳的连载网站	起点中文网	0	一曲乱舞葬流芳_百度百科	
Jack Kevorkian的逝世日期	2011年6月3日	1	2011年6月3日	来自百度百科
上海浩坪地坪有限公司的类型	有限公司	0	上海浩坪地坪有限公司_百度百科	
mr.lonely的歌手	Bobby Vinton	0	mr.lonely_百度百科	
CCNA认证的认证类型	产商认证	0	CCNA认证_百度百科	
u（描述服务器的参数）的原型	unit	0	u_百度百科	
上清山的中文名	上清山	0	上清山_百度百科	
JVC D73AC的最大像素	80万	1	80万	来自百度百科
2012第十二届广州国际营养品·健康食品及有机产品展览会的举办时间	2012/03/27 至 2012/03/29	1	2012年3月27日至2012年3月29日	来自百度百科
上博馆藏战国楚竹书研究续编的页数	622	1	622页	来自百度百科
一看就懂博弈思维的出版社	<a>立信会计出版社</a>	0	一看就懂博弈思维 (豆瓣)	
FAG 23272BK.MB轴承的轴承产地	德国	0	FAG 23272BK.MB+AH3272G轴承_五金栏目_机电之家网	
七和弦的中文名	七和弦	0	七和弦_百度百科	
不朽英名--东北烈士纪念馆的定价	5.10	0	不朽英名--东北烈士纪念馆 (豆瓣)	
丑男子的出生日期	1967年1月8日	0	丑男子_百度百科	
zod（美剧《超人前传》中人物）的出生地	<a>英国</a><a>伦敦</a>	0	zod_百度百科	
G蛋白偶联型受体的实质	GTP结合蛋白三聚体耦联的受体	0	G蛋白偶联型受体_百度百科	
Apartmentrroel Barcelona II的房间数量	4	0	Apartmentrroel Barcelona I_百度百科	
Quentin Crisp的出生地	英国	1	英国	来自百度百科
2012-山东社会科学院系列蓝皮书（共三册）的页数	1083	1	1083页	来自百度百科
Heights Accommodation Apartment的房间数量	4	0	Heights Accommodation Apartment_百度百科	
三只眼(04)的装帧	平裝	0	三只眼(04)_百度百科	
Gateway MT3110c的产品类型	家用	0	【Gateway MT3110c参数】Gateway MT3110c笔记本电脑参数_规格...	
SAFA R400C(512MB)的存储容量	512MB	1	512MB	来自百度百科
三星BCD-220NJVG的能效等级	I级	0	三星BCD-220NJVG_百度百科	
SKF PCMF101207E轴承的系列	复合干滑动带法兰轴套	0	W61700轴承_SKFW 61700轴承价格_W61700轴承尺寸参数规格	
CPLD技术及其应用的作者	宋万杰	1	宋万杰	来自百度百科
175平台的软件语言	简体中文	0	175平台软件下载_175平台应用软件【专题】-华军软件园	
万向思维·教材知识详解（9年级上册）的出版社	北京教育	0	教材知识详解：八年级科学_百度百科	
2008版中医助理医师应试指导的纸张	胶版纸	0	2008版中医助理医师应试指导_百度百科	
不致仕的文学体裁	五言律诗	1	五言古诗	来自百度百科
A·阿托森的出生日期	1990年5月2日	1	1990年5月2日	来自百度百科
{地狱少女}千岁绿的中文名	{地狱少女}千岁绿	0	《{地狱少女}千岁绿》罂粟`小屁孩 ^第1章^ 最新更新:2011-08-19 1...	
NACHI 6203-2NSE轴承的系列	深沟球轴承	0	NACHI 6203-2NSE轴承_百度百科	
七天魅力秀的中文名	七天魅力秀	0	七天魅力秀_百度百科	
HP dv6-7001tx的最高睿频	3.10GHz	1	3.10GHz	来自百度百科
一步到北美的ISBN	9787540450564	0	一步到北美 (豆瓣)	
301国道的起点	为<a>黑龙江</a><a>绥芬河</a>	1	黑龙江绥芬河	来自百度百科
A,E学院的中文名	A,E学院	0	A&E的中文是什么?_百度知道	
三门峡泛美元洲装饰的经营理念	客户满意	0	三门峡泛美元洲装饰_百度百科	
101韩国语远程培训中心的公司性质	有限公司	0	101韩国语远程培训中心_百度百科	
SKF NJ2210ECJ轴承的内径	50mm	1	50毫米	来自百度百科
Asp.net软件开发技术项目实践的书名	Asp.net软件开发技术项目实践	0	希望大家给推荐本可以提高asp.net的书名-CSDN论坛	
BARCO DP2K-18Cx的类型	数字电影投影机	0	BARCO DP2K-18Cx_百度百科	
tempeh的介绍	是一种天然发酵大豆制品	0	丹贝_百度百科	
Honey Funny Bunny的歌手	<a>东方神起</a>	0	Honey Funny Bunny_百度百科	
一幕明歌的中文名	一幕明歌	0	一幕明歌_百度百科	
M·斯蒂法诺的国籍	意大利	1	意大利	来自百度百科
315热线的宗旨	维权在身边	0	315热线_百度百科	
SKF 7311BEGBM轴承的厚度	29mm	1	29毫米	来自百度百科
The Power力量的时间	2011-6-1	1	2011年6月1日	来自百度百科
SAR（特别行政区）的益处	维持<a>香港</a>与澳门的繁荣和稳定。	0	SAR(特别行政区)_图文_百度文库	
TIPP-KICK足球锦标赛的中文名	TIPP-KICK足球锦标赛	0	TIPP-KICK足球锦标赛_百度百科	
2B25型迫击炮的重量	不超过13公斤	0	2B25型迫击炮_百度百科	
UC204轴承的外径	47mm	1	47毫米	来自百度百科
HP ProLiant DL360e Gen8(668812-AA1)的产品类型	机架式	0	【惠普HP ProLiant DL360e Gen8 668812-AA1参数】HP HP ProLiant...	
不可休思的作者	林沉吟	0	不可休思_百度百科	
上海财经大学马克思主义研究院的成立时间	二00四年六月	1	2004年6月	来自百度百科
TOP10·柏林的书名	TOP10·柏林	0	TOP10·柏林_百度百科	
上海将相堂管理咨询有限公司的成立时间	2010年	1	2010年	来自百度百科
DELUSION 山本早织写真集的ISBN	9784774706764	0	delusion 山本早织写真集的isbn_百度图片	
三星HMX-F800的液晶屏尺寸	2.7英寸	0	三星 HMX-F800_百度百科	
不断经历的中文名	不断经历	0	不断经历_百度百科	
一盏茶的时光的连载网站	晋江文学城	0	在一盏茶的时光,遇见你!	
HighPoint RocketRAID 454的通道数	4个	1	4个	来自百度百科
Glass Heart Princess的发行日期	2012年12月20日	1	2012年12月20日	来自百度百科
N点有限长序列的离散傅里叶变换的类型	快速算法	0	N点有限长序列的离散傅里叶变换_百度百科	
0-3岁喂养护理百科的作者	<a>陈宝英</a> (作者)	1	陈宝英(作者)	来自百度百科
TIMKEN 759/752轴承的外径	：161.925 mm	1	161.925毫米	来自百度百科
MG美即野玫瑰紧肤舒颜面膜的适宜肌肤	适合多种肌肤类型	0	MG美即野玫瑰紧肤舒颜面膜_百度百科	
O型人VS生肖的其他名称	星座命运全解	0	O型人VS生肖_百度百科	
丁利的中文名	<a>丁利（中山大学法学院副院长）</a>	0	Dingley[丁利]英文名的中文翻译意思、发音、来源及流行趋势-千代...	
丁辰（中国影协第四届理事）的毕业院校	上海美术专科学校	0	丁辰_百度百科	
三星Galaxy SIV LTE I9505的主屏尺寸	4.99英寸	1	4.99英寸	来自百度百科
Casa de Garatucaia的房间数量	8	0	Casa de Garatucaia_百度百科	
WAIWERA的中文名	湾蓝	1	湾蓝	来自百度百科
不灭的雷吉斯 03的作者	가온비                       /            쥬더	0	不灭的雷吉斯 03_百度百科	
Planet Holiday Central Apartments的周围景观	英雄广场、自由桥、渔人堡、城堡山、匈牙利国会大厦、歌剧院、布达城堡、链子桥、瓦茨大街、马加什教堂、伊丽莎白桥	0	谁住过布达佩斯Planet Holiday Apartments 2,怎么样? - 穷游问答	
1-二氢茚酮的中文名	1-二氢茚酮	0	1-茚酮 | 83-33-0	
三幻神VS三幻魔的出处	贴吧网友自编	1	贴吧网友自编	来自百度百科
edp的主旨	满足高层经理人员管理的学习需要	0	edp_百度百科	
IP Phone技术的作者	洪峰	1	洪峰	来自百度百科
T·维蒂科的中文名	T·维蒂科	0	T·维蒂科_百度百科	
七克拉素食咖啡的营业时间	10:30-22:00	0	七克拉素食咖啡_百度百科	
R·靴伯拿的职业	运动员 足球	0	R·靴伯拿_百度百科	
三十六计计中计的中文名	三十六计计中计	0	请问三十六计计中计是什么意思?-三十六计计中计是什么	
SKF BS2-2315-2CS/VT143轴承的品牌	：SKF	0	SKF 22330-2CS5/VT143轴承_百度百科	
D373X-1D73Y手动硬密封蝶阀的使用温度	-40℃-600℃	0	D373X-1D73Y手动硬密封蝶阀_百度百科	
Crixalis传奇的作者	终极郝帅	0	Crixalis传奇_百度百科	
6061国产铝棒的屈服强度	≥110(MPa)	0	6061国产铝棒力学性能 - 土建百科 - 造价通百科	
Visual Basic 2005的属于	微软公司	0	Visual Basic 2005_百度百科	
《魔法对抗》包含20DLC的大小	1140 MB	0	《魔法对抗》包含20DLC_百度百科	
SKF SYNT70LW轴承的型号	SYNT70LW	0	SKFSYNT70LW轴承_SKF轴承SYNT70LW尺寸规格参数报价_SKF轴承型号查询	
Accentiv'的隶属	Edenred集团	0	Accentiv'中国_百度百科	
21世纪高等学校规划教材：地理信息系统基础与实践的书名	21世纪高等学校规划教材：地理信息系统基础与实践	0	信号与系统(第三版)标准规范_信号与系统(第三版)相关资料下载	
i miss you（Beyonce演唱歌曲）的时间	2011年	0	i miss you_百度百科	
