query	expect_answer	is_exact	answer	_from
一通百通讲金匮：老中医串讲伤寒实录2的ISBN	9787509145111	0	一通百通讲金匮：老中医串讲伤寒实录2_百度百科	
一口气读懂化学常识的书名	一口气读懂化学常识	0	一口气读懂化学常识_百度百科	
一个吊丝的幸福生活的中文名	一个吊丝的幸福生活	0	《一个吊丝的幸福生活》乌鸡地黄丸_【原创小说|言情小说】_晋江文...	
21世纪应用型本科教材：线性代数及其应用的页数	190	0	21世纪应用型本科教材·线性代数及其应用_百度百科	
LTT（总裁律师营）的形式	律师与企业董事长一对一洽谈沟通	0	LTT_百度百科	
七界修真传的中文名	七界修真传	0	七界修仙传_百度百科	
accelerometerST.exe的安全等级	n/a	0	accelerometerST.exe_百度百科	
Rue Buffa 2 Bedroom Apartment的地理位置	市中心	1	市中心	来自百度百科
The Mars Volta的成立于	2001年	1	2001年	来自百度百科
My Home In Bangkok的地理位置	素坤逸路	1	素坤逸路	来自百度百科
三十三仙天的连载网站	起点中文网	0	逆世仙旅-第三十三回——碧天莲七宝!-爱阅小说网	
NSK F698/F698ZZ/VV/DD轴承的外径	19mm	1	19毫米	来自百度百科
SKF S7016ACD/HCP4A轴承的品牌	SKF	0	NMB轴承S7016 ACD/HCP4A北塔区@哪里买-机电之家网	
CHS302焊条的C	≤0.15	0	CHS302焊条_百度百科	
coco（中英中日双语主持人 Coco）的外语水平	日语：国际一级、专业八级	0	coco_百度百科	
sinap的领域与方向	先进光源和束线等	0	上海同步辐射光源 - SSRF	
VioGi爱唯欧车友会的年营业额	3000万	1	3000万人民币	来自百度百科
三星 SGH-i718的摄像头	200万像素	0	三星SGH-i718参数-配置-性能规格-参数对比-天极网	
SEO浮球原理的浮球原理	链接权重、内容权重	0	SEO浮球原理_百度百科	
E-KING S515的处理器主频	1.2GHz	1	1.2GHZ	来自百度百科
上以色村的中文名	上以色村	0	上以色村_百度百科	
Beetle（Beetle汽车）的参考价格	29.97万	0	【volkswagen beetle】volkswagen beetle批发价格_007商务站	
上海震讯科技发展有限公司的公司性质	有限公司	0	上海震讯科技发展有限公司_百度百科	
