query	expect_answer	is_exact	answer	_from
2013年哈尔滨供热展览会的中文名	CHHE中国哈尔滨国际供热展	0	2013年哈尔滨供热展览会_百度百科	
E312-16焊条的符合	GB E312-16	0	E312-16焊条_百度百科	
万空列传的小说进度	连载	0	万空列传_百度百科	
一行书的中文名	一行书	0	行书_百度百科	
三木SD9310的碎纸方式	段状	0	【三木SD9310参数】三木 SD9310碎纸机参数_规格_性...-ZOL产品报价	
Hotel Kenzo Inn的英文名称	Hotel Kenzo Inn	0	Winding Through Wine Country | Visit California	
SD高达G世纪F的中文名	SD高达G世纪F	0	SD高达G世纪F_百度百科	
30L乳化机的中文名	30L乳化机	0	30L乳化机_百度百科	
七夕情怀的连载网站	起点中文网	0	七夕情怀_百度百科	
Q1游戏的公司	深圳冰川网络	1	深圳冰川网络	来自百度百科
丁开清的中文名	丁开清	0	丁开清_百度百科	
VPS华沙的联赛级别	芬超	0	VPS华沙足球俱乐部_百度百科	
上海阿波罗医院的门诊时间	08：00-21：00 节假日不休	0	上海阿波罗男子医院 门诊时间表_寻医问药专家网	
七星小魔女的作者	一枚懒猪	0	《七星小魔女》txt全集下载_百度知道	
NITE-GEE的中文名	NITE-大学生就业创业计划	1	NITE-大学生就业创业计划	来自百度百科
20世纪明史研究综述的页数	353	1	353页	来自百度百科
434国际商务专业基础复习指南的出版时间	2013-06-05	1	2013年6月5日	来自百度百科
maxdollar的注册时间	】2007-10-09 21:24	1	2007年10月9日 21:24	来自百度百科
TCL L40P7200-3D的产品类型	L40P7200-3D、3D LED智能电视	0	TCL L40P7200-3D参数_TCL L40P7200-3D参数配置|详...-太平洋电脑网	
DOG DAYS''的原版名称	DOG DAYS''	0	DOG DAYS''_百度百科	
世特力CRIS35EU2N的支持系统	：Windows XP/Vista/7/Mac10/Linux...	0	世特力CRIS35EU2N_百度百科	
Brothers三兄妹的中文名	Brothers三兄妹	0	Brothers三兄妹_百度百科	
Adobe CS4 Design Premium for Windows（中文）的中文名	Adobe CS4 Design Premium for Windows（中文）	0	ADOBECS4DesignPremiumforWindows 图片-实物图片-高清评测图片-天...	
丁达希的所属运动队	锡昂	1	锡昂	来自百度百科
NEC N3306的网络频率	GSM/GPRS、900/1800MHz	1	GSM/GPRS；900/1800MHz	来自百度百科
R·艾达的中文名	R·艾达	0	R·艾达_百度百科	
三星S22C150N的屏幕尺寸	21.5英寸	1	21.5英寸	来自百度百科
Park Brow社区小学的地点	英格兰 利物浦	0	Park Brow社区小学_百度百科	
七月的想念的作者	直线冲过终点	0	七月的想念_百度百科	
1421，中国发现世界的ISBN	9789573250715	0	1421年中国发现世界_百度百科	
世界500强绩效考核标准的作者	〔美〕马克斯/〔美〕贝克尔	1	贝克尔、道格拉斯·马克斯	来自百度百科
4·3江苏南京交通事故的肇事车颜色	黑色	0	4·3江苏南京交通事故_百度百科	
X档案系列的作者	数位文化	1	数位文化	来自百度百科
whit Sunday的外文名	whit Sunday	0	whit Sunday_百度百科	
上海东沪医用设备有限公司的恪守	环保、优质、诚信、节能	0	上海东沪医用设备有限公司	
ICOO E700P(8GB)的存储容量	8GB	1	8GB	来自百度百科
三星i5500的外观设计	直板	0	三星i5500_百度百科	
上海久悦商务酒店（博览中心店）的地理位置	上海市浦东新区	1	上海市浦东新区	来自百度百科
三星i8190刷机包的中文名	三星i8190刷机包	0	三星I8190刷机包和详细刷机教程-百度经验	
VBEL VB-C407S40的传输速率	10/100Mbps	1	10/100Mbps	来自百度百科
2004年中国最佳讲座的页数	350	1	350页	来自百度百科
Ball House的营业时间	14:00-02:00	0	波楼酒吧ball house酒吧电话地址_营业时间 - 北京美团网	
KOYO 32924JR轴承的OD(外径)	165mm	0	北京进口轴承KOYO品牌轴承报价33214JR进口轴承供应商	
L·费华利的出生日期	1985年7月16日	1	1985年7月16日	来自百度百科
七彩小免对对碰的日期	2012-05-09	1	2012年5月9日	来自百度百科
ABBS的用户包含	规划师、<a>建筑师</a>、相关工程师	0	ABBS_百度百科	
The Aura Shanti Retreat and Villa的英文名称	The Aura Shanti Retreat and Villa	0	The Aura Shanti Retreat and Villa_百度百科	
17岁的你遇见18岁的我的作者	听雨的柏拉图	0	《17岁的你遇见18岁的我》txt全集下载_百度知道	
x27的释义	Xansus和<a>泽田纲吉</a>的同人文的简称	0	X27到底好在哪里?全面解读_jovi	
AV大久保的鼓手	陈雨瞳	0	谁知道Av大久保的鼓手,	
Loving You Loving Me的专辑歌手	群星	0	盖亚奥特曼 Lovin‘you Lovin‘me-网络歌手-单曲-酷我..._酷我音乐	
SKF GEH50ES-2RS轴承的型号	GEH50ES-2RS	0	SKF GEH50ES-2LS轴承_百度百科	
2006日本语能力测试冲刺试卷的ISBN	9787564105341	0	...期末冲刺100分测试卷其中模拟卷专项突破测试卷ISBN编号...	
Bridget Regan的星座	摩羯座	1	水瓶座	来自百度百科
“米卡”空空导弹的国家	<a>法国</a>	1	法国	来自百度百科
上海景悦99客栈江镇店的中文名	上海景悦99客栈江镇店	0	景悦99客栈(江镇店)_百度地图	
丁峰（上海华山医院肾脏科副主任医师）的临床职称	副主任医师 教授	0	丁峰_百度百科	
Microsoft Excel 2002疑难解答案例的出版时间	2002-11	1	2002年11月	来自百度百科
丁士的主要成就	高级记者、经济日报社 副总编辑	0	丁士_百度百科	
TIMKEN JP9049/JP9010轴承的系列	单列圆锥滚子轴承	0	timken轴承jp9049jp9010-b轴承尺寸参数 _轴承_云商网产品信息	
SORRY（乔纳斯兄弟歌曲）的歌曲原唱	<a>乔纳斯兄弟</a>	0	Sorry_百度百科	
85度C（水西门店）的餐馆名称	85度C(水西门店)	0	在沈阳市搜索85度c(水西门店)的餐馆名称_百度地图	
Barcode Brothers的发行时间	2009-07-14	0	Barcode Brothers_百度百科	
PAN CP8KL的外文名	PAN CP8KL	0	PAN CP8KL_百度百科	
上海为波宾馆(凯虹店)的火车站距离	约4.59公里	1	约4.59公里	来自百度百科
SKF PCM182020M轴承的品牌	SKF	0	SKF PCM182020M轴承,-复合干式滑动轴套尺寸,PCM182020M价格-轴承...	
三国之辉煌征程的作者	绝对爱国者	1	绝对爱国者	来自百度百科
2011新编高考题库·历史：政治史的ISBN	9787543764408	0	2020全国各类成人高考应试专用教材:政治(专科起点升本科)	
IUNI手机的成立时间	2013年10月23日	1	2013年10月23日	来自百度百科
上海铂勒机电设备有限公司的合作伙伴	Labmarket	0	上海铂勒机电设备有限公司_百度百科	
AV复合视频接口的属性	模拟接口	0	AV复合视频接口_百度百科	
PVDF管的含氧指数	46%	0	PVDF管_百度文库	
CSliderCtrl的控制方法	鼠标或者<a>箭头</a>键移动滑块	0	CSliderCtrl_百度百科	
2012中国（苏州）国际现代物流信息化（物联网）展览会的中文名	2012中国（苏州）国际现代物流信息化（物联网）展览会	0	2019中国(河北石家庄)国际现代物流产业博览会_会议-国脉物联网	
MR73左轮枪的出品时间	2008-05-04	1	2008年5月4日	来自百度百科
h13圆棒的领域	钢铁行业	0	h13圆棒_百度百科	
AKG C400BL的指向特征	超心形	0	AKG C400BL_百度百科	
HP5100的中文名	HP5100	0	HP5100_百度百科	
上海锅炉厂有限公司的隶属	<a>上海</a>电气集团	1	上海电气集团	来自百度百科
NACHI 15118/15245轴承的d	30 mm	0	NACHI 15118/15245轴承_百度百科	
SKF 3320DMA轴承的中文名	SKF 3320DMA轴承	0	SKF 3320DMA轴承_百度百科	
2011款马自达3星骋三厢1.6L自动精英型的中文名	2011款马自达3星骋三厢1.6L自动精英型	0	2011款马自达3星骋三厢1.6L自动精英型_百度百科	
NACHI 1219轴承的系列	调心球轴承	0	NACHI 1219轴承_百度百科	
AutoCAD 2000/2002中文版标准培训教程的出版社	航空工业出版社	0	AutoCAD-2000-2000i-2002-程序设计基础教程-林龙震-科学出版社	
Bangumi番组计划的点评	蛮不错的一款工具	0	Bangumi 番组计划	
三顾冒菜（太和广场店）的地区	西安市	0	在沈阳市搜索三顾冒菜(太和广场店)的地区_百度地图	
丁堂堂的中文名	丁堂堂	0	丁堂堂 - 搜狗百科	
KOYO 6318轴承的中文名	KOYO 6318轴承	0	KOYO 6318轴承_百度百科	
A·I·M学生会的作者	克雷	1	克雷	来自百度百科
NCF29/560V轴承的轴承内径	560	1	560	来自百度百科
Win32.Troj.JpgHorse的病毒类型	木马	0	Win32.Troj.Horse2.(kcloud) - VirSCAN.org-多引擎在线病毒扫描网...	
fla（佛罗里达马林鱼队）的知名人物	Tony Pérez	0	迈阿密马林鱼队_百度百科	
30秒抓住成功：脱颖而出的捷径的装帧	平装	0	[30秒抓住成功:脱颖而出的捷径] 图书价格_书籍图片_网购评论_孔夫...	
3ds Max 8中文版基础教程与上机指导的出版社	<a>清华大学出版社</a>	0	3ds Max 8中文版基础教程与上机指导_百度百科	
一条和矢的配偶	<a>北都南</a>（<a>一美</a>）	1	一美	来自百度百科
一年级英语（N版第1学期）的出版时间	2008-6-1	1	2008年6月1日	来自百度百科
SKF 24048CC/W33轴承的内径	240mm	1	240毫米	来自百度百科
A·卡比扎的国籍	哥伦比亚	1	哥伦比亚	来自百度百科
万劫永仙的小说进度	连载	0	万劫永仙2-万劫永仙2全文阅读(全本已完结)-红薯中文网	
A Hundred Miles Or More: A Collection的中文名	A Hundred Miles Or More: A Collection	0	【欧美】Alison Krauss - A Hundred Miles or More A Collection	
万三敏的国籍	中国	1	中国	来自百度百科
三泰8159S的端口数目	4	1	4	来自百度百科
apple.c的模式	2个GSM	0	apple.c_百度百科	
一不小心汉化了的类别	青春文学	0	一不小心汉化了_百度百科	
一步登天（音乐剧）的编剧	Abe Burrows Jack Weinstock	0	一步登天_百度百科	
T每天让自己笑一笑的出版社	北京工大	0	T每天让自己笑一笑_百度百科	
1978年南非黑人矿工大罢工的时间	1987年8月9日	1	1987年8月9日	来自百度百科
万维生的中文名	万维生	0	万维生_百度百科	
一点味（华阳店）的营业时间	10:00-22:00	0	一点味（华阳店）_百度百科	
GENESIS-毁灭的巨龙的中文名	GENESIS-毁灭的巨龙	0	Genesis 奈莫勒斯-毁灭战警礼包 (中英文版)	
万禾Q5的屏幕尺寸	5.0英寸	0	【万禾Q5】报价_参数_图片_论坛_(VANHE)万禾Q5导航仪报价-ZOL...	
一路向西搜索器的软件版本	V4.0	0	一路向西搜索器_百度百科	
SDI高清硬盘录像机的硬盘接口	8个	0	SDI高清硬盘录像机_百度百科	
4年级-小学生数学思维阶梯拓展60课的出版社	第1版 (2007年4月1日)	0	4年级-小学生数学思维阶梯拓展60课_百度百科	
warehouse（103仓库咖啡吧）的地区	杭州市	0	warehouse（103仓库咖啡吧）_百度百科	
14只老鼠去春游的出版时间	2010年3月	1	2010年3月	来自百度百科
E贝通的特点	不再有延迟与回声；、语音清晰	0	E贝通_百度百科	
与楚辞导读的开本	32,0开	0	与楚辞导读_百度百科	
万禾503的产品类型	GPS导航仪	0	万禾503_百度百科	
A·查列特的职业	运动员 足球	0	A·查列特_百度百科	
2013通信展览会的地点	<a>深圳会展中心</a>7-8号馆	0	2013通信展览会_百度百科	
Delphi 程序设计的出版社	人民邮电出版社	0	Delphi程序设计基础_百度百科	
TSH共振介入疗法的优势	5个	0	TSH共振介入疗法_百度百科	
三宝镇温泉村的气候条件	年平均气温14.6 ℃	1	年平均气温14.6 ℃	来自百度百科
Windows Workflow Foundation新一代工作流开发实务的作者	彭靖灏	1	彭靖灏	来自百度百科
Hello,My Friend的发行时间	2007-01-19	1	2007年1月19日	来自百度百科
NTN NA4905轴承的中文名	NTN NA4905轴承	0	NTN NA4905轴承_百度百科	
Springer纺织百科全书的页数	2871	1	2871页	来自百度百科
一路保送到北大-一位父亲的35个教子故事的出版时间	2007-04	0	一路保送到北大：一位父亲的35个教子故事_百度百科	
AMD 速龙II X2 B22（盒）的插槽类型	Socket AM3	0	【AMD 速龙II X2 B22 盒】报价_参数_图片_论坛_AMD 速龙II X2 B22...	
TactileMind的地点	加拿大	0	TactileMind_百度百科	
MBA精品系列：管理沟通的出版社	中国人民大学出版社	0	MBA精品系列：管理沟通_百度百科	
hp之三乱的作者	左夜	0	hp之三乱_百度百科	
三山传的作者	微雨一山翁	0	三山志_百度百科	
8.20青海乌兰县山洪的中文名	8.20青海乌兰县山洪	0	8.20青海乌兰县山洪_百度百科	
三十里堡街道第一中心小学的教师	65名	0	三十里堡街道第一中心小学_百度百科	
不要轻言别离的中文名	不要轻言别离	0	不要轻言别离_百度百科	
2012欧洲杯点球赛的中文名	2012欧洲杯点球赛	0	2012欧洲杯点球赛_百度百科	
不想你一个人的未来的作者	小书生徐某人	1	徐某人	来自百度百科
上海子遥网络科技有限公司的成立时间	2012	1	2012年	来自百度百科
D12轴承的品牌	FAG	0	D12轴承_百度百科	
不夜城之舞的歌曲时长	4:34	1	4分钟34秒	来自百度百科
Visual C++课程设计与系统开发案例的出版时间	2002-11	0	《Visual C++课程设计案例精编》-C/C++代码类资源-CSDN下载	
“十七年”文学历史评价与人文阐释的书名	“十七年”文学历史评价与人文阐释	0	我国文学史上的四朵奇葩的书名及作者有哪些?_百度知道	
Xenon DVR-108MP的电源电压	110V-240V、60Hz-50Hz	1	110V，240V，60Hz，50Hz	来自百度百科
Lauro的房间数量	4	0	Hotel Lauro_百度百科	
TP-Link TL-SF1008D的配置形式	独立式	0	TP-Link TL-SF1008D参数_TP-Link TL-SF1008D参数配置|详细参数...	
DK型两级水平中开泵的制造方	长沙宏力水泵制造公司	0	DK型两级水平中开泵_百度百科	
2005-2006年的出版时间	2006-1	1	2006年1月	来自百度百科
Pierre-Paul Zalio的职业	教授	0	网易娱乐频道--L.A. BOYZ:《VERY MUCH》	
Green Dream Apartments的房间数量	4	0	Green Dream Apartments_百度百科	
Eenie Meenie的外文名	Eenie Meenie	0	Eenie Meenie_百度百科	
Quidway ME60的容量	海量并发用户	0	Quidway ME60_百度百科	
不爱你奈何的连载网站	起点中文网	0	不想爱你,奈何情深小说全本在线阅读_不想爱你,奈何情深无弹窗...	
2011年中国（天津）国际应急救援装备展览会的所属专题	抢险救援	0	中国(天津)国际应急救援装备展览会展商名录-好展会网	
丁伟志的国籍	中国	1	中国	来自百度百科
AARON 智能服务器机柜(ACE6937)的中文名	AARON 智能服务器机柜(ACE6937)	0	【AARON 智能服务器机柜 ACE61037】报价_参数_图片_论坛_(AARON...	
《统计学》学习指导与练习的出版社	厦门大学	0	《《统计学》学习指导与练习》(尉雪波)【摘要 书评 试读..._京东	
RocketDock.dll的存放	"C:\Program Files" 下的子目录	0	RocketDock.dll_百度百科	
fastboot驱动的软件授权	免费软件	0	fastboot下载-fastboot工具官方免费版下载-fastboot驱动下载-华军...	
Les Coquillettes的房间数量	5	0	Les Coquillettes_百度百科	
D371F46衬里蝶阀的类别	衬里蝶阀	0	D371F46衬里蝶阀_百度百科	
10·30四川达州被封煤窑中毒事件的发生地	四川达州开江县	1	2010年10月30日	来自百度百科
七个上帝的连载网站	起点中文网	0	上帝和他的七个小泥人们最新全部章节在线阅读-爱阅小说网	
上海闰铭精密技术有限公司的公司名称	上海闰铭精密技术有限公司	0	上海闰铭精密技术有限公司_百度百科	
一个女人的挣扎的中文名	一个女人的挣扎	0	一个女人的挣扎_百度百科	
FAG RTW616轴承的系列	推力圆柱滚子轴承	0	FAG RTW616轴承_百度百科	
三河乡（黑龙江绥化市三河乡）的中文名	三河乡	0	三河乡_百度百科	
丁雄泉（摄影家）的毕业院校	<a>上海美术专科学校</a>	0	丁雄泉_百度百科	
