query	expect_answer	is_exact	answer	_from
Holiday home Chemin des Chevrefeuilles的英文名称	Holiday home Chemin des Chevrefeuilles	0	Holiday home Chemin des Oliviers_百度百科	
CAXA电子图板2009机械制图实例教程的定价	29.00元	0	CAXA电子图板2009机械制图实例教程_百度百科	
Email-Worm.Win32.Zhelatin.bl的危害等级	5	0	Email-Worm.Win32.Zhelatin.bl_百度百科	
SKF KR72PPA轴承的外径	24mm	1	24毫米	来自百度百科
上汤芙蓉花的主要食材	<a>枸杞子</a>、新鲜芙蓉花	0	上汤芙蓉花_百度百科	
CISCO WS-C3750G-24PS的中文名	CISCO WS-C3750G-24PS	0	CISCO WS-C3750G-24PS-E_百度百科	
2011款途锐 3.0TDI V6柴油豪华型的中文名	2011款途锐 3.0TDI V6柴油豪华型	0	【途锐3.0T 】 2011款途锐3.0TDI V6 四驱柴油豪华型报价_图片_太...	
3ds Max2012:VRay效果图制作入门与提高的作者	<a>徐慧</a>	1	徐慧	来自百度百科
IHF系列氟塑料合金化工离心泵的转速	1450r/min、2900	1	2900、1450r/min	来自百度百科
KOYO NJ 2307 E 轴承的新型号	NJ 2307 E	0	NJ2314E轴承尺寸_NJ2314E轴承图纸参数_NJ2314E轴承价格	
SKF AH24032轴承的类型	轴承	1	AH24032	来自百度百科
ML35的伸长率δ5	：≥20	0	ML35_百度百科	
FAG NKX50-Z轴承的中文名	FAG NKX50-Z轴承	0	FAG NKX50-Z轴承_百度百科	
Villa Lapa的英文名称	Villa Lapa	0	Villa Lapa_百度百科	
不可不要不初恋的小说进度	连载	0	《不可不要不初恋》txt全集下载_百度知道	
M·科尔南德的中文名	M·科尔南德	0	M·科尔南德_百度百科	
XINGNET NGS-3312TG的背板带宽	24	1	24	来自百度百科
三星 P560-AS04的上市时间	2009年08月	1	2009年8月	来自百度百科
与霍金一起了解宇宙的制片地区	<a>美国</a>	0	与霍金一起了解宇宙_百度百科	
2006中国小说排行榜的定价	29.80元	0	2006中国小说排行榜【图片 价格 品牌 报价】-国美	
1,2天使1,2恶魔的作者	纳兰若熙	0	天使与恶魔的禁恋(1-2完结篇)_孔夫子旧书网	
SKF NNU4932BK/SPW33轴承的内径	160mm	1	160毫米	来自百度百科
SKF PWM283440轴承的系列	FW轴套	0	SKF PWM283440轴承_百度百科	
nVIDIA Quadro FX 370M的中文名	nVIDIA Quadro FX 370M	0	nVIDIA Quadro FX 370M_百度百科	
丁毅华的中文名	丁毅华	0	丁毅华_百度百科	
LG G7110的手机类型	折叠	0	【LG G7110】报价_参数_图片_论坛_LG G7110手机报价-ZOL中关村在线	
FBI一分钟超级阅人术的页数	260	0	FBI1分钟超级阅人术_百度百科	
Layers: Photoshop图层的奥秘的作者	Matt Kloskowski	0	Layers-Photoshop图层的奥秘(一)-专业指导文档类资源-CSDN下载	
七江村的人口	3358人	1	3358人	来自百度百科
2013年新财富500富人榜的发布者	《<a>新财富</a>》杂志	0	2013年新财富500富人榜_百度百科	
三轮农用运输车试验方法的书名	三轮农用运输车试验方法	0	三轮农用运输车试验方法_百度百科	
一笑惘然的中文名	一笑惘然	0	一笑惘然_百度百科	
STL源码剖析的装帧	平装	0	STL源码剖析_百度百科	
2012款奔腾B70 1.8L自动时尚型的生产厂家	奔腾	0	【图】奔腾B70 2012款 1.8L 自动时尚型报价_图片_奔腾_汽车之家	
丁先裕的国籍	中国	1	中国	来自百度百科
R·桑特斯的英文名	RalfSeuntjes	1	RalfSeuntjes	来自百度百科
世界2007年鉴的页数	138	1	138页	来自百度百科
三藩（美国三藩市）的别名	<a>旧金山</a>	0	旧金山_百度百科	
SQI的经营范围	创意家居	0	上海市质量监督检验技术研究院欢迎您	
三星s3518的屏幕	2.8英寸QVGA全触屏	0	三星g3518屏幕品牌及商品 - 京东	
JS500型混泥土搅拌机的中文名	JS500型混凝土搅拌机	0	JS500型混泥土搅拌机_百度百科	
一代老大(28)的出版社	東立	0	一代老大(28)_百度百科	
不毛之地（汉语成语）的中文名	不毛之地	0	不毛之地_百度百科	
pjkcjhhh.dll的安全等级	3	0	pjkcjhhh.dll_百度百科	
三明人民广播电台的成立时间	1951年	1	1951年	来自百度百科
上下无常（高粱长篇小说）的上架时间	2015年03月	0	上下无常_百度百科	
Carpathia的英文名称	Carpathia	0	carpathia的中文,翻译,解释,例句 - 词典 - 英语人,englisher	
ADI G96的显像管特性	17寸三菱钻石珑MII	0	ADI G96_百度百科	
一鸣真鲜奶吧（贸城中路店）的人均价格	15	0	一鸣真鲜奶吧（贸城中路店）_百度百科	
Hi!大丸子！的小说进度	连载	0	Hi!大丸子！_百度百科	
IBM ThinkPad R52 18582WC的CPU主频	1.6GHz	1	1.6GHZ	来自百度百科
不可思议的爱恋的作者	藏王大志	1	藏王大志	来自百度百科
I-Worm/BBEagle.dc的病毒长度	35471字节	1	35471字节	来自百度百科
2011年妆女王的游戏类型	<a>装扮小游戏</a>	1	装扮类	来自百度百科
S·贝尼特的出生日期	1982年12月30日	1	1982年12月30日	来自百度百科
NABA美术学院的中文名	NABA美术学院	0	NABA美术学院_百度百科	
Katerine的职业	歌手	0	Katerine N - 摩尔多瓦 | 职业档案 | LinkedIn	
2010年内蒙古自治区普通高校艺术类专业招生实施办法的时间	2010年	1	2010年	来自百度百科
丁明（潍县县委书记）的出生日期	1911	0	丁明_百度百科	
万时山的别名	范子山	1	氾水山、白云山、范子山	来自百度百科
ShareTech UR-500的中文名	ShareTech UR-500	0	ShareTech UR-500A_百度百科	
Night Work的流行曲目	Fire With Fire	0	Night Work_百度百科	
一赌妖物三生爱的作者	糖子双溪	1	糖子双溪	来自百度百科
2012款天语尚悦1.6L手动实用型升级版的汽车级别	中型	0	【图】天语 尚悦 2012款 1.6L 手动实用升级版报价_图片_铃木_汽车...	
abcde的歌曲时长	4分钟	1	4分钟	来自百度百科
三维互联网防御体系的用途	安全	0	“三维互联网防御体系”打造现代金钟罩_论文_百度文库	
ANSYS辅助分析应用基础教程上机指导的作者	张乐乐	0	ANSYS辅助分析应用基础教程上机指导与练习_百度百科	
Psikey.dll的属于	OLE	0	psikey.dll是什么文件_百度知道	
Root Double的外文名	Root Double	0	steam版Root Double英文怎么翻译啊?【vnr吧】_百度贴吧	
Mitsubishi Lancer Evolution I的地点	日本	0	Mitsubishi Lancer Evolution I_百度百科	
HexToolBox V2.36的外文名	HexToolBox V2.36	0	HexToolBox V2.36_百度百科	
七间房全羊馆的地区	呼伦贝尔市	0	七间房全羊馆_百度百科	
14号亚洲旅店的地理位置	曼谷国际机场片区	1	曼谷国际机场片区	来自百度百科
IBC公益计划的发起时间	2013年5月	1	2013年5月	来自百度百科
Golf ResTaurAnt的地区	广州市	0	从化区Golf ResTaurAnt攻略,Golf ResTaurAnt特色菜推荐/菜单/人均...	
AMD Radeon HD 7450M的中文名	AMD Radeon HD 7450M	0	显卡芯片:AMD Radeon HD 7450M,+intel HD 3000_百度知道	
S·萨格纳的出生日期	1990年2月4日	1	1990年2月4日	来自百度百科
一个无赖的一生的作者	维基·柯林斯 刘乔	1	刘乔	来自百度百科
BWD14减速机的功率	0.37KW～55KW	1	0.37kW～55kW	来自百度百科
フリクリ（下）的ISBN	9784061389267	0	フリクリ（下）_百度百科	
422年的中文名	422年	0	422年_百度百科	
LG M228WA的重量	5.82千克	0	LG M228WA_百度百科	
VisiBroker for Java开发人员指南的ISBN	9787111082361	0	VisiBroker for Java开发人员指南 (38)_文档下载	
Maccan Cave Hotel酒店的中文名	Maccan Cave Hotel酒店	0	Maccan Cave Hotel玛肯洞穴酒店预订_Maccan Cave Hotel玛肯..._缤客	
Bodroux–Chichibabin醛合成的经过	<a>水解</a>	0	Bodroux–Chichibabin醛合成_百度百科	
R·奥臣的英文名	RasmusOlsen	1	RasmusOlsen	来自百度百科
JitterBuffer的外文名	JitterBuffer	0	JitterBuffer_百度百科	
专家推荐的养胃食谱158例的书名	专家推荐的养胃食谱158例	0	专家推荐的养胃食谱158例_百度百科	
一个人的曲折经历的小说进度	暂停	0	一个人的曲折经历_百度百科	
上海市教育信息化“十二五”发展规划的文件号	沪教委科〔2012〕1号	0	...上海市教育信息化“十二五”发展规划》的通..._中国教育信息化网	
M56的航程	230公里（140英里)	1	230公里(140英里)	来自百度百科
OB-2温度调节阀的中文名	OB-2温度调节阀	0	OB-2温度调节阀_百度百科	
七彩虹风速S8纪念版的显卡芯片	DeltaChrome S8 Nitro	0	...图片_论坛_(Colorful)七彩虹风速S8纪念版显卡报...-ZOL产品报价	
NSK 81208轴承的厚度	19mm	1	19毫米	来自百度百科
IBM DB2 V8.1 Enterprise Edition的应用类型	应用集成服务器	0	IBM DB2 V8.1 Enterprise Edition_百度百科	
2012第12届中国国际电力设备与技术展览会的展会名称	2012第12届中国国际电力设备与技术展览会	0	...2012第十二届中国国际电力电工设备与技术展览会2012第二届...	
regsvr32.dll的外文名	regsvr32.dll	0	regsvr32.dll_百度百科	
三洋PLC-SU51的对比度	450:1	0	三洋PLC-SU51_百度百科	
LBM 红外触摸屏(L63)的产品技术	红外线	0	【LBM 红外触摸屏 L63】报价_参数_图片_论坛_LBM LBM L63报价-ZOL...	
VG10的加工方式	VG-10	0	vg10钢 日本加工用途-vg10钢 日本规格-五阿哥!	
M·科蒂莱宁的英文名	MarcoKotilainen	1	MarcoKotilainen	来自百度百科
丁薇的出生日期	1973年1月30日	1	1972年1月30日(水瓶座)	来自百度百科
不点客栈的连载网站	晋江文学城	0	《不点客栈》livove_【原创小说|言情小说】_晋江文学城	
“双面公主”的选择的作者	）烟醉	0	双面公主小说 - 最热双面公主小说推荐 - 话本小说网	
Y42X水用减压阀的阀座	2Cr13	0	Y42X水用减压阀的阀座_优质商品价格_百度爱采购	
Butterfly Green的岩性	中国产花岗岩|China'sgranite	0	Butterfly Green_百度百科	
FAG GT2轴承的型号	GT2	1	GT2	来自百度百科
2012河北省事业单位公开招聘工作人员考试专用教材职业能力测验的作者	事业单位招考通用教材编写组　编	0	《华图版2013河北省事业单位公开招聘工作人员考试专用教材:职业...	
21世纪中职教育规划教材：初级会计电算化实务的页数	353	1	353页	来自百度百科
intimus 90CC4的电源	230V	0	intimus 90CC4_百度百科	
DBTDL的中文名	二月桂酸二丁基锡	0	dbtdl_百度翻译	
vsstat.exe的中文名	vsstat.exe	0	vsstat.exe_百度百科	
上海神马帘子布有限责任公司的公司性质	有限责任公司	0	上海神马帘子布有限责任公司_百度百科	
一个还未知的故事的小说进度	连载	0	我的故事里有你吗-未知的下一刻-爱阅小说网	
T型台（建筑词汇）的别名	天桥、T台	0	T型台的标准尺寸是多少_百度知道	
CFAF的中文名	<a>非洲金融共同体法郎</a>	1	非洲金融共同体法郎	来自百度百科
F46的中文名	F46	0	F46看起来象塑料,它是真正的四氟吗?和F4的区别是什么?_百度知道	
Grand Hotel Ritz的酒店地址	Via Chelini 41, 弗拉米尼奥, 00197 罗马	0	Ritz Grand Hotel Mandalay预订_Ritz Grand Hotel Mandalay优惠...	
一个初的夜的作者	starbucks	1	starbucks	来自百度百科
SKF 2×7312BECBJ轴承的内径	60mm	1	60毫米	来自百度百科
Rainy VS 陌生人的连载网站	晋江文学城	0	Rainy VS 陌生人_百度百科	
TourMate P707的定位精度	15m	1	15m	来自百度百科
EMA之家 - 苏黎世全套房酒店的酒店地址	Nordstrasse 1, 06. 奥伯斯地下街, 8006 苏黎世	0	ema之家 - 苏黎世全套房酒店的酒店_百度地图	
Apartments Mima公寓酒店的英文名称	Apartments Mima	1	Apartments Mima	来自百度百科
DA40 CS金刚星的翼展	11.94 米	0	DA40 CS金刚星的主要技术数据_私人飞机网	
THE SWEET SPOT 三号店的地区	北京市	0	THESWEETSPOT_百度百科	
*交妹的小说进度	已完结	0	家有傲娇妹_百度百科	
NETGEAR WN111的传输速率	300Mbps	1	300Mbps	来自百度百科
IKO NAXI5040轴承的径向动态负荷	47500	1	47500	来自百度百科
The Nature Sound的专辑歌手	艾图兰组合	0	The Nature Sound_百度百科	
上海鹰都宾馆的营业时间	2011年	0	上海鹰都宾馆_百度百科	
MCT教练式变革模式的ISBN	9787111292425	0	MCT教练式变革模式的ISBN_相关论文(共1篇)_百度学术	
XPZ 1024的定义	高速齿形窄V切边带	0	XPZ 1024_百度百科	
GTA电动车的最高时速	64km/h	1	64千米/小时	来自百度百科
丁塘社区的地理位置	杭州市余杭区临平东湖街道	1	杭州市余杭区临平东湖街道	来自百度百科
ANC酷尚HD720P高清版的色彩压缩格式	免驱UVC支持jpeg	0	【ANC 酷尚720P高清版】报价_参数_图片_论坛_ANC ANC 酷尚,酷尚...	
HDCleaner V3.125 Beta的软件平台	Win9x/NT/2000/XP/2003	0	HDCleaner V3.125 Beta_百度百科	
APP营销的中文名	APP营销	0	APP营销,从取一个好名字开始 @广告门	
一一制药的类型	都市言情	0	有谁提供下好文啊,严重书荒中_百度知道	
PowerCLI的内容	详解PowerCLI、概述、PowerCLI配置标准交换机	0	PowerCLI_百度百科	
MIAVIA的中文名	MIAVIA	0	MIAVIA_百度百科	
SQL Server2000实例教程的ISBN	9787505399846	0	sql server 数据库设计实例_一个想要改变世界的IT slav..._CSDN博客	
不问须弥的小说进度	连载	0	不问须弥_百度百科	
MATLAB 6.5辅助图像处理的作者	飞思科技产品研发中心	0	MATLAB6.5辅助图像处理-经管之家官网!	
“猎户座”——P3反潜巡逻机的型号	Ｐ３	0	P3反潜巡逻机 - 搜狗百科	
07室内设计集成的书名	07室内设计集成	0	07室内设计集成_百度百科	
Topview EB1927SL的最佳分辨率	1440x900	0	Topview EB1927SL_百度百科	
2008-世界油气资源信息手册的出版时间	2009-3	1	2009年3月	来自百度百科
上古卷轴之天际战的连载网站	看书网	0	上古卷轴之天际战_百度百科	
上海暄虹防水科技有限公司的中文名	上海暄虹防水科技有限公司	0	上海暄虹防水科技有限公司_百度百科	
Siry的音乐风格	流行/Pop	0	Siry_百度百科	
一不小心失足了的小说进度	连载	0	失足青少年-第一章 失足青少年-爱阅小说网	
上海市杨园中心小学的占地面积	10379平方米	1	10379平方米	来自百度百科
2,4-二氯-5-三氟甲基甲苯的中文名	2,4-二氯-5-三氟甲基甲苯	0	2,4-二氯三氟甲苯(C7H3CL2F3),2.4-二氯-1-三氟甲基苯..._盖德化工网	
