query	expect_answer	is_exact	answer	_from
三辅黄图校注的作者	魏全瑞 编	1	魏全瑞	来自百度百科
三诚商贸有限公司的总部地点	江门市蓬江区	1	江门市蓬江区	来自百度百科
ACH-04-08-05压电薄膜传感器的量程	±250	1	±250	来自百度百科
M·厄普顿的中文名	M·厄普顿	0	M·厄普顿_百度百科	
cabben的总部地点	中国香港	1	中国香港	来自百度百科
一枪杀几人3升级版的其他名称	Ricochet Kills 3 Level Pack	1	Ricochet Kills 3 Level Pack	来自百度百科
SKF CR590842轴承的中文名	SKF CR590842轴承	0	SKF CR590842轴承_百度百科	
el-arbi的英文名称	el-arbi	0	el-arbi_百度百科	
不待雪飘的作者	苏莫sumo	0	不待雪飘_百度百科	
e道航V890的中文名	e道航V890	0	e道航V890_百度百科	
FAG HCS7000C.T.P4S.UL轴承的d	10 mm	0	FAG HCS71908C.T.P4S.UL轴承_百度百科	
DAW自宅マスタリング的出版时间	2011-5-25	1	2011年5月25日	来自百度百科
Intel 奔腾双核 E5700的适用类型	台式机	0	Intel 奔腾双核 E5700_百度百科	
ABE激活基因疗法的过程	<a>毛囊</a>不断萎缩、死亡	0	你好ABE激活基因疗法有效ABE激活_有问必答_快速问医生	
2012年第四届中国（上海）国际工程、改性塑料工业展览会的正式展出	2012年9月4日-9月6日	0	中国(上海)国际工程、改性塑料工业展览会展会报告-好展会网	
Q550D钢板的规格mm	≤50	0	Q550D钢板报价及参数详情_百度文库	
2010妇产科学（中级）的定价	45.00元	0	2010妇产科学（中级）_百度百科	
Lamas Apartment的房间数量	2	0	Lamas Apartment_百度百科	
NSK 7200C轴承的轴承系列	角接触球轴承	0	NSK 7200C轴承_百度百科	
下水道的美人鱼的其它译名	Guinea Pig：Mermaid in a Manhole/ Za ginipiggu 4: Manhoru no naka no ningyo	0	下水道的美人鱼_百度百科	
NSK 6072轴承的系列	深沟球轴承	0	NSK 6072轴承_百度百科	
七彩虹iGame660Ti 烈焰战神U D5 2048M的显卡芯片	GeForceGTX660Ti	0	【七彩虹iGame660Ti 烈焰战神U D5 2048M参数】Colorful iGame660...	
R·斯泰克的国籍	德国	1	德国	来自百度百科
一时繁华一世空的连载网站	起点中文网	0	一时繁华一世空_百度百科	
Dewen和拖鞋的民族	汉族	1	汉族	来自百度百科
三星SGH-G608的上市时间	2007年	1	2007年	来自百度百科
7天连锁酒店（海口南大桥店）的中文名	7天连锁酒店（海口南大桥店）	0	7天连锁酒店(海口南大桥店)介绍服务信息 - 旅程网	
T·罗佈雷多的体重	75 kg	1	75kg	来自百度百科
XML数据管理的出版时间	2009年10月	1	2009年10月	来自百度百科
三世轮回之天煞重生的小说进度	连载	0	三世轮回之天煞重生吧_百度贴吧	
A·达宁的中文名	A·达宁	0	A·达宁_百度百科	
三里村（安徽宿州市埇桥区三八乡下辖村）的中文名	三里村	0	三里社区介绍_安徽省宿州市埇桥区三八街道三里社区资料简介	
三洋SAP-NC252HA的中文名	三洋SAP-NC252HA	0	三洋SAP-NC252HA_百度百科	
不灭成仙的小说进度	连载	0	不灭天道-第六十五章 升仙大会-爱阅小说网	
三毛全集10：滚滚红尘的出版社	北京十月文艺出版社、北京出版集团公司	0	三毛全集10：滚滚红尘_百度百科	
SKF KR80PPA轴承的内径	80mm	1	80毫米	来自百度百科
1954年中央政府工作报告的中文名	1954年中央政府工作报告	0	1954年国务院政府工作报告_百度百科	
money（爱朵女孩演唱专辑）的外文名称	《MONEY》	0	money_百度百科	
Pro/ENGINEER Wildfire应用与实例教程的出版社	人民邮电	0	Pro-ENGINEER Wildfire4.0应用与实例教程 (1)_图文_百度文库	
一度绯红的连载网站	晋江文学城	0	2019晨间剧《绯红/绯色》百度网盘连载中,亲测有效可以看!【日搜君...	
HP C5894A/DeskJet710C的中文名	HP C5894A/DeskJet710C	0	...图片_论坛_(HP)惠普HP C5894A/DeskJet710C喷墨打...-ZOL产品报价	
SSK 诱惑 SFD042的外形尺寸	29.1*12.1*6.2mm	1	29.1*12.1*6.2毫米	来自百度百科
上海誉诚金属制品厂的中文名	上海誉诚金属制品厂	0	上海誉诚金属制品厂的中文名_优质商品价格_百度爱采购	
TCL TB-YPF501的内胆材质	2.0mm双面涂层超厚内胆	0	【TCL TB-YPF501参数】TCL TB-YPF501电饭煲参数_规格_性能_功能...	
qq2010的停止使用	2012年1月	0	什么时候QQ2010停止使用?_百度知道	
PLZ89式122mm自行榴弹炮的最大功率	330千瓦	1	330千瓦	来自百度百科
Melia Villa Capri Hotel & Spa的酒店地址	103 G. Orlandi Street, 阿纳卡普里, 卡普里岛, 意大利 80071	0	melia villa capri hotel_百度图片	
88ss9187的中文名	88ss9187	0	88ss9187_百度百科	
NACHI 6220Z轴承的中文名	NACHI 6220Z轴承	0	NACHI 6220Z轴承_百度百科	
bgsmsnd.exe的英文描述	n/a	0	bgsmsnd.exe_百度百科	
SKF NUTR2562A轴承的厚度	24mm	1	24毫米	来自百度百科
AD8429的输入噪声性能	1 nV/√Hz	0	AD8429_百度百科	
CSS一8/8610/M一7的出口	该犁导弹原设计用于出口	0	CSS一8/8610/M一7_百度百科	
Excel软件与报表分析的装帧	平装	0	Excel软件与报表分析_百度百科	
jesd的主要应用	风机、水泵	0	jesd_百度百科	
三星765MB的中文名	三星765MB	0	三星765MB_百度百科	
ABC Amber Excel Converter V3.02 milti language的中文名	ABC Amber Excel Converter V3.02 milti language	0	ABC Amber Excel Converter V3.02 milti ...的中文翻译_百度翻译	
万达广场（苏州市太仓万达广场）的地点	太仓市上海东路与娄江路交汇处	0	万达广场_百度百科	
86玩网页游戏的中文名	86玩网页游戏	0	86玩网页游戏_百度百科	
三宝院的中文名	三宝院	0	三宝院 - 中文维基百科【维基百科中文版网站】	
2011年证券业从业资格考试全程应试辅导精要：证券投资分析的开本	16开	0	《证券投资分析——2007年证券业从业资格考试全程应试辅导精要...	
FM89.3的发行公司	AMG Entertainment	1	AMG Entertainment	来自百度百科
2010Revit杯全国大学生建筑设计优秀作业集的书名	2010Revit杯全国大学生建筑设计优秀作业集	0	2010Revit杯全国大学生建筑设计优秀作业集_百度百科	
Costanza Francavilla的中文名	康斯坦茨·弗兰卡维拉	1	康斯坦茨·弗兰卡维拉	来自百度百科
NVIDIA GeForce G 210M的核心代号	N10M-GS（GT218M）	0	【英伟达NVIDIA显卡GPU架构核心代号名称一览】(截止到 2018·08)_...	
NGC 24的中文名	NGC 24	0	NGC 24_百度百科	
AOC LE40R17M的型号	LE40R17M	0	AOC LE40R17M_百度百科	
《电子商务基础与应用（第五版）》学习指导与练习的作者	<a>杨坚争</a>	1	杨坚争	来自百度百科
A·达伦的身高	181厘米	1	181厘米	来自百度百科
Cairns Tropical Gardens Motel的周围景观	帕罗尼拉公园、油槽艺术中心、海底世界水族馆、查普凯土著文化公园、人工潟湖、凯恩斯前滩步道、弗莱克植物园、凯恩斯博物馆、凯恩斯夜市、凯恩斯地区画廊、凯恩斯当代艺术中心	0	Cairns Accommodation Tropical Queenslander Motel	
三十几岁好孕来的书名	三十几岁好孕来	0	三十几岁好孕来 txt电子书下载 - 我爱读电子书 - 我爱读(woaidu...	
不再放手追爱的中文名	不再放手追爱	0	不再放手追爱的攻略-轻攻略	
三亚提拉米苏国际婚纱摄影机构的公司口号	从心出发	0	三亚提拉米苏婚纱摄影有限公司_百度百科	
SKF NU1064轴承的轴承系列	圆柱滚子轴承	0	SKF NU1064轴承_百度百科	
SKF RSTO17轴承的品牌	SKF	0	SKF RSTO17轴承_百度百科	
NTN E-625930轴承的品牌	NTN	0	NTN E-625930轴承_百度百科	
Delphi 6.0最佳专辑 （精装）的定价	43.0	0	010_《Delphi6最佳专辑》_敦格-CSDN博客	
NSK 6010轴承的系列	深沟球轴承	0	NSK 6010轴承_百度百科	
2013北京ICANN第46届大会的地点	<a>北京（中国首都）</a>	0	2013北京ICANN第46届大会_百度百科	
S7工具钢的生产标准	ASTM A681-1999	0	S7工具钢_百度百科	
三星R460-AS05的内存容量	2GB	1	2GB	来自百度百科
La Tronches足球俱乐部的英文名称	La Tronches	1	La Tronches	来自百度百科
一见钟情学汉语（法语版）（初级下）（含MP3）的定价	39.00	0	一见钟情学汉语（法语版）（初级上）（含MP3）_百度百科	
JAVQ 2平台安全技术--结构·API设计和实现的ISBN	9787111078074	0	JAVQ 2平台安全技术--结构·API设计和实现_百度百科	
Dwrcst.exe的说明	是DameWare迷你远程控制服务	0	Dwrcst.exe_百度百科	
magic castle的外文名	magic castle	0	magic castle_百度百科	
一师之生的同义词	一师之徒	0	含一师义友的近义词 - 查字典	
D·卡尼锡的中文名	D·卡尼锡	0	D·卡尼锡_百度百科	
MP3 TrackMaker V1.53的中文名	MP3 TrackMaker V1.53	0	MP3 TrackMaker V1.53_百度百科	
FAG 6002-C-2HRS轴承的品牌	FAG	0	FAG 6002-C-2HRS轴承_百度百科	
SKF NA6919轴承的内径	95mm	1	95毫米	来自百度百科
三月如雨的连载网站	云中书城	0	【三月雨】 - 吴江诗词网	
recv()的socket	s	0	socket编程 recv()返回值处理_风再起时的博客-CSDN博客	
万科渝园的外文名	Vanke Yu Garden	1	Vanke Yu Garden	来自百度百科
三支龙村委会的中文名	三支龙村委会	0	三支龙村委_百度百科	
七年级思想品德（上粤教版）的定价	15.80元	0	七年级思想品德(上 粤教版) (豆瓣)	
"综合2030"计划的定义	这是美国的一项核武库调整计划	0	“综合2030”计划_百度百科	
Intel 奔腾D 960的产品类型	CPU	0	Intel 奔腾D 960_百度百科	
上双河村的面积	2.63平方公里	1	2.63平方千米	来自百度百科
不为花星辰的中文名	不为花星辰	0	不为花星辰_百度百科	
Welcome To Detroit的歌曲原唱	TrickTrick、eminem	0	Welcome to Detroit - $imba - 5SING中国原创音乐基地	
SB水冷型软胶囊机的类别	水冷型软胶囊机	0	SB水冷型软胶囊机-360百科	
MRC MR228E轴承的新型号	NU228	0	MRC MR228E轴承_百度百科	
2012全国初级会计专专用教材—历年真题考点及经济法基础的出版时间	2011-12-09	1	2011年12月9日	来自百度百科
