query	expect_answer	is_exact	answer	_from
AutoCAD2011室内装潢设计实例教程的出版社	<a>机械工业出版社</a>	0	《AutoCAD 2011中文版室内装潢设计实例教程》作者:陈志民主编- TU...	
下芒巩自然村的人口	279人	1	279人	来自百度百科
上岛咖啡（东亚望京中心店）的人均价格	38	0	上岛咖啡（东亚望京中心店）_百度百科	
All Tied Up的歌手简介	全方位创作白人歌手	0	All Tied Up_百度百科	
20中国当代青年建筑师的出版社	<a>中国建筑工业出版社</a>	0	20中国当代青年建筑师 (豆瓣)	
NSK MF74ZZ轴承的外径	7mm	1	7毫米	来自百度百科
丁长远的出生地	明光人	1	明光	来自百度百科
HF菲尼可斯波尔图的英文名称	HF Fénix Porto	0	HF菲尼可斯波尔图_百度百科	
Sonor的品牌	Sonor	0	Sonor_百度百科	
《企业管理概论》王牌自学训练的ISBN	9787535932099	0	自学考试《企业管理概论》知识点汇总 - 豆丁网	
三星 HG46AA790MJ的屏幕尺寸	46.000	1	46.000	来自百度百科
M·奥兰宁的出生日期	1965年9月27日	1	1965年9月27日	来自百度百科
三字咒的小说进度	连载	0	万字绝杀咒之谜-三十六-爱阅小说网	
2009-2010同济都市建筑年度作品的作者	汤朔宁、吴长福、谢振宇	1	吴长福、汤朔宁、谢振宇	来自百度百科
he（广州天骥化妆品有限公司旗下品牌）的中文名	he	0	he_百度百科	
Oneda 索尼 VGP-BPS9 VGP-BPL9 VGP-BPS10 笔记本电池 6芯黑色的电池颜色	黑色	0	【Oneda 索尼 VGP-BPS9 VGP-BPL9 VGP-BPS10 笔记本电池 6芯 银色...	
Ni327焊条的属性	焊条	0	Ni327焊条_百度百科	
A·阿美罗维的出生日期	1983年1月25日	1	1983年1月25日	来自百度百科
The Scam的中文名	The Scam	0	The Scam_百度翻译	
三月筝六月坠的小说进度	连载	0	《三月筝六月坠》_不可承受之痛著_现代言情_起点女生网	
NSK 7208BDF轴承的轴承外径	80	1	80	来自百度百科
三星SCH-r210 Spex的中文名	三星SCH-r210 Spex	0	三星SCH-r210Spex-三星SCH-r210Spex怎么样-报价参数-图片点评-天...	
一夜情迷的作者	莫离	1	莫离	来自百度百科
sola（sola（宅男病毒））的实质	病毒	0	sola(sola(宅男病毒))_百度百科	
N-丙基环丙甲胺的分子量	113.2007	1	113.2007	来自百度百科
Dino Marino的外文名	Dino Marino	0	Dino Marino_百度百科	
120光速风暴的定价	20.00元	0	120光速风暴_百度百科	
与李翱书的创作年代	唐代	1	唐代	来自百度百科
世界儿童经典文学名著：三国演义的装帧	平装	0	四大名著全套原著版 西游记+红楼梦+三国演义+水浒传-收到宝贝...	
51单片机应用设计与仿真-基于LeilC与Proteus的作者	丁明亮	1	丁明亮	来自百度百科
MELODY（韩国Krystal演唱歌曲）的发行时间	2010-05-28	0	MELODY_百度百科	
与温暖终年不遇的作者	杨小左	1	杨小左	来自百度百科
不死神棍的连载网站	起点中文网	0	谁知道哪里可以看到不死神棍的完全版啊? - 交流|推书 - 点此进入...	
七重歌的连载网站	新小说吧	0	七重梦_南歌饮鸠著 - 长佩文学网	
1440年的建词条目的	概括1440年世界大事	0	1440年_百度百科	
U字隐形除皱术的特点	微创无痕	0	U字隐形除皱术_百度百科	
INA轴承 SL185026轴承的型号	SL185026	1	SL185026	来自百度百科
EFFORT&LOVE 梁汉文舰队（音带）的ISBN	9787799618647	0	effort_百度翻译	
Narnia旧城的作者	卿胤	0	《Narnia旧城。》卿胤_【衍生小说|纯爱小说】_晋江文学城	
cool 999的尺寸/体积	119×62.8×15.7mm	1	119*62.8*15.7毫米	来自百度百科
1+X职业技能鉴定考核指导手册：茶艺师的出版时间	2011年1月1日	0	职业技能鉴定考核指导手册:茶艺师(5级)_chayishishu_茶书全集	
下辈子别再离开我了的作者	E_小凡	1	小凡	来自百度百科
2013年嘉禾县人民政府工作报告的地区生产总值	100亿元	1	100亿元	来自百度百科
90后跃进族的优点	他们不会拘泥于常理、总会敢于	0	90后跃进族_百度百科	
J120飞机的配置	6cyl整流罩	0	J120飞机_百度百科	
FV300系列的原产国	英国	0	FV300系列_百度百科	
IBM Infoprint Color 1567的类型	彩色激光打印机	0	IBMInfoPrintColor1767dn 图片-实物图片-高清评测图片-天极网	
Linux系统分析与高级编程技术的页数	416	1	416页	来自百度百科
6步精通3DS MAX7（附光盘）的出版时间	2005-5-1	0	3ds max7中文版从入门到精通.pdf-全文可读	
Hotel Causeway的英文名称	Hotel Causeway	0	香港酒店中英文名对照_百度文库	
上海市衡山渡假村的火车站距离	约35.08公里	1	约35.08公里	来自百度百科
AMD FX 6110的制作工艺	32纳米	0	AMD FX-6110_百度百科	
M·博阿滕的出生日期	1991年8月17日	1	1991年8月17日	来自百度百科
《周易》略说的作者	<a>宫云维</a>	1	宫云维	来自百度百科
七年级（上）（英语）-同步训练-（新目标）的出版时间	2006-8-1	1	2006年8月1日	来自百度百科
2012款福克斯两厢1.6L手动风尚型的汽车级别	紧凑型	0	【图】福克斯 2012款 两厢 1.6L 手动风尚型报价_图片_福特_汽车之家	
上海巨玺资产管理有限公司的经营范围	企业管理咨询、实业投资、商务信息咨询、资产管理	0	佛山市巨玺瓷砖有限公司-电话地址-信用报告-工商信息-启信宝	
NTN 6044轴承的型号	6044	0	NTN6044轴承_百度百科	
Exploit.HTML.Mht.an的病毒类型	可变、<a>脚本病毒</a>	0	MHT漏洞利用者_百度百科	
Luxury Apartments in Center的房间数量	4	0	Luxury Apartment in the Center of Yerevan_百度百科	
IFA欧陆酒店的房间数量	383	0	酒店客房所拥有的各类房间总数_百度文库	
SKF 7206C/DT轴承的轴承厚度	32	1	32	来自百度百科
Excel 2007中文版入门与提高的ISBN	9787302188803	0	Excel 2007中文版入门实战与提高_PDF图书下载_齐薇,向华,宿晓宁...	
三界之外-魂变的连载网站	幻剑书盟	0	三界魂之锻-第一章 沉睡千年的板砖-爱阅小说网	
GREEN APPLE的营业时间	8-30-23-00	0	GREEN APPLE_百度百科	
SKF 2219M轴承的中文名	SKF 2219M轴承	0	SKF 2219M轴承_百度百科	
TCU的用途	汽车技术	1	汽车技术	来自百度百科
CISCO WS-C2970G-24TS-E的中文名	CISCO WS-C2970G-24TS-E	0	【CISCO WS-C2970G-24TS-E】(CISCO WS-C2970G-24TS-E)报价_图片...	
七世寻她的小说进度	连载	0	七世寻忧传-石花相伴-爱阅小说网	
NTN 6300LLU轴承的静态负荷C0r	3.5	0	NTN 6001LLU轴承_百度百科	
planex的总部地点	日本东京	1	日本东京	来自百度百科
Acer X1120的投影技术	DLP	0	2099元3D投影 Acer X1120_Acer X1120_投影机导购-中关村在线	
上证超级大盘指数的所属公司	中证指数有限公司上海证券交易所	1	中证指数有限公司上海证券交易所	来自百度百科
N·奥利华拉的中文名	N·奥利华拉	0	N·奥利华拉_百度百科	
T-34坦克（陆战武器）的全重	26.7吨-32.2吨	0	junshi_新浪博客	
三峰中学的中文名	三峰私立中学	0	三峰中学_百度百科	
30岁前一定要搞懂的自己的作者	金惠男	1	金惠男	来自百度百科
3234单机游戏网的网站简介	3234有最新最全面的单机资讯	0	3234单机游戏网www.3234.com - 网站排行榜	
MCS-51系列单片机系统原理与设计的出版社	冶金工业出版社	0	MCS-51系列单片机原理及系统设计_百度百科	
一句座右铭一种新人生的ISBN	9787502838355	0	一句座右铭，一种新人生_百度百科	
Paul Smith的地点	英国	0	2019深圳Paul Smith大展时间地点&门票预定 - 深圳本地宝	
Veronica Maggio的中文名	Veronica Maggio	0	Veronica Maggio_百度百科	
STEEL BALL RUN飙马野郎(20)的作者	荒木飛呂彥	1	荒木飞吕彦	来自百度百科
不生气不抱怨不折腾大全集的出版时间	2011-12	1	2011年12月	来自百度百科
专属炽天使的连载网站	起点中文网	0	炽天使的梦最新全部章节在线阅读-爱阅小说网	
世界侦探小说杰作选的书名	世界侦探小说杰作选	0	世界侦探小说杰作选_百度百科	
HP Compaq dx2810(VD397PA)的CPU型号	Intel 奔腾双核 E5300	1	Intel 奔腾双核 E5300	来自百度百科
“为什么我爱”你，先生？的外文名称	"Why do I love" You, Sir?	0	“为什么我爱”你，先生？_百度百科	
E·阿锐的国籍	德国	1	德国	来自百度百科
NGC 3599的赤纬	18° 7′	0	NGC 3599_百度百科	
万荣后土祠的中文名	万荣后土祠	0	万荣后土祠_百度百科	
FAG GAR35-DO-2RS轴承的型号	GAR35-DO-2RS	0	【FAGGAR15-UK轴承】FAG GAR15-UK轴承尺寸参数,FAG轴承	
上湾中学的中文名	上湾中学	0	上湾中学_百度百科	
TCL KFRd-25GW/BK2的系列名称	BK挂机系列	0	TCLKFRd-25GW/BK2-TCLKFRd-25GW/BK2怎么样-报价参数-图片点评-天...	
butterfly（Henry演唱歌曲）的歌曲语言	韩语	0	butterfly_百度百科	
FAG 23064CACKW33轴承的类别	调心滚子轴承	0	轴承22334CC/W33轴承22336CC/W33轴承22348CC/W33	
2-D线性离散系统的作者	杨成梧	1	杨成梧	来自百度百科
A·罗森威的职业	运动员 足球	0	A·罗森威_百度百科	
s336的淬火温度	980—1050℃	1	980—1050摄氏度	来自百度百科
三星S720C的外观设计	直板	0	三星S720C_百度百科	
SKF 23288CAK/W33轴承的厚度	280mm	1	280毫米	来自百度百科
F-84战斗机的停产时间	1953年	0	F-84战斗机_百度百科	
一朝缘殁繁华烬的小说进度	连载	0	一朝缘殁繁华烬_百度百科	
.NET Web服务编程 （平装）的页数	429	0	.NET Web服务编程_百度百科	
SKF 6210/HR22T2轴承的系列	聚合物球轴承,单列球轴承,	0	SKF 16008/HR22T2轴承_百度百科	
L·布奇的中文名	L·布奇	0	L·布奇_百度百科	
12·23莫桑比克纳马库拉中国援莫人员遭袭击事件的中文名	12·23莫桑比克纳马库拉中国援莫人员遭袭击事件	0	12·23莫桑比克纳马库拉中国援莫人员遭袭击事件_百度百科	
三菱MSH-BF12VC的系列名称	BF系列	0	三菱MSH-BF12VC_百度百科	
Room Ana's的房间数量	2	0	Room Ana's_百度百科	
Simon says的适合年龄	4-10岁(可在家长带领下进行)	1	4-10岁(可在家长带领下进行)	来自百度百科
不朽洪荒的连载网站	起点中文网	0	洪荒不朽 - 老书迷小说网	
Q（J. F. Davy执导1974年上映的电影）的主演	Philippe Gasté	0	Q_百度百科	
2008-2009昆虫学学科发展报告的出版时间	2009-4	1	2009年4月	来自百度百科
591-12-8的中文名	591-12-8	0	591-12-8_百度百科	
不喝可乐的天使的小说进度	连载	0	不喝可乐的天使_百度百科	
IBM System x3650(7979B9C)的标配CPU数量	标配1个Xeon X5450处理器	0	IBM System x3650(7979B9C)_百度百科	
LG E720 Optimus Chic的上市年份	2010年	0	【LGE720(Optimus Chic)评测行情】LG E720(Optimus Chi..._手机中国	
J·凯卡拿的职业	运动员 足球	0	J·凯卡拿_百度百科	
Beautiful Saigon 2 Hotel的酒店地址	40/19 Bui Vien, 第一区,  胡志明市	0	Beautiful Saigon 3 Hotel美丽西贡3酒店预订_Beautiful Sai..._缤客	
FUNKY TOWN的外文名称	Funky Town	0	FUNKY TOWN_百度百科	
MEDLITE祛斑王的采用	激光Q开关技术	0	MEDLITE祛斑王_百度百科	
三类大对数电缆的性能	符合EN50173-1	0	三类大对数电缆_百度百科	
一群鸟人飞过的小说进度	已完结	0	当个妖怪不容易-第一章当个鸟人-爱阅小说网	
TCL T23C024的内存类型	DDR2	0	TCL T23_TCL T23报价、参数、图片、怎么样_太平洋产品报价	
ThinkPad X200 7454GJC的处理器主频	2.40GHz	1	2.40GHZ	来自百度百科
IT-CEO U1800(4GB)的存储容量	4GB	1	4GB	来自百度百科
上路开车步入高手的出版社	电子工业出版社	0	上路开车步入高手_百度百科	
PNY POWER BANK(8GB)的接口类型	USB2.0	0	【PNY POWER BANK 8GB】报价_参数_图片_论坛_PNY POWER BANK 8GB...	
Nikon D90数码单反超级手册的出版社	<a>人民邮电出版社</a>	0	Nikon D90数码单反超级手册_百度百科	
SKF 7304BECBM轴承的系列	角接触球轴承, 单列	0	【7304becbm价格】7304becbm图片 - 中国供应商	
inside out（皮克斯动画）的其他名称	脑中小小人、由内而外	0	2015年的inside out是不是皮克斯历史上最强的动画片【世界电影票...	
Y·比坚的中文名	Y·比坚	0	Y·比坚_百度百科	
上海租界百年的出版社	文汇出版社	0	上海租界百年 (豆瓣)	
NSK 22314轴承的厚度	51mm	1	51毫米	来自百度百科
三国演艺——中日韩风云音乐盛典的中文名	三国演艺——中日韩风云音乐盛典	0	三国演艺——中日韩风云音乐盛典_百度百科	
acorp 佰钰 4PX266A的中文名	acorp 佰钰 4PX266A	0	acorp 佰钰 4PX266A_百度百科	
Mastercam基础与实例应用的出版时间	2011年6月1日	1	2011年6月1日	来自百度百科
DVI拼接器的组成	大屏幕投影墙、投影机阵列	0	DVI拼接器_百度百科	
上海可持续发展研究报告的出版时间	2007-5	0	上海可持续发展研究报告2008_百度百科	
七拱河的流域面积	845平方公里	1	845平方公里	来自百度百科
102Cr17Mo的中文名	102Cr17Mo	0	102Cr17Mo_百度百科	
Swing（韩国吉他品牌）的外文名	Swing	0	Swing_百度百科	
24小时惊魂梦的中文名	24小时惊魂梦	0	24小时惊魂梦_百度百科	
上神快别逃的中文名	上神快别逃	0	魔君独宠，上神别逃_百度百科	
Acer S110的上市日期	2010年05月	0	Acer S110_百度百科	
2000年度新加坡红星大奖颁奖典礼的举行时间	2000年11月26日	1	2000年11月26日	来自百度百科
