query	expect_answer	is_exact	answer	_from
FAG 3319-M轴承的中文名	FAG 3319-M轴承	0	FAG 3319-M轴承的中文名_优质商品价格_百度爱采购	
七彩笙歌的连载网站	连城读书	0	七彩笙歌TXT下载_在线阅读_燕嫣/著_优佳读书	
一键启动（深圳卫视生活科技类节目）的一期长度	约60分钟	0	一键启动_百度百科	
ERI填土伸长计的属性	变形观测仪器	0	ERI填土伸长计_百度百科	
万浩吉祥的产权年限	70年	0	万浩吉祥_百度百科	
algsrv.exe的外文名	algsrv.exe	0	algsrv.exe_百度百科	
上海凯博佳捷酒店光大店的行政区域	徐汇区	0	上海凯博佳捷酒店光大店_百度百科	
ORIENS滑翔机的相关	<a>聚碳酸酯</a>	0	ORIENS滑翔机_百度百科	
2009西医综合考研辅导指南的出版时间	第1版 (2007年6月1日	1	2007年6月1日	来自百度百科
ThinkPad T60 20076TC的外文名	ThinkPad T60 20076TC	0	联想ThinkPad T60(20076TC)_百度百科	
NGC 504的发现日期	1827年11月22日	1	1827年11月22日	来自百度百科
2008全国会计专业技术资格考试参考用书：中级会计实务考前模拟试题的书名	2008全国会计专业技术资格考试参考用书:中级会计实务考前模拟试题	0	2020年度全国会计专业技术资格考试辅导系列丛书:中级会计实务+财...	
上海盛唐塑胶制品有限公司的公司名称	上海盛唐塑胶制品有限公司	0	上海盛唐塑胶制品有限公司_百度百科	
Celine蝙蝠包的经验范围	手袋、女装	0	Celine蝙蝠包_百度百科	
1·15隆尧县新华加油站然爆炸起火事件的事件	爆炸起火	0	1·15隆尧县新华加油站然爆炸起火事件_百度百科	
上浪村的村年平均气温	为22.6℃	0	上浪村-村庄-土地资源网	
NODDY来啦！百集动画片的作者	外研社电子音像网络出版事业部 编译                       /            外研社电子音像网络出版事业部 编	0	NODDY来啦！百集动画片_百度百科	
3-三氟甲基苯甲酸钠的分子式	C8H4F3NAO2	0	3-三氟甲基苯甲酸钠的分子式_相关论文(共5篇)_百度学术	
D·波尔高的职业	运动员 足球	0	D·波尔高_百度百科	
REM Rapid eye movement 森下千里写真集的作者	沢渡朔／撮影	1	沢渡朔	来自百度百科
nVIDIA Quadro NVS 55的适用类型	工作站	0	nVIDIA Quadro NVS 50_百度百科	
三鲜炸春卷的制作难度	切墩（初级）	0	三鲜炸春卷_百度百科	
AVC 兵刃的散热方式	风冷	0	【AVC 兵刃】报价_参数_图片_论坛_AVC 兵刃散热器报价-ZOL中关村...	
Visual Basic.NET实用编程百例的定价	38.00	0	VisualBasic.NET实用编程百例下载-CSDN论坛	
Armani Dolci的地区	北京市	0	Armani Dolci_百度百科	
上海唐冶实业有限公司的成立年代	1996年	1	1996年	来自百度百科
一般拓扑学（J.L.凯莱图书）的出版时间	2010年4月1日	0	一般拓扑学_百度百科	
its验厂公司的经营理念	专注管理、关注客户	0	its验厂公司_百度百科	
DBJ08-57的标准状态	已作废	0	DBJ 08-57-1996 高层建筑中生活垃圾收集设施设置标准 地..._工标网	
世界上最神奇的60个经典定律的页数	312页	1	312页	来自百度百科
Inno3D GTX275海量版的中文名	Inno3D GTX275海量版	0	【Inno3D GTX275海量版】报价_参数_图片_论坛_(Inno3D)报价-ZOL...	
上海星畅网络科技有限公司的成立时间	2001年9月	1	2001年9月	来自百度百科
exchange咖啡的餐馆名称	exchange咖啡	0	exchange咖啡_百度百科	
SKF MB1轴承的中文名	SKF MB1轴承	0	SKF MB1轴承_百度百科	
不求人（陈奕迅演唱纪念张国荣歌曲）的谱曲	蓝奕邦	0	不求人_百度百科	
Apartament Ducha 2的酒店地址	Świętego Ducha 36/38 loc 4, 80-834 格但斯克	0	Apartament na Starowce w Toruniu, 托伦 - 查询比价预订	
SKF 6007-2RZ轴承的外径	62mm	1	62毫米	来自百度百科
2005年江西政府工作报告的中文名	2005年江西政府工作报告	0	2005年江西政府工作报告_百度百科	
50个小练习·你从没做过的最容易最有用的练习题的书名	50个小练习·你从没做过的最容易最有用的练习题	0	50个小练习·你从没做过的最容易最有用的练习题_百度百科	
不一样的插画设计：Chunso的梦幻世界的装帧	平装	0	不一样的插画设计:chunso的梦幻世界的装帧_百度图片	
Visual Basic 程序设计实验教程与题解的ISBN	9787562330387	0	...图书详情-《Visual Basic程序设计教程题解与上机指导...	
Y尼旅馆的酒店星级	1星级	1	一星级	来自百度百科
2011第四届合肥家博会的所属行业	建筑建材	0	2011第四届合肥家博会-好展会网	
三叶草属的中文名	三叶草属	0	三叶草属_百度百科	
Lilly Scott的外文名	Lilly Scott	0	Lilly Scott_百度百科	
SKF 61819-2RS1轴承的中文名	SKF 61819-2RS1轴承	0	SKF 61819-2RS1轴承_百度百科	
Luxury System的中文名	Luxury System	0	Luxury System_百度百科	
ST3200826SCE的接口标准	S-ATA II	0	ST3200826SCE_百度百科	
Sinjimoru的外文名	Sinjimoru	0	Sinjimoru_百度百科	
Honeywell HSGN-502SH的产品类型	摄像机安装附件	0	【Honeywell HSGN-502SH参数】Honeywell HSGN-502SH功能_配置_规...	
Aston Ungasan Hotel and Convention Center的酒店星级	4星级	1	四星级	来自百度百科
TRITEC的性质	品牌	0	TRITEC 2000B Triton DMA-化工仪器网	
万能鉴定士Qの事件簿 Ⅱ的出版时间	2010-4-24	1	2010年4月24日	来自百度百科
hp镜面救赎的连载网站	晋江文学城	0	hp镜面救赎百度云资源_网盘资源_百度云搜索-坑搜网	
CScript的性质	小型C语言<a>编译器</a>	0	Wscript 和 Cscript 运行脚本的区别详解_vbs_脚本之家	
with the will的所属专辑	《FIRE!!》	0	with the will_百度百科	
三角梅说的定价	64.00元	0	三角梅说_百度百科	
一品·明珠的建筑面积	4.8平方米	1	4.8平方米	来自百度百科
丑年记忆(3DVD)的ISBN	9787799823195	0	丑年记忆(3DVD)_百度百科	
Eltrotec的中文名	艾托特克	1	艾托特克	来自百度百科
Finca Piolín的酒店地址	PMV-3433 07420 , 07400 阿尔库迪亚港	0	Finca Piolín_百度百科	
LPL潜水机的中文名	LPL潜水机	0	LPL潜水机_百度百科	
Traveling Light（2002年Joel Hanson演唱歌曲）的歌曲语言	英语	0	Traveling Light_百度百科	
SQLServer2000实例教程的作者	杨学全	0	SQL Server 2000应用开发实例教程.pdf	
R·孜咖拉的中文名	R·孜咖拉	0	R·孜咖拉_百度百科	
Flash5.0网页动画制作实例（附光盘）的页数	320	1	320页	来自百度百科
SKF C4028-2CS5V轴承的厚度	69mm	1	69毫米	来自百度百科
三岛由纪夫古本屋の书志学的ISBN	9784948735989	0	三岛由纪夫古本屋の书志学_百度百科	
ipng的外文名	ipng	0	ipng_百度百科	
“陆盾”2000(LD2000)型近程防空武器系统的外文名	LD2000	1	LD2000	来自百度百科
ERP理论与实践的出版时间	2007年07月	0	ERP理论与实践_百度百科	
上帝神佛一家亲 02的出版社	東立出版社	0	上帝神佛一家亲 02_百度百科	
上车走人的类别	音乐专辑	0	乖乖女小妍钦的日记-babytree 宝宝树	
一纸怆然的作者	SvuHell	0	一纸怆然_百度百科	
C·哆密格的出生日期	1992年1月20日	1	1992年1月20日	来自百度百科
三星KFR-72LW/BPVB的控制方式	遥控	0	三星KFR-72LW/BPVB_(SAMSUNG)三星 KFR-72LW/BPVB报价、参数、图片...	
上海三厘塑胶管路有限公司的经营范围	塑胶管路	0	上海三厘塑胶管路有限公司_百度百科	
一烯丙基胺的CAS号	107-11-9	1	107-11-9	来自百度百科
TIMKEN 74472/74850轴承的中文名	TIMKEN 74472/74850轴承	0	SKFYAR210-2F轴承_SKF轴承YAR210-2F尺寸规格参数报价_SKF轴承型号...	
Type 69 AP的雷体高	114毫米	0	Type 69 AP_百度百科	
HP ProLiant DL385 G7(573087-AA1)的中文名	HP ProLiant DL385 G7(573087-AA1)	0	【惠普HP ProLiant DL385 G7 573087-AA1参数】HP HP ProLiant DL...	
11·1岑溪炮竹厂爆炸事故的中文名	11·1岑溪炮竹厂爆炸事故	0	11·1岑溪炮竹厂爆炸事故_百度百科	
Digital MediaRescue Pro V4.5.165的软件语言	英文	0	MediaRescue Pro破解版|Digital MediaRescue Pro(数..._多多软件站	
Infortrend ES S16S-J1000-S的产品重量	27Kg	1	27千克	来自百度百科
2013全国各类成人高等学校招生考试全真模拟试的定价	16.00元	0	2013全国各类成人高等学校招生考试全真模拟试卷-高等数学一 (豆瓣)	
744年的中文名	744年	0	744年_百度百科	
2012款帝豪EC7-RV 1.5L手动标准型的生产厂家	吉利帝豪	0	2012款帝豪EC7-RV 1.5L手动标准型_百度百科	
世上没有我的疼爱的连载网站	幻剑书盟	0	我的世界没有悲伤-序章:愿你的世界没有悲伤-爱阅小说网	
EP 9315工控板的工作温度	-20°C~ 70°C	1	-20摄氏度~70摄氏度	来自百度百科
上海市巨鹿路第一小学的中文名	上海市巨鹿路第一小学	0	上海市黄浦区巨鹿路第一小学_百度百科	
C·艾基里奇的国籍	土耳其	1	土耳其	来自百度百科
万学城的作者	道隐·凤凰鸣	1	道隐·凤凰鸣	来自百度百科
D-Link DFE-550FX的适用网络类型	快速以太网	0	D-Link DFE-550FX参数_D-Link DFE-550FX参数配置|详细参数_太平洋...	
iexplore的中文名	iexplore	0	internet explorer 简称IE,中文名称是什么?_百度知道	
Photoshop完美创意设计3的书名	Photoshop完美创意设计3	0	急!Photoshop 参考文献_百度知道	
三世诀的小说进度	连载	0	了断三世-第一话:紫宸天罡诀-爱阅小说网	
P&P屋酒店的酒店星级	2星级	0	p吧_百度贴吧	
FAG GE280-UK-2RS轴承的品牌	FAG	0	FAG GE280-UK-2RS轴承_百度百科	
Harry-room主题密室的中文名	Harry-room主题密室	0	Harry-room主题密室_百度百科	
IKO NBX6040Z轴承的D1	85	0	NBX6040Z轴承_IKO轴承NBX6040Z尺寸规格参数报价_IKO轴承型号查询...	
七星麻脸宝螺的中文学名	七星麻脸宝螺	0	七星麻脸宝螺_百度百科	
J·皮埃尔的中文名	J·皮埃尔	0	J·皮埃尔_百度百科	
一清片的不良反应	偶见皮疹,恶心,腹泻,腹痛.	0	一清片的副作用_患者评论一清片的过敏过量和不良反应...-有问必答网	
上海百洋医用数据处理技术有限公司的隶属	百洋医药集团公司	1	百洋医药集团公司	来自百度百科
i7 965的QPI频率	达6.4GT/s。	0	第七章:酷睿i7最详尽超频教程_CPUCPU评测-中关村在线	
万年桥（湖南省蓝山县桥名）的厚	1．1米	0	万年桥_百度百科	
7天连锁酒店（广州大道中店）的特点	环境优美、闹中取静	0	7天连锁酒店（广州大道中店）_百度百科	
ELMO HV-7600SX的成像元件	1/1.8英寸CCD	0	【ELMO HV-7600SX】(ELMO HV-7600SX)报价_图片_参数_评测_论坛...	
alien（《异形》第1部）的中文名	《异形》	0	异形(《异形》系列电影第一部)_百度百科	
PE热缩管的功能	绝缘防蚀、低温收缩、柔软阻燃	0	PE热缩管_百度百科	
OpenCSG的属性	图形硬件	0	OpenCSG_百度百科	
Different Man的发行地区	大陆	0	吴建豪发新歌《Different Man》 新专辑6月发行_网易娱乐	
cwu减速机的蜗杆转速	不超过1500r/min	0	cwu减速机_百度百科	
Trojan/StartPage.li的病毒长度	变长	0	Trojan/Startpage.oh_百度百科	
SKF 23022CCK/W33+H322轴承的型号	：23022CCK/W33+H322	0	变速器轴承23022cckw33+h322轴承上海skf轴承经销商	
IRO高级旅馆的周围景观	天帝渊瀑布、济州岛高尔夫、信不信由你博物馆(济州岛)、中文观光区、泰迪熊博物馆、太平洋乐园、济州岛游艇太平洋乐园、如美地植物园、活生生博物馆、乐天酒店Hello Kitty主题宾馆	0	iro高级旅馆的周围景观_百度图片	
AutoCAD 2010上机指导与实训的出版社	中国电力出版社	0	AutoCAD 2010基础教程与上机实验指导_百度百科	
hao123you的中文名	hao123you	0	hao123you_百度百科	
ESTI认证的频率	50Hz	0	ESTI认证_百度百科	
1.2-二氯丙烷的密度	1.15	0	1,2-二氯丙烷 CAS#: 78-87-5	
Vajra的中文名	Vajra	0	超时空要塞F里的“Vajra”的正确中文名称翻译应该是什么_百度知道	
万豪景苑的绿化率	30%	1	30%	来自百度百科
不可思议的篮球的发行商	Idoru	1	Idoru	来自百度百科
三滴雨水的小说进度	已完结	0	纨绔疯子-第九章 一路雨水-爱阅小说网	
21世纪高职高专系列规划教材智能仪表技术的书名	21世纪高职高专系列规划教材智能仪表技术	0	21世纪高职高专系列规划教材智能仪表技术_百度百科	
Acer 4560G-4333G50Mnkk的屏幕尺寸	14英寸 1366x768	1	14英寸	来自百度百科
BH公主：腹黑萝莉定江山的中文名	BH公主:腹黑萝莉定江山	0	BH公主：腹黑萝莉定江山_百度百科	
三亚青春豆家庭旅馆的地点	三亚	0	三亚青春豆家庭旅馆_百度百科	
SKF PNA40/62轴承的轴承型号	PNA40/62轴承	0	INA PNA20/42轴承-朱月磊的文章-企博网职业博客	
Love Gets Me Every Time的中文名	Love Gets Me Every Time	0	Love Gets Me Every Time_百度百科	
上海居住区围墙透绿作品选 （平装）的定价	60.0	0	上海市围墙透绿规定_dazongzhifuwang_新浪博客	
JDING的魅力	得·体·美·学	0	JDING_百度百科	
上焦村（山东省博山区石马乡下辖村）的所属地区	山东淄博	0	上焦村_百度百科	
HP Compaq Pro 4300 SFF的CPU系列	英特尔 赛扬双核	0	...SFF】最新报价_参数_图片_论坛_HP Compaq Pro 4300 SFF系列...	
muringa的乐器	单簧管 吉他 大号 打击乐	0	muringa_百度百科	
Great Wall Inn & Restaurant的地理位置	长滩岛码头S2区	0	Great Wall Inn Gubeikou, Beijing. Guesthouse, hostel, B&B...	
QLOGIC SANbox 5202光纤通道交换机(16A)的传输速率	2 Gbit/sec	0	QLOGIC QLOGIC SANbox 5202光纤通道交换机(16A)参数-配置-性能规...	
CWB的缩写	CWB	0	Cwb_百度翻译	
不觉恋年光的中文名	不觉恋年光	0	不觉恋年光_百度百科	
NTN 33021U轴承的内径	105 mm	1	105毫米	来自百度百科
duel（决战高达）的所属方	扎夫特（Z.A.F.T）	0	决斗高达_百度百科	
与美女老板同居的中文名	与美女老板同居	0	与美女老板同居,与美女老板同居(黑暗的天空)全文免费阅读-凤凰...	
不是我，是风的ISBN	750117630	0	不是我，是风_百度百科	
上堂开示颂的作品出处	<a>《全唐诗》</a>	1	《全唐诗》	来自百度百科
trey songz的职业	歌手	1	歌手	来自百度百科
M.Born的性别	男	1	男	来自百度百科
CORAZON的中文名	CORAZON	0	corazon de melao 中文名叫什么_百度知道	
win7电源计划的中文名	win7电源计划	0	win7电源计划_百度百科	
Zastava M70突击步枪的中文名	Zastava M70突击步枪	0	Zastava M70突击步枪_百度百科	
V·施维雷斯德的英文名	VincenzoSilvestri	1	VincenzoSilvestri	来自百度百科
e（数学的超越数）的本质	一个无限不循环数	0	e是超越数的一个证明	
不要甩开我！的中文名	不要甩开我!	0	不要甩开我！_百度百科	
下野猪村的面积	2平方公里	1	2平方千米	来自百度百科
IDEAL 2360C的中文名	IDEAL 2360C	0	IDEAL 2360C_百度百科	
because the night的作者	Patti Smith	1	Patti Smith	来自百度百科
三叶草的畸恋的作者	都是猪惹祸	0	三叶草的畸恋最新章节列表_三叶草的畸恋全文阅读 - 官术网	
TDM-8焊条的中文名	TDM-8焊条	0	TDM-8焊条_百度百科	
3c魔兽的中文名	3c魔兽	0	3C魔兽澄海显示中文名字_百度知道	
一个小三的升职路的小说进度	连载	0	升官路最新全部章节在线阅读-爱阅小说网	
SKF 3214A轴承的外径	125mm	1	125毫米	来自百度百科
L·米希尔的出生日期	1988年3月12日	1	1988年3月12日	来自百度百科
下身的中文名	下身	0	阴道_百度百科	
90后重生记的作者	米粒冰欺凌	1	米粒冰欺凌	来自百度百科
